date,top_20_return,bottom_20_return,all_return,long_short,n_stocks
2020-11-30 05:00:00,-0.16227709403092055,0.21048823341074557,-1.3553509504246069e-17,-0.37276532744166613,2097
2020-12-07 05:00:00,-0.03633155243088632,0.05602252667824432,-5.075305255429287e-18,-0.09235407910913064,2100
2020-12-14 05:00:00,0.1028214667246497,-0.07801227782286686,0.0,0.18083374454751655,2107
2020-12-21 05:00:00,-0.1306851144407669,-0.019885337524221558,0.0,-0.11079977691654533,2109
2020-12-28 05:00:00,-0.09318196552205936,0.03838134157902431,-1.6837505586732232e-18,-0.13156330710108366,2110
2021-01-04 05:00:00,0.08273130953266297,-0.1405618131700715,-1.3463623605117957e-17,0.22329312270273446,2111
2021-01-11 05:00:00,0.22005463658261898,-0.053389622060443113,-6.7286243916676156e-18,0.2734442586430621,2112
2021-01-19 05:00:00,-0.23854802082075455,0.1531171390728573,6.712732506000002e-18,-0.39166515989361184,2117
2021-01-25 05:00:00,-0.08936611957759333,0.08228585458099508,-6.693761052850685e-18,-0.1716519741585884,2123
2021-02-01 05:00:00,0.271000443197721,-0.09814359077308127,2.004351863921298e-17,0.36914403397080225,2127
2021-02-08 05:00:00,-0.06046893330752407,-0.03667984567100431,0.0,-0.02378908763651976,2131
2021-02-16 05:00:00,-0.19959351389104918,0.07985229765865946,-6.6623791444922665e-18,-0.27944581154970866,2133
2021-02-22 05:00:00,-0.13320049082365298,0.09837007699710301,0.0,-0.231570567820756,2136
2021-03-01 05:00:00,-0.2835994890925565,0.16595804089153415,0.0,-0.44955752998409065,2137
2021-03-08 05:00:00,0.7456490507921218,-0.3143748038935659,2.6574763375786825e-17,1.0600238546856877,2139
2021-03-15 04:00:00,-0.24945254463240066,0.1479356357839797,-1.9847562451399447e-17,-0.39738818041638035,2148
2021-03-22 04:00:00,-0.3055441846712331,0.09710248943693646,0.0,-0.40264667410816957,2151
2021-03-29 04:00:00,0.40899731931634037,-0.2574532317893921,-2.6365222106126167e-17,0.6664505511057325,2156
2021-04-05 04:00:00,-0.2511888264541335,0.12020949543552518,0.0,-0.37139832188965866,2162
