date,n_stocks,top_1_10_return,top_11_20_return,top_21_30_return,top_31_40_return,top_41_50_return,top_51_60_return,top_61_70_return,top_71_80_return,top_81_90_return,top_91_100_return,top_101_110_return,top_111_120_return,top_121_130_return,top_131_140_return,top_141_150_return,bottom_1_10_return,bottom_11_20_return,bottom_21_30_return,bottom_31_40_return,bottom_41_50_return,bottom_51_60_return,bottom_61_70_return,bottom_71_80_return,bottom_81_90_return,bottom_91_100_return,bottom_101_110_return,bottom_111_120_return,bottom_121_130_return,bottom_131_140_return,bottom_141_150_return
2020-11-30,2097,0.053639293283055035,0.007889200727063617,0.02861745300201033,0.010771101579903164,0.010685287362219898,0.05002375797169924,0.02222375606097917,0.048150848411761114,0.011105099606989743,0.038675277126537067,0.04136679692295251,0.035510610584072,0.06154020561412553,-0.007935443467381963,0.05855011252718256,0.02293091492425131,0.08459272433846408,0.07903409756356986,0.1334447933276504,0.020003871744451496,0.05216727260935507,0.01788887645959485,0.0863934834006654,0.13320457522431778,0.027259065906924583,0.06445348797858988,0.04457991385115452,0.09225192988633096,0.19412018920357899,0.07529674222135653
2020-12-14,2107,0.17861090233193933,0.030715284905692575,0.11714105160774979,0.07744156213678009,0.02630089112841947,0.11869567662522193,0.04430698193609441,-0.0034214988448183934,0.06467148738632757,0.06006629296720929,0.06812501981569208,0.07024140920642594,0.08001952266149817,0.038701333835375815,0.025036854577949054,0.04817887456263816,0.13672896795800873,0.035853162491722726,0.05717697519354126,-0.011509640210649907,0.033738656497643585,-0.01116573826913365,0.06869072785971471,-0.021584906062018995,0.02280159165560296,0.13394033831044186,0.014300985895553342,0.0047817798033821576,0.02429824646740767,0.020171655595852954
2020-12-29,2111,0.09090070368052645,0.20113808976271502,0.1776603769656216,0.19106764447175925,0.20959069360155685,0.22082223185392102,0.1415960878517178,0.1725734116946754,0.13591352992401085,0.20910988693990276,0.1867923239337887,0.11935334754739953,0.1119560334431565,0.11315836789513037,0.16743736386749647,0.2179721557523072,0.23390311929299507,0.05285408958359979,0.059111079285111966,0.05025901101302187,-0.008129817933769656,0.029771487135062023,0.026668331140306645,0.07335369879954609,0.030371651858645276,0.03585937264884363,0.0457547902722074,0.01298894398260223,0.04635149771875552,0.018982814121384407
2021-01-13,2112,-0.015030730169637551,0.08625836432725706,0.09494900877744081,0.09565958838129886,0.0666652619162607,-0.0024092211763308445,0.06418299350505213,0.05780320957391579,-0.023114091383707524,0.036276635944356414,-0.02885851890304404,-0.04167161072335458,0.02861868933442615,0.02384006461873809,0.06764270470657945,0.03702500914466207,0.029892553525646414,0.4746815010974556,-0.017250473153512868,1.1637191712010608e-05,-0.011396723957492083,-0.012509859312590233,0.04511609763142378,-0.008748011958852997,-0.028508454436443786,0.007406194744662675,-0.009722638516759618,-0.021944695892079404,-0.014234601375873623,-0.01804516353869091
2021-01-28,2125,0.16550160761735697,0.20904586806220832,0.14863235957580517,0.19264098925856116,0.13431626637816355,0.07059326174050873,0.18608492459683273,0.10114601888163284,0.19465918193381815,0.2635889736492352,0.09092759580672599,0.1760578761126011,0.11413603312220835,0.10270434753163574,0.14964302664452425,0.013568525703691858,0.1382165394960025,0.19059130780353645,0.1695131654931456,0.17566077162315474,0.14627597963719885,0.04653799274472853,0.14730902129700285,0.06345565938625249,0.09592611856127502,0.16628685929501447,0.02484582411599364,0.04984747304362096,0.013153686445889833,0.018545494848481014
2021-02-11,2133,-0.07146576424842374,0.0773272295683301,-0.09208082799013424,-0.06371617052796306,0.03729211780993662,-0.08724420598272817,-0.0671326102002903,0.09692506580359272,-0.022300615680304038,-0.025271783858683762,0.00308760485808367,-0.06083267563138698,-0.07391371939559044,-0.07959685667060878,0.0010899371360849064,-0.10829103060386389,0.024063343288992588,-0.10197166111394987,-0.14217424282863722,-0.1240028469710549,-0.0668381023214582,-0.062389948026189336,-0.028681437242449502,-0.054263035644618055,-0.015716400157827805,0.2338747659454176,-0.005484311961669197,-0.05065394879917458,-0.01851899809796065,-0.014102318190472229
2021-02-26,2134,0.05072996762963296,0.012065760879743204,0.11147452431045272,0.0873865421280566,0.07279291423607613,0.06381738254781052,0.08114943228740316,0.11469172469074025,0.100671187582921,0.047313971212619634,0.0218152608517986,0.05857816195323764,0.05411063618666858,0.08860526747384731,0.02380787037377765,0.14575487865882777,0.02157137227992384,-0.02959474157600104,0.018217256893964397,0.05637005817797223,0.06941884383439918,0.14364942197997682,0.016564113104663235,0.04999669357499472,0.03841518920793978,0.0508918671113177,0.08592930872255355,-0.004304263804977515,0.05086166487695644,-0.037916519513626346
2021-03-12,2147,-0.06819237118928884,-0.09644106005891362,3.699544688742763,-0.06836864037175447,-0.04687450566009911,-0.012856707566623826,-0.03560984914138622,-0.03666512151220722,-0.03529940132008933,-0.009622082490210505,-0.004166621210939791,-0.00723532844979311,-0.028988432071431612,-0.04656455154839097,-0.06328885025294795,-0.19012505969773566,-0.1392491400902872,-0.180557046781142,-0.13817129681219603,-0.1229853908270599,-0.0646412632351055,-0.14398950395878668,-0.12518056300307884,-0.07536223566006203,-0.08070691952512897,-0.05687920907186937,-0.09404606331074192,-0.06218347657923334,-0.0529710117329956,-0.08053968639606858
2021-03-26,2156,-0.09694018436798282,0.08207219865300089,0.004158207757638088,0.012576584378933242,-0.02629718505773193,-0.03964091554363849,0.0016510486198174968,0.03868019731181906,0.008343612361991104,-0.03985420476038941,0.016603447926169412,0.04552430762683363,-0.021651208129787037,0.013076034561118166,0.02206052535013414,-0.02619555092578526,0.020337483864063588,-0.04285562726288674,-0.04318342336732463,-0.08850395909585762,0.04103297600719854,-0.07277759068263477,-0.014079942514202493,0.01969350654803771,-0.03145298233888484,0.0062574804788241515,0.1066619709342719,0.011545770095207953,-0.015422777408566212,0.015411173839175774
2021-04-12,2163,-0.012389206027723332,0.05095911877684502,0.04345445806101076,0.044295917211454615,0.03873802043524738,0.014696088129623575,0.07842710845269828,0.05191548473171999,0.010229352825204662,0.05771947899528096,0.016523247698363563,0.03638348275730278,-0.0016177407152897616,-0.004599898348686659,-0.0038009950282652193,0.009045711877518481,0.07103356796036224,0.07166800325436262,0.021657866665884273,0.057344338008548615,0.035303447041115744,0.038259245412363765,0.05424311696359505,0.04689776841440715,0.07929802937510669,0.011046048065201597,0.059860413211725236,-0.00417227999952694,0.04478275798441304,0.060537074129488055
2021-04-26,2174,-0.13251877503575074,0.02797378092213877,-0.02487701744678671,-0.045012592523826986,-0.020149261230206696,-0.0031454321583098575,0.05376906445779693,-0.035550636780068014,0.049168367127617706,0.06667524010810723,0.02038908185906535,-0.05137369912768327,0.04290896828273495,-0.01878979539305865,0.0009124763686436,-0.16264097163118935,-0.15158342182605972,-0.17448309594260933,-0.11711120266009352,-0.12047704107346675,-0.0946851281828787,-0.09239934242511033,-0.1106279801413905,-0.05578818317992666,-0.055379353399595085,-0.03357966601140557,-0.13456543972124066,0.020548133531258728,-0.0631342044550221,-0.05182074461538879
2021-05-10,2186,0.0851046252697522,-0.0023833634557036687,-0.01151093006611883,0.09245849273505735,0.05881893013824008,-0.015648740613002487,0.04906967361641377,0.08133118073458798,0.06125654297412989,0.005783566174468546,0.023650010420475542,-0.004301421413329354,0.04409316526298542,0.006897437263288386,0.048011800452688935,0.13641255294267834,0.047156465577415985,0.03359603776675598,0.10071987870731065,0.06925641266312728,0.01404948996184363,0.0908740779560154,0.054690402730676026,-0.02033595279172793,0.039667323066130744,0.056127679905350045,-0.01952550892136169,-0.04243755902529066,0.017594055800529595,0.034023391389968814
2021-05-24,2193,0.20255927983007335,0.296479563539608,0.06540643089797903,0.11131022624920059,0.05764065753948268,0.060145990759021974,0.1157922405116815,0.028869903069870362,0.07239380323825141,0.05467318830042093,0.03440139645917376,0.10228460372951753,-0.0012338381228981898,0.054607429664726426,0.08993455749547861,0.12875348749787727,0.3686948506803889,0.15521336353714799,0.08155802656680547,0.2961460251069578,0.10381087862476583,0.09091141577900208,0.09690624006639727,0.04036044764942289,0.09735659097578994,0.25184988869359803,0.02443931541328024,0.04375500215210064,0.036521620211973624,0.0205819951642107
2021-06-08,2204,-0.1089740444647965,0.05478198120194766,0.01636852683469351,-0.013491125894577016,0.013789465190727079,-0.032836609363330806,-0.0536299696087565,-0.057395807690774236,-0.0015080983568250494,0.04730176399283455,-0.020504737818887887,-0.04507811383953497,-0.05252980135684421,-0.022936529369620495,-0.003505726756807037,-0.08256526757489022,-0.010433643777078516,-0.0314513199050269,0.005976415066500884,-0.024017581744525663,0.015620319291412287,0.03671933346135562,0.014995172300851822,0.02353277824736888,0.020785222071849175,-0.020732722372342992,-0.017354671806113255,-0.009942220365630606,-0.0602573840052858,-0.0008630891644543448
2021-06-22,2221,-0.05945318861684046,0.00473894582297979,-0.016130720096072138,-0.02523757285517798,-0.02551425878941599,0.019868440339447034,-0.048609597174746944,-0.03331256684215058,-0.003645534759002633,0.03231763640999484,-0.04107200583845586,-0.00020458173330003548,-0.03821007892013584,-0.015297367043671772,0.04886263286213843,-0.06540384359476673,-0.04672720687963596,-0.0003065190337550372,-0.09216565694819615,-0.015164407357474508,-0.02642178256455946,-0.017291054124187567,-0.04051424279246487,0.002500735566556944,-0.02928657253082284,-0.06163382210794607,-0.07335947071518073,0.0025208346645363864,-0.017193473595913243,-0.08771626652608124
