date,top_20_return,bottom_20_return,all_return,long_short,n_stocks
2020-11-30 05:00:00,0.08609968949457829,-0.01625848293101076,3.3883773760615172e-18,0.10235817242558905,2097
2020-12-07 05:00:00,0.04364869524870709,-0.06942575632132651,5.075305255429287e-18,0.1130744515700336,2100
2020-12-14 05:00:00,0.04538128135484464,0.1309349758746982,0.0,-0.08555369451985356,2107
2020-12-21 05:00:00,0.08723697808134157,-0.1813916369400185,-3.3690978461835002e-18,0.26862861502136004,2109
2020-12-28 05:00:00,0.01420506494916607,0.014420036259726203,4.209376396683058e-18,-0.00021497131056013273,2110
2021-01-04 05:00:00,-0.022335338933450764,0.04472809390175903,-1.3463623605117957e-17,-0.0670634328352098,2111
2021-01-11 05:00:00,-0.07805320445487193,0.2515743408432628,6.7286243916676156e-18,-0.32962754529813476,2112
2021-01-19 05:00:00,0.13540302613803723,0.009941617282074046,-1.6781831265000005e-18,0.12546140885596319,2117
2021-01-25 05:00:00,0.16893069801055405,0.11915039233411873,-6.693761052850685e-18,0.04978030567643532,2123
2021-02-01 05:00:00,0.23228920823980426,-0.1731403973975748,2.004351863921298e-17,0.40542960563737906,2127
2021-02-08 05:00:00,-0.019935916797877515,-0.10472732642199216,1.6671579909903805e-18,0.08479140962411465,2131
2021-02-16 05:00:00,-0.17922132492304094,-0.20428188403390327,-3.3311895722461333e-18,0.02506055911086233,2133
2021-02-22 05:00:00,-0.17137077665039532,-0.08874297807087454,0.0,-0.08262779857952078,2136
2021-03-01 05:00:00,-0.12744719541059293,-0.1365180334167805,9.974862925972393e-18,0.009070838006187576,2137
2021-03-08 05:00:00,0.49957760324900474,-0.08538207298375276,1.3287381687893412e-17,0.5849596762327575,2139
2021-03-15 04:00:00,-0.11897620575891986,0.13199559379150821,-1.9847562451399447e-17,-0.2509717995504281,2148
2021-03-22 04:00:00,-0.2522746239153433,-0.1302227488669676,-6.606627017760113e-18,-0.12205187504837567,2151
2021-03-29 04:00:00,0.4012818780720272,-0.32572903612772663,-2.6365222106126167e-17,0.7270109141997538,2156
2021-04-05 04:00:00,-0.2922998969109907,-0.06950578954631419,-3.28650664088853e-18,-0.22279410736467647,2162
2021-04-12 04:00:00,-0.18987325854069623,0.04191284964560541,0.0,-0.23178610818630163,2163
2021-04-19 04:00:00,0.4468920408200863,0.010004765970758878,0.0,0.43688727484932743,2169
2021-04-26 04:00:00,-0.17851502974858585,-0.2285468593475411,-1.96101950991748e-17,0.050031829598955246,2174
2021-05-03 04:00:00,-0.4972670164657396,0.13864379245054592,0.0,-0.6359108089162855,2181
2021-05-10 04:00:00,0.07366841965024329,-0.11106260510379809,0.0,0.18473102475404138,2186
2021-05-17 04:00:00,0.1386622777131597,0.07678713583442981,0.0,0.06187514187872989,2188
2021-05-24 04:00:00,0.3285618735925975,-0.17785677144999984,-1.2960195818697678e-17,0.5064186450425974,2193
