date,top_20_return,bottom_20_return,all_return,long_short,n_stocks
2020-11-30 05:00:00,-0.15438517565442825,0.01773733176860073,6.7767547521230344e-18,-0.17212250742302898,2097
2020-12-07 05:00:00,0.1793583860607728,-0.03535050353776618,0.0,0.21470888959853898,2100
2020-12-14 05:00:00,0.16070416848471591,-0.10154732865528068,-1.0116887552350738e-17,0.2622514971399966,2107
2020-12-21 05:00:00,-0.1227624791136404,0.03971588330659658,-3.3690978461835002e-18,-0.16247836242023697,2109
2020-12-28 05:00:00,0.05940608047210015,-0.09903983688931232,-3.3675011173464465e-18,0.15844591736141247,2110
2021-01-04 05:00:00,0.1464733193025628,-0.07660460805985367,-1.6829529506397448e-17,0.22307792736241647,2111
2021-01-11 05:00:00,0.1873323942366405,-0.17006305604553654,6.7286243916676156e-18,0.357395450282177,2112
2021-01-19 05:00:00,0.12044765386874286,0.04761549184452589,5.0345493795000016e-18,0.07283216202421697,2117
2021-01-25 05:00:00,0.10130520157787727,-0.04749255369485861,6.693761052850685e-18,0.14879775527273587,2123
2021-02-01 05:00:00,0.320584698593321,-0.3832180439795458,1.336234575947532e-17,0.7038027425728668,2127
2021-02-08 05:00:00,-0.02302290431196285,-0.08631927769795815,0.0,0.0632963733859953,2131
2021-02-16 05:00:00,-0.47515503085230953,0.1593484176228311,-1.3324758288984533e-17,-0.6345034484751406,2133
2021-02-22 05:00:00,-0.29210265947627706,0.11647351071697891,0.0,-0.408576170193256,2136
2021-03-01 05:00:00,-0.4413563444207077,0.31098972588977747,-1.3299817234629859e-17,-0.7523460703104852,2137
2021-03-08 05:00:00,0.6821951458262512,-0.44688210649593496,2.6574763375786825e-17,1.1290772523221861,2139
2021-03-15 04:00:00,-0.18289535326030024,0.1816738675888404,-2.646341660186593e-17,-0.3645692208491407,2148
2021-03-22 04:00:00,-0.5635209818569871,0.505811092009513,-2.6426508071040452e-17,-1.0693320738665002,2151
2021-03-29 04:00:00,0.5015694382216713,-0.5006914849464017,0.0,1.002260923168073,2156
2021-04-05 04:00:00,-0.5171458911045161,0.2608023062219143,2.629205312710824e-17,-0.7779481973264304,2162
2021-04-12 04:00:00,-0.25884848640463265,0.197645035413448,0.0,-0.45649352181808067,2163
2021-04-19 04:00:00,0.7231982474699958,-0.3973435700711753,0.0,1.1205418175411712,2169
2021-04-26 04:00:00,-0.44875896530298004,0.1448364866567269,-1.3073463399449865e-17,-0.593595451959707,2174
2021-05-03 04:00:00,-0.6451038343455665,0.3602927776797999,2.6063007272264105e-17,-1.0053966120253663,2181
2021-05-10 04:00:00,0.17410177240035882,-0.18081305976634474,-6.500848451602015e-18,0.35491483216670355,2186
2021-05-17 04:00:00,0.3154501148371738,-0.06640092720549579,0.0,0.38185104204266956,2188
2021-05-24 04:00:00,0.5637374610232235,-0.42969358748266523,-2.5920391637395355e-17,0.9934310485058888,2193
