date,n_stocks,top_1_10_return,top_11_20_return,top_21_30_return,top_31_40_return,top_41_50_return,top_51_60_return,top_61_70_return,top_71_80_return,top_81_90_return,top_91_100_return,top_101_110_return,top_111_120_return,top_121_130_return,top_131_140_return,top_141_150_return,bottom_1_10_return,bottom_11_20_return,bottom_21_30_return,bottom_31_40_return,bottom_41_50_return,bottom_51_60_return,bottom_61_70_return,bottom_71_80_return,bottom_81_90_return,bottom_91_100_return,bottom_101_110_return,bottom_111_120_return,bottom_121_130_return,bottom_131_140_return,bottom_141_150_return
2020-11-30,2097,0.01942536509306302,0.010132535822451605,-0.003640382474113746,0.06199402485239867,0.08694145985632717,-0.005033704522209759,0.030865729470890713,0.02988846770057856,0.0403385657726613,0.04835875675341883,0.027062253785331614,0.0028298014429205764,0.052739476363145174,0.027600513915721037,0.13265611072352526,0.07819049437056622,-0.01653714455004952,0.02913658019396236,0.051213518536494626,0.033325405581765964,0.015688027263880966,0.017243072092618373,0.028524466252123702,0.059470688270256034,0.01868127904140915,0.09444024175473562,0.0424181595554098,0.015180847526759656,0.10437335207204508,0.051720010061831
2020-12-14,2107,0.16502255662941173,0.07653277318531879,0.11592738723989196,0.04573214567029341,0.03957575280064494,0.076334636714841,0.07162876600172038,0.022689751739938348,0.004176083506336315,-0.04056518971368246,0.031034164802849575,0.06355452711092487,0.06742147219593247,0.05137466810620599,0.07846184479244744,0.012058989647850394,0.007576793581194374,0.008169648090914671,0.006654850213693853,0.017964899863869288,0.00781383044232803,-0.002681278132529885,0.02855131071403929,-0.009225756463619894,0.014283475460567352,0.03540717478041157,0.016646790204890384,0.00969404805078663,0.02609957045041935,-0.007564306432745527
2020-12-29,2111,0.12491164121039444,0.20003595934294757,0.18267225688026129,0.2223428125366122,0.12258141388511117,0.18212356700889729,0.15759449222251312,0.13833584194128007,0.08473845929026665,0.10380155458574254,0.15739299097339599,0.10828108975574642,0.1203781962524908,0.14668759678843404,0.12462968160517011,-0.004645240259421446,0.011049933272579093,-0.006265328527787139,0.08680719856632471,0.03244001976789879,0.026321106910255763,0.03010986246928461,0.01627691109125635,0.060744558708574245,0.055145005808752826,0.03050131855708176,0.016419342902621047,0.01599673140860176,0.012202524974690909,0.006919031804458331
2021-01-13,2112,0.23508271437374426,0.1140927698336958,0.07203138941973843,0.039540789460072764,0.04562497142233742,0.05201158591807992,-0.031379773280004505,0.006471508448180374,0.0657035406826451,0.023151267765112848,0.06956809768945742,0.043898433997068484,-0.036630227771805024,0.03803595929778105,-0.0407897005204507,-0.03201576975907809,-0.0452938273636739,-0.039894920540062793,-0.02923118688558276,-0.024685152844886548,-0.04004225598461808,-0.016639663282030814,-0.0448609521772241,-0.014458205296075244,-0.031444344778426045,-0.03191030708021284,-0.040447213918963866,-0.013944092516413353,-0.03769658954799443,-0.042453138442368046
2021-01-28,2125,0.11892816343202531,0.10900916955733672,0.1774356493512076,0.15534704157073811,0.18180568079392725,0.0778942708706775,0.14531175103093558,0.11308483116311963,0.1991666063892098,0.04775755065911093,0.2733222135263364,0.16605231026478887,0.07494083708829907,0.19583934193322253,0.2116026216557308,0.0572799903940243,0.007840496855840595,0.03139090166192422,0.07296880942156198,0.0400017122507384,0.020957952157816206,0.015152190777209317,0.045935480703752765,0.06644211845265238,0.027298880733245434,0.037876566970862356,0.02022611287847954,0.019472219000083335,0.03901098592519758,0.030714074316514205
2021-02-11,2133,-0.09151039830886643,0.08802197406928779,0.01091564940056725,-0.015515973306941478,-0.002251134371228014,-0.011113698553064277,-0.017622937798322323,0.03994063031310309,-0.01849519340002309,0.0022193543920560497,-0.031924576554045105,-0.022307013038325673,-0.0427337946337807,-0.05813386395098942,-0.07766701641473572,-0.009882546791853863,-0.03434987321538768,-0.013706199164296651,-0.028123846709149625,-0.03252893550712817,-0.022741327013802826,-0.010067944125853467,-0.03639840008021137,-0.036384913314913156,-0.01557298462580542,-0.024733039321241768,-0.019451679879200223,-0.028363110585927033,-0.0403830161831917,-0.03384253509483413
2021-02-26,2134,0.04285771708351003,0.05279128913590379,0.07565133469770899,0.06644117118251787,0.05785038065248629,0.04656009112015134,0.06770108130403754,0.07391276072010147,0.043990003183228585,0.07978129626040883,0.04820190170049672,0.04747944620242023,0.07042036206228133,0.06885434251546906,0.08570400950764952,0.06676518495151754,0.05120964107521282,0.07415548006519843,0.04286214660454244,0.04962455272395029,0.08797667780287441,0.05146698747732979,0.06688977674435473,0.0950897010560833,0.07129360928028876,0.12328075792209663,0.05517536846762825,0.04361871040029695,0.10329191901696486,0.07312940878808666
2021-03-12,2147,-0.022215422221323167,3.7495287598368305,0.0020658955404916912,-0.0036788202962260153,0.02216614289470744,-0.00377864505071458,-0.007902720331471002,-0.04469675183553066,-0.07162323182132195,-0.001602564146887009,-0.0029704351355016034,0.005917124049154376,-0.013199498955564059,-0.02395183346826124,0.00656599128926989,-0.024636119360440446,-0.025837247554182687,-0.06396240932803829,-0.1105186245214204,-0.00742779300000006,-0.05338535612393601,-0.03562938803662913,-0.041808877308570316,-0.020597686454944385,-0.07005632040283037,-0.03191882895156747,-0.028250638535433824,-0.021517347206500205,-0.02422629577054001,-0.051018040918962435
2021-03-26,2156,-0.019990131633680165,0.022623090512891342,0.05134004289629922,-0.0042069392257391815,0.02213037157507892,0.042067372941982,-0.013413074480536514,0.0028434584827426333,-0.005694749595558368,-0.021180103281970154,0.008098640565875581,0.021798322830718607,-0.012107290131263704,0.04456366445113065,0.024094784463086983,0.02397682218949726,0.000350114192766382,0.012993087219827792,0.018277654660468733,-0.014260686181208649,0.01317796739572612,0.022755312533233853,-0.018290206764981675,-0.0005877756333043438,-0.004697340664641514,0.029823801207181776,0.008400571441594484,0.026555543804132765,0.03313058439547463,-0.021689242348324388
2021-04-12,2163,0.0016570333462518684,0.017539525154715054,0.07069513548434658,0.030276564352470836,0.043928365301073316,0.07246910497657028,0.07684104081535871,0.052352467920220726,0.031219915084473658,0.1489414878322604,0.08384566410212049,0.09616944396564628,0.06140325714045712,0.0829868784185569,0.016162474943055026,0.032577428761607984,0.015805837385264455,0.0070118565071835,0.02314745399502587,0.016273512374965292,0.009975324769335658,0.01863229126587007,0.013135558057428753,0.002751075976764661,0.019167151692076667,0.06942946842253753,0.02429517331747061,0.019593473388385806,0.02231463664147019,0.012733653913695176
