rebalance_date,ticker,prediction,target,weight
2021-05-10,PI,0.12230742,0.1007365684575392,0.1
2021-05-10,DVAX,0.12214856,-0.0227848101265824,0.1
2021-05-10,JMIA,0.12179932,0.16417910447761197,0.1
2021-05-10,MGNI,0.118781134,0.062324929971988796,0.1
2021-05-24,PCT,0.12049816,0.36845310596833114,0.1
2021-05-24,ARRY,0.11970375,0.050771208226221054,0.1
2021-05-24,CGAU,0.10532619,-0.012360939431396711,0.1
2021-05-24,FSLY,0.098080695,0.22895254756177574,0.1
2021-05-24,MNMD,0.09144774,0.1450617283950617,0.1
2021-05-24,COHU,0.090498194,-0.022162162162162158,0.1
2021-05-24,DVAX,0.089507386,0.18264248704663233,0.1
2021-05-24,INSM,0.0894371,0.06190851735015768,0.1
2021-05-24,PI,0.08813695,-0.004526667978744459,0.1
2021-05-24,RVMD,0.08787684,0.047696301103179684,0.1
2021-06-08,LRMR,0.121775426,-0.02644230769230782,0.1
2021-06-08,IMVT,0.11184704,0.06327900287631838,0.1
2021-06-08,IAC,0.11152424,-0.058761479275254436,0.1
2021-06-08,ARRY,0.109906696,-0.042813455657492394,0.1
2021-06-08,IOVA,0.108165875,0.16561437591063632,0.1
2021-06-08,HAE,0.08672926,0.10815510346026769,0.1
2021-06-08,CRMD,0.08662502,-0.052369077306733125,0.1
2021-06-08,ETON,0.080857396,-0.09508716323296351,0.1
2021-06-08,GO,0.08076963,0.033823529411764586,0.1
2021-06-08,ETNB,0.07948239,-0.09655172413793112,0.1
2021-06-22,LRMR,0.12531936,0.3395061728395061,0.1
2021-06-22,IAC,0.117662735,-0.051156964862548615,0.1
2021-06-22,IMVT,0.11356666,-0.04238052299368811,0.1
2021-06-22,CVAC,0.098087184,0.03218588640275377,0.1
2021-06-22,GSAT,0.094555914,-0.11827956989247301,0.1
2021-06-22,TAL,0.09408882,-0.14756258234519104,0.1
2021-06-22,GME,0.09075608,-0.13493647912885665,0.1
2021-06-22,AMC,0.089900695,-0.22653166294834404,0.1
2021-06-22,CLOV,0.08948996,-0.23040380047505937,0.1
2021-06-22,IRTC,0.08656024,-0.04782882315921966,0.1
2021-07-07,NEGG,0.12224716,-0.5977504809826846,0.1
2021-07-07,CVAC,0.10984711,-0.10505252626313155,0.1
2021-07-07,ALT,0.0982476,0.1387900355871885,0.1
2021-07-07,MFH,0.08846596,-0.04047619047619044,0.1
2021-07-07,EXEL,0.08302142,-0.05230940456316069,0.1
2021-07-07,RCAT,0.07844749,0.3206896551724139,0.1
2021-07-07,CVI,0.07788545,-0.1526763990267641,0.1
2021-07-07,GME,0.07700872,-0.02543795237595714,0.1
2021-07-07,CELC,0.07661699,-0.0945546644153652,0.1
2021-07-07,TAL,0.076557115,0.09891808346213282,0.1
2021-07-21,NEGG,0.13167997,-0.38888888888888895,0.1
2021-07-21,ARDX,0.11124946,-0.16883116883116878,0.1
2021-07-21,ALT,0.10484125,0.014583333333333393,0.1
2021-07-21,AEHR,0.09199561,-0.3212951432129514,0.1
2021-07-21,RCAT,0.08778565,-0.2454308093994778,0.1
2021-07-21,EXEL,0.086993456,-0.014092777451556238,0.1
2021-07-21,MFH,0.08415011,-0.08188585607940446,0.1
2021-07-21,ARWR,0.07768576,-0.028789659224441766,0.1
2021-07-21,GKOS,0.076243125,-0.011263073209975882,0.1
2021-07-21,SOFI,0.07620254,-0.010265700483091722,0.1
2021-08-04,TAL,0.1369562,-0.07192982456140351,0.1
2021-08-04,ARDX,0.13020092,-0.14374999999999993,0.1
2021-08-04,EDU,0.119638905,-0.0714285714285714,0.1
2021-08-04,BTBT,0.1049297,-0.14460596786534052,0.1
2021-08-04,RCAT,0.104297966,-0.05882352941176472,0.1
2021-08-04,SKYT,0.09849109,0.008893280632411127,0.1
2021-08-04,TNXP,0.09016688,0.010104056703363007,0.1
2021-08-04,SHEN,0.08272892,0.014482990906028892,0.1
2021-08-04,BEKE,0.07963532,-0.0444763271162123,0.1
2021-08-04,AEHR,0.07912074,0.0018348623853210455,0.1
2021-08-18,TAL,0.12745367,0.005671077504725952,0.1
2021-08-18,EDU,0.11326939,0.20512820512820507,0.1
2021-08-18,AXSM,0.096863344,0.36502463054187184,0.1
2021-08-18,FULC,0.09624903,0.12494758909853232,0.1
2021-08-18,SKYT,0.090788886,0.5509304603330067,0.1
2021-08-18,BTBT,0.09005904,0.12969588550983913,0.1
2021-08-18,SHEN,0.08725768,-0.006972111553784854,0.1
2021-08-18,LFST,0.08705513,0.11874533233756535,0.1
2021-08-18,BEKE,0.076834425,0.027027027027026973,0.1
2021-08-18,XYF,0.07481553,0.03252032520325199,0.1
2021-09-01,RGC,0.20384881,-0.29990391544559214,0.1
2021-09-01,FULC,0.09375911,0.03205367126351111,0.1
2021-09-01,LFST,0.08837683,0.05473965287049398,0.1
2021-09-01,AXSM,0.088225864,0.029592204980151582,0.1
2021-09-01,HNST,0.06507317,0.004734848484848397,0.1
2021-09-01,WW,0.06461916,-0.047186932849364704,0.1
2021-09-01,ECVT,0.06201816,-0.07498087222647287,0.1
2021-09-01,ITRI,0.06112085,-0.08852574653185985,0.1
2021-09-01,OSPN,0.060766205,0.03750660327522448,0.1
2021-09-01,ATNF,0.05993876,-0.039334341906202774,0.1
