date,open,high,low,close,volume
2023-01-11,13.29,13.325,12.615,13.2,1266350.0
2023-01-12,13.0,13.0,12.42,12.64,851160.0
2023-01-13,12.7,14.565,12.68,14.4,1951330.0
2023-01-17,14.345,14.37,13.53,14.01,1100179.0
2023-01-18,14.07,14.95,13.64,13.83,1098551.0
2023-01-19,13.995,14.765,13.81,14.62,859902.0
2023-01-20,14.97,15.24,14.18,15.04,1533142.0
2023-01-23,15.12,15.255,14.785,15.16,593216.0
2023-01-24,14.79,15.01,14.62,15.0,582034.0
2023-01-25,14.775,15.41,14.66,15.27,582102.0
2023-01-26,15.415,15.5,14.515,15.29,637296.0
2023-01-27,15.15,15.27,14.91,15.25,542383.0
2023-01-30,14.62,15.51,13.71,15.26,1173582.0
2023-01-31,15.3,15.39,14.77,15.22,1046156.0
2023-02-01,15.505,15.87,15.1,15.25,1151506.0
2023-02-02,15.34,16.47,15.3,16.25,1821475.0
2023-02-03,16.13,16.2499,15.0638,15.31,1442415.0
2023-02-06,15.18,15.26,14.71,15.03,1178230.0
2023-02-07,15.24,16.02,15.2,15.97,1642966.0
2023-02-08,15.985,16.07,15.42,15.92,1265407.0
2023-02-09,16.26,16.54,15.825,15.97,1595791.0
2023-02-10,15.78,16.26,15.54,15.76,1406311.0
2023-02-13,15.88,16.74,15.86,16.73,2552432.0
2023-02-14,16.76,16.98,16.4,16.72,1467591.0
2023-02-15,16.46,16.73,15.8801,16.7,1247405.0
2023-02-16,16.6,17.5,16.4615,17.14,2078702.0
2023-02-17,16.97,16.986,15.95,16.21,2702161.0
2023-02-21,15.895,16.03,15.46,15.51,1496997.0
2023-02-22,15.56,16.23,15.56,16.08,1269879.0
2023-02-23,16.2,16.74,16.15,16.42,1879647.0
2023-02-24,16.23,16.48,16.08,16.45,1914146.0
2023-02-27,16.58,17.58,16.58,16.98,2214429.0
2023-02-28,17.9,18.44,17.54,17.9,13542189.0
2023-03-01,18.7,19.2389,17.9684,18.13,2842616.0
2023-03-02,18.06,18.765,17.98,18.51,1735442.0
2023-03-03,18.705,19.42,18.51,19.29,2690518.0
2023-03-06,19.485,19.49,18.35,18.68,1722380.0
2023-03-07,18.7,18.88,17.99,18.61,1902905.0
2023-03-08,18.38,19.14,17.95,18.99,2338441.0
2023-03-09,18.5409,18.68,18.27,18.66,1978098.0
2023-03-10,18.48,18.54,17.76,18.44,1399934.0
2023-03-13,18.73,19.38,18.36,18.88,2603014.0
2023-03-14,18.75,19.1,18.075,19.07,1342528.0
2023-03-15,18.835,18.94,18.3315,18.58,1533150.0
2023-03-16,18.56,18.82,18.2,18.68,1655968.0
2023-03-17,18.78,18.78,17.18,17.5,2295219.0
2023-03-20,17.69,18.65,17.19,17.81,2244805.0
2023-03-21,17.97,18.0,17.13,17.65,1582553.0
2023-03-22,17.51,17.82,17.03,17.48,2061212.0
2023-03-23,17.605,18.18,17.115,17.49,1774100.0
2023-03-24,17.345,17.4,16.27,16.42,1388987.0
2023-03-27,16.38,16.85,16.3,16.71,1734034.0
2023-03-28,17.06,17.49,16.42,16.77,4221200.0
2023-03-29,16.66,16.66,16.11,16.33,2169612.0
2023-03-30,16.6,17.65,16.41,17.42,2352345.0
2023-03-31,17.48,17.89,17.16,17.74,2060164.0
2023-04-03,17.86,18.18,16.88,17.2,1725227.0
2023-04-04,16.88,17.35,16.88,17.27,746616.0
2023-04-05,17.43,17.75,16.44,16.88,712234.0
2023-04-06,17.0,17.27,16.68,16.71,2124321.0
2023-04-10,16.64,16.9,16.24,16.89,560421.0
2023-04-11,17.0852,17.64,17.0852,17.45,678136.0
2023-04-12,17.45,17.54,16.77,16.87,1132573.0
2023-04-13,17.0,17.34,16.72,16.88,740564.0
2023-04-14,16.8,17.07,16.4,16.61,729477.0
2023-04-17,16.75,17.0274,16.71,16.91,493512.0
2023-04-18,16.94,17.24,16.87,17.16,481413.0
2023-04-19,16.91,17.12,16.68,17.09,332152.0
2023-04-20,17.01,17.55,16.7,16.79,550270.0
2023-04-21,16.67,16.68,15.66,16.39,833901.0
2023-04-24,16.37,16.825,15.96,16.25,605318.0
2023-04-25,16.36,16.7577,15.86,16.22,809026.0
2023-04-26,16.405,16.73,16.38,16.57,645917.0
2023-04-27,16.59,17.34,16.56,17.28,890649.0
2023-04-28,17.47,18.55,17.16,18.44,828993.0
2023-05-01,18.3711,18.45,17.75,17.77,422867.0
2023-05-02,17.55,17.63,16.63,16.69,564616.0
2023-05-03,16.68,16.73,15.95,16.34,854544.0
2023-05-04,16.42,17.07,16.42,16.72,1154679.0
2023-05-05,16.72,16.96,16.5,16.73,531666.0
2023-05-08,16.7,16.7,15.78,16.26,1401694.0
2023-05-09,16.02,16.049,15.28,15.78,939200.0
2023-05-10,15.73,16.58,15.6,16.45,735951.0
2023-05-11,16.34,17.22,16.34,17.15,708610.0
2023-05-12,16.93,16.96,16.48,16.59,541796.0
2023-05-15,16.71,17.58,16.6,17.33,980737.0
2023-05-16,17.85,18.36,16.64,16.77,2051693.0
2023-05-17,16.92,18.23,16.89,17.5,1960598.0
2023-05-18,17.45,17.535,15.785,16.0,1388169.0
2023-05-19,16.27,16.4,15.48,16.11,1474730.0
2023-05-22,16.23,17.095,16.21,16.99,1439628.0
2023-05-23,16.785,17.16,16.37,16.57,1703139.0
2023-05-24,16.49,16.5233,15.6,15.7,1152577.0
2023-05-25,15.59,15.77,14.57,14.74,1309535.0
2023-05-26,14.965,15.21,14.67,15.05,884766.0
2023-05-30,15.13,15.67,14.71,14.97,1169049.0
2023-05-31,14.785,15.21,14.46,15.2,2512709.0
2023-06-01,15.2,16.06,15.2,15.94,1226992.0
2023-06-02,16.595,16.73,16.1675,16.48,1249441.0
2023-06-05,16.33,16.51,15.975,16.38,802687.0
2023-06-06,16.53,17.42,16.53,17.3,1859602.0
2023-06-07,17.3,17.8,17.27,17.43,2299791.0
2023-06-08,17.57,18.024,17.44,17.67,1831168.0
2023-06-09,17.74,17.88,17.13,17.14,736329.0
2023-06-12,17.14,17.42,17.03,17.21,754205.0
2023-06-13,17.5,17.88,17.21,17.45,2040096.0
2023-06-14,17.505,17.88,17.21,17.59,2085054.0
2023-06-15,18.1,18.64,17.4,17.82,2188920.0
2023-06-16,17.9,18.0,17.38,17.55,1000623.0
2023-06-20,17.19,17.2,16.04,16.08,2652733.0
2023-06-21,16.0,16.14,15.71,15.95,1544017.0
2023-06-22,15.92,16.16,15.72,15.75,299357.0
2023-06-23,15.7,15.73,15.39,15.59,444044.0
2023-06-26,15.65,16.34,15.65,16.16,736412.0
2023-06-27,16.56,17.39,16.55,17.32,1112061.0
2023-06-28,17.2,17.2,16.55,16.95,659048.0
2023-06-29,16.79,16.79,16.34,16.77,504624.0
2023-06-30,16.77,17.14,16.5915,16.99,317287.0
2023-07-03,17.25,17.71,17.235,17.33,534382.0
2023-07-05,17.3,17.3,16.74,17.04,649695.0
2023-07-06,16.9,16.9,16.33,16.42,679968.0
2023-07-07,16.52,17.21,16.4803,16.97,750395.0
2023-07-10,16.96,17.81,16.96,17.76,922112.0
2023-07-11,17.8,17.915,17.26,17.52,561707.0
2023-07-12,17.77,18.0,17.46,17.92,719720.0
2023-07-13,18.181,19.48,18.18,19.4,1099817.0
2023-07-14,19.33,19.33,18.64,18.78,719115.0
2023-07-17,18.74,18.79,18.285,18.64,426648.0
2023-07-18,18.535,18.759,17.77,18.15,793691.0
2023-07-19,18.375,18.94,17.57,17.89,799013.0
2023-07-20,17.79,18.21,17.76,18.05,432998.0
2023-07-21,18.35,18.83,18.29,18.55,613466.0
2023-07-24,18.66,20.59,18.66,20.34,2145739.0
2023-07-25,20.9,21.34,19.93,20.34,1563918.0
2023-07-26,20.63,21.24,20.6,20.91,1305555.0
2023-07-27,20.94,20.95,20.19,20.38,1263006.0
2023-07-28,20.825,21.56,20.6,21.0,1539088.0
2023-07-31,21.0,21.21,20.53,21.01,1590984.0
2023-08-01,20.875,21.42,20.55,20.97,628252.0
2023-08-02,20.69,20.7,19.61,20.11,1448687.0
2023-08-03,20.5,21.04,20.05,20.95,869143.0
2023-08-04,20.81,21.45,20.31,20.97,938939.0
2023-08-07,21.17,21.18,20.02,20.52,1151038.0
2023-08-08,20.0,20.29,19.53,20.27,741113.0
2023-08-09,20.45,20.655,19.9038,20.53,840498.0
2023-08-10,20.97,21.23,20.17,20.2,880852.0
2023-08-11,19.65,19.65,18.612,19.12,1425163.0
2023-08-14,18.93,20.07,18.84,20.01,1384269.0
2023-08-15,20.19,21.15,20.1,20.77,1237399.0
2023-08-16,20.5,20.5,19.75,19.89,868277.0
2023-08-17,20.6,20.945,20.355,20.41,912272.0
2023-08-18,19.8,20.29,19.13,20.15,757693.0
2023-08-21,20.15,20.635,19.93,20.36,1223965.0
2023-08-22,22.1,22.46,21.21,22.35,2960154.0
2023-08-23,22.67,23.51,22.51,23.31,1952034.0
2023-08-24,23.55,24.0676,22.7,22.7,1756424.0
2023-08-25,22.621,22.77,22.031,22.62,1241625.0
2023-08-28,23.04,23.58,22.66,22.95,1062246.0
2023-08-29,23.58,25.63,23.26,25.09,2763077.0
2023-08-30,25.0,25.06,24.51,24.81,2262397.0
2023-08-31,25.85,26.2299,25.55,25.9,2665301.0
2023-09-01,25.96,26.27,25.3,26.07,1783271.0
2023-09-05,28.15,28.37,26.33,26.61,4261634.0
2023-09-06,26.73,28.0,26.6,27.17,3503244.0
2023-09-07,26.74,27.0,25.91,26.86,2261053.0
2023-09-08,26.71,26.95,26.22,26.69,925779.0
2023-09-11,27.2,28.23,27.11,28.13,2283966.0
2023-09-12,28.15,28.92,27.88,27.91,1791545.0
2023-09-13,27.9,28.155,27.46,28.15,1514273.0
2023-09-14,28.71,29.69,28.51,29.64,2575995.0
2023-09-15,29.92,29.92,27.35,28.15,2535374.0
2023-09-18,26.77,27.24,25.84,26.57,2812632.0
2023-09-19,25.57,25.81,24.94,25.65,4896660.0
2023-09-20,25.85,25.99,25.41,25.49,2027551.0
2023-09-21,24.79,25.41,24.54,25.14,2090130.0
