date,open,high,low,close,volume
2023-01-11,68.46,69.12,68.06,68.28,186323
2023-01-12,68.74,70.36,68.1742,70.33,195899
2023-01-13,69.83,70.895,69.68,70.53,197695
2023-01-17,70.81,71.39,69.34,69.36,180876
2023-01-18,69.53,69.95,68.17,68.23,167838
2023-01-19,68.0,68.93,67.44,68.44,188823
2023-01-20,68.92,69.26,68.31,68.81,164750
2023-01-23,68.96,69.48,67.82,68.25,183598
2023-01-24,67.89,68.46,67.31,68.06,146727
2023-01-25,67.56,68.69,67.27,68.48,117084
2023-01-26,68.99,70.12,68.1313,70.08,96484
2023-01-27,69.79,70.695,69.43,69.68,67686
2023-01-30,69.3,70.405,69.15,69.47,149121
2023-01-31,70.09,71.47,69.82,71.43,152253
2023-02-01,71.03,71.8,69.78,71.58,158783
2023-02-02,71.79,73.09,71.32,73.0,173040
2023-02-03,72.52,72.865,71.92,72.33,107978
2023-02-06,72.27,72.4299,71.35,71.64,163430
2023-02-07,71.01,71.74,70.3784,71.65,164420
2023-02-08,71.08,71.3,70.35,70.59,147007
2023-02-09,71.22,71.73,69.51,69.56,132510
2023-02-10,69.5,70.4,68.73,70.2,143168
2023-02-13,70.4,71.51,69.95,71.29,91801
2023-02-14,70.33,72.27,70.33,71.55,90741
2023-02-15,71.08,72.04,70.81,71.63,112283
2023-02-16,70.71,71.895,70.43,71.61,129819
2023-02-17,72.12,72.12,71.5,71.72,110558
2023-02-21,71.06,71.06,68.69,68.93,162674
2023-02-22,69.18,70.54,68.7748,69.81,119980
2023-02-23,70.28,70.97,69.47,70.45,111157
2023-02-24,69.73,70.35,69.22,70.14,122932
2023-02-27,70.63,71.35,70.275,70.41,168361
2023-02-28,70.27,71.26,70.27,71.05,237940
2023-03-01,70.72,73.96,70.38,73.59,466778
2023-03-02,69.75,69.75,65.7,66.11,763993
2023-03-03,66.45,67.79,65.2,66.96,254978
2023-03-06,66.95,67.09,64.92,65.13,235202
2023-03-07,65.14,65.45,64.515,64.72,204209
2023-03-08,64.3,64.42,63.0,64.03,177741
2023-03-09,63.98,64.175,62.7,62.84,159191
2023-03-10,62.41,62.835,61.245,62.11,219054
2023-03-13,61.16,61.77,60.765,61.03,222414
2023-03-14,62.51,62.695,60.09,60.87,224405
2023-03-15,59.37,60.1571,58.3,58.97,339918
2023-03-16,57.84,59.83,57.38,58.83,242059
2023-03-17,58.61,58.63,57.91,58.16,357748
2023-03-20,59.08,60.48,58.96,60.2,255626
2023-03-21,61.22,61.3,59.97,60.2,242317
2023-03-22,60.4,61.13,59.61,59.67,216581
2023-03-23,59.83,60.68,59.01,59.34,187583
2023-03-24,58.99,60.59,58.39,60.31,172888
2023-03-27,60.87,61.69,60.6144,61.24,164154
2023-03-28,61.03,61.91,61.03,61.71,127347
2023-03-29,62.15,62.44,61.66,62.36,183004
2023-03-30,62.88,63.25,61.98,62.25,169605
2023-03-31,62.63,63.45,62.43,63.37,197397
2023-04-03,63.58,64.24,62.86,63.29,191155
2023-04-04,63.31,63.31,61.68,62.36,169156
2023-04-05,62.25,62.5,61.78,62.21,135435
2023-04-06,62.4,62.4,61.4742,61.71,170567
2023-04-10,61.76,62.85,61.68,62.36,204607
2023-04-11,62.63,63.93,62.63,63.2,178510
2023-04-12,63.54,63.985,63.05,63.44,138426
2023-04-13,63.43,63.71,62.715,63.46,125573
2023-04-14,63.35,63.72,62.435,62.91,108651
2023-04-17,63.03,63.54,62.51,63.08,125253
2023-04-18,63.08,63.295,62.28,62.79,128124
2023-04-19,62.83,62.98,62.37,62.84,100536
2023-04-20,63.31,64.26,63.3,64.25,184891
2023-04-21,64.39,64.39,63.11,63.92,115981
2023-04-24,63.99,64.51,63.68,63.81,84959
2023-04-25,63.1,63.3685,62.3001,62.44,86992
2023-04-26,62.05,62.47,60.78,61.18,122284
2023-04-27,61.18,62.06,60.84,62.02,96299
2023-04-28,61.77,62.86,61.77,62.79,103328
2023-05-01,62.87,63.57,62.87,63.33,154960
2023-05-02,62.78,63.03,61.56,62.68,196524
2023-05-03,62.7,63.12,62.19,62.79,363145
2023-05-04,62.56,62.56,61.315,61.68,197413
2023-05-05,62.42,63.41,61.89,63.23,129195
2023-05-08,63.29,63.74,62.43,63.02,76196
2023-05-09,62.73,62.73,62.16,62.17,77806
2023-05-10,62.69,62.845,62.0,62.52,98840
2023-05-11,62.08,62.44,62.03,62.13,103834
2023-05-12,62.42,63.16,62.16,63.07,105883
2023-05-15,63.18,63.46,62.5142,63.12,80944
2023-05-16,62.98,62.98,62.106,62.17,106636
2023-05-17,62.54,63.19,62.4,62.8,128392
2023-05-18,62.53,63.225,62.3,63.06,156922
2023-05-19,63.69,63.69,61.9401,62.49,135936
2023-05-22,62.5,62.96,61.875,62.7,79681
