date,open,high,low,close,volume
2023-01-11,69.71,70.24,69.0909,70.09,2565254.0
2023-01-12,70.43,71.39,69.94,70.93,2537375.0
2023-01-13,70.71,70.935,70.2,70.83,1598261.0
2023-01-17,71.0,71.5737,69.67,70.12,2365150.0
2023-01-18,70.87,71.19,68.525,68.65,1828828.0
2023-01-19,68.33,70.145,68.0,69.6,3154379.0
2023-01-20,69.76,70.13,68.93,69.71,2210692.0
2023-01-23,70.0,70.41,69.3101,69.73,2127354.0
2023-01-24,67.59,69.72,64.49,69.51,2969196.0
2023-01-25,68.9,69.11,67.77,69.04,2782364.0
2023-01-26,69.75,69.83,68.69,69.54,2373925.0
2023-01-27,68.55,68.5967,67.5949,68.24,2498866.0
2023-01-30,67.68,67.94,67.215,67.28,2365964.0
2023-01-31,67.46,68.55,66.75,68.48,2568343.0
2023-02-01,67.78,68.9,67.185,68.24,2241589.0
2023-02-02,68.53,68.77,67.71,68.71,2389993.0
2023-02-03,68.8,69.33,68.13,68.56,1966706.0
2023-02-06,68.34,68.72,67.41,68.2,1953884.0
2023-02-07,68.43,69.31,67.855,69.09,1829989.0
2023-02-08,68.97,69.38,68.32,68.75,1654687.0
2023-02-09,69.08,69.27,67.72,67.97,1858147.0
2023-02-10,68.62,69.58,68.32,69.45,2879369.0
2023-02-13,69.4,70.15,69.12,69.9,1583977.0
2023-02-14,69.78,70.68,69.2394,69.77,1965301.0
2023-02-15,69.0,69.74,68.37,69.67,1828292.0
2023-02-16,69.08,69.8,68.77,69.19,1529601.0
2023-02-17,68.25,68.54,67.23,67.26,3815670.0
2023-02-21,66.78,66.93,65.62,66.13,2323050.0
2023-02-22,66.04,67.08,65.68,66.38,2234001.0
2023-02-23,67.41,68.125,66.73,67.98,1888187.0
2023-02-24,67.26,67.885,66.98,67.56,2364098.0
2023-02-27,67.78,68.33,67.47,67.94,2255020.0
2023-02-28,68.13,68.43,65.22,65.45,5990934.0
2023-03-01,65.68,66.34,65.33,66.16,2606408.0
2023-03-02,66.12,66.715,65.5,66.67,2635755.0
2023-03-03,66.44,68.18,66.28,67.85,2313018.0
2023-03-06,67.82,68.8,67.67,68.65,2252317.0
2023-03-07,68.35,68.64,67.5,67.52,2253859.0
2023-03-08,67.43,67.88,66.36,67.09,1785265.0
2023-03-09,67.53,68.26,65.6,65.64,1750214.0
