date,open,high,low,close,volume
2023-04-21,27.65,28.7399,23.47,25.61,1541933.0
2023-04-24,25.8,27.04,24.53,26.97,788811.0
2023-04-25,26.73,27.15,25.3717,25.48,893881.0
2023-04-26,25.48,25.76,24.61,25.44,427445.0
2023-04-27,25.5,27.14,25.0,27.06,483851.0
2023-04-28,26.91,29.06,26.84,28.14,520709.0
2023-05-01,28.03,30.28,28.03,30.2,735069.0
2023-05-02,30.23,30.48,29.8875,30.39,478231.0
2023-05-03,30.49,31.84,29.76,30.14,711611.0
2023-05-04,29.79,30.805,29.2,30.8,642910.0
2023-05-05,30.95,31.76,30.3,31.28,359383.0
2023-05-08,31.37,31.79,30.48,31.31,603671.0
2023-05-09,30.61,31.465,29.64,29.77,529639.0
2023-05-10,30.11,30.18,25.2,25.96,947426.0
2023-05-11,25.1,26.12,23.9601,24.52,659792.0
2023-05-12,24.53,24.53,21.83,22.25,966007.0
2023-05-15,21.81,22.96,21.02,22.05,745187.0
2023-05-16,21.31,22.29,20.685,21.53,650090.0
2023-05-17,21.5,23.39,21.21,22.95,722875.0
2023-05-18,23.0,25.39,22.82,24.78,793767.0
2023-05-19,25.23,25.5,23.54,23.61,388321.0
2023-05-22,23.8,25.23,23.33,24.82,529048.0
2023-05-23,24.83,25.16,24.05,24.24,449950.0
2023-05-24,24.08,24.81,23.285,24.56,393034.0
2023-05-25,24.66,24.93,24.245,24.87,324014.0
2023-05-26,24.38,24.8999,22.8801,24.02,680494.0
2023-05-30,23.94,24.28,23.25,23.83,328889.0
2023-05-31,23.44,24.24,23.44,23.87,850491.0
2023-06-01,23.4,23.73,22.87,23.05,507730.0
2023-06-02,23.24,24.59,23.24,24.43,476994.0
2023-06-05,24.5,24.67,23.945,24.31,267781.0
2023-06-06,24.3,25.17,24.01,24.69,334412.0
2023-06-07,24.61,25.92,24.61,25.58,474879.0
2023-06-08,25.28,26.0199,24.86,25.59,356334.0
2023-06-09,25.6,26.43,25.45,26.4,341007.0
2023-06-12,26.38,27.63,26.38,27.01,381665.0
2023-06-13,27.66,29.0,27.12,28.45,460060.0
2023-06-14,28.58,29.11,27.97,28.1,564052.0
2023-06-15,27.95,28.72,27.7,27.84,502565.0
2023-06-16,28.26,29.35,27.735,29.29,1042754.0
2023-06-20,29.0,29.49,27.42,27.78,294852.0
2023-06-21,27.49,27.97,26.59,26.98,525585.0
2023-06-22,26.88,27.48,26.695,27.41,266758.0
2023-06-23,27.25,28.03,26.93,27.52,412951.0
2023-06-26,27.4,27.445,26.38,26.55,251830.0
2023-06-27,26.37,27.65,26.02,27.31,470608.0
2023-06-28,27.38,27.47,26.55,27.35,225785.0
2023-06-29,27.0,28.29,27.0,27.75,219296.0
2023-06-30,27.96,27.98,27.37,27.39,235006.0
2023-07-03,27.4,28.3,27.4,27.63,226680.0
2023-07-05,27.57,28.44,27.5,28.36,594407.0
2023-07-06,28.37,30.87,28.325,30.58,648401.0
2023-07-07,30.67,35.1,30.67,33.62,1475510.0
2023-07-10,34.38,37.1799,34.38,34.9,1453206.0
2023-07-11,35.12,35.46,34.0,35.07,605707.0
2023-07-12,35.78,35.91,33.89,34.75,475922.0
2023-07-13,35.4,36.52,35.1,35.58,461181.0
2023-07-14,35.8,36.29,35.11,35.22,292852.0
2023-07-17,35.25,36.3799,34.78,36.13,444637.0
2023-07-18,36.27,38.19,36.27,37.61,688429.0
2023-07-19,37.55,37.775,36.56,37.52,410756.0
2023-07-20,37.78,38.78,36.7,38.41,432999.0
2023-07-21,38.51,39.13,37.64,38.36,472384.0
2023-07-24,38.17,39.1564,38.0,39.01,286898.0
2023-07-25,39.12,39.295,38.2825,39.06,284107.0
2023-07-26,38.93,40.96,38.8101,40.75,818566.0
2023-07-27,41.14,42.1,40.52,41.08,579390.0
2023-07-28,41.8,43.93,41.5,43.06,662636.0
2023-07-31,43.0,43.265,41.44,42.45,870217.0
2023-08-01,42.71,42.71,40.84,41.23,378386.0
2023-08-02,40.98,40.98,39.84,40.49,435526.0
2023-08-03,40.0,40.525,37.861,38.47,790924.0
2023-08-04,38.25,38.76,37.5,37.71,625882.0
2023-08-07,37.68,39.24,37.68,38.73,442876.0
2023-08-08,38.34,39.37,37.67,39.15,476278.0
2023-08-09,39.27,40.89,39.27,40.28,400570.0
2023-08-10,40.85,40.94,38.76,39.05,589768.0
