date,open,high,low,close,volume
2023-01-11,107.44,108.65,106.9375,108.41,145058.0
2023-01-12,108.43,109.1,107.881,108.62,121595.0
2023-01-13,108.27,108.27,107.3,107.45,148848.0
2023-01-17,107.45,108.21,106.99,107.18,151235.0
2023-01-18,107.54,107.54,104.15,104.15,161223.0
2023-01-19,104.18,104.3425,103.09,103.14,119330.0
2023-01-20,103.24,103.73,101.55,103.5,241163.0
2023-01-23,103.5,104.44,103.07,103.44,150182.0
2023-01-24,103.6,104.35,102.61,103.68,156245.0
2023-01-25,103.04,104.46,102.58,104.33,176071.0
2023-01-26,104.06,105.01,103.8,104.96,96265.0
2023-01-27,105.09,105.88,104.1832,105.2,233743.0
2023-01-30,105.0,105.85,104.4,104.55,169771.0
2023-01-31,104.84,105.82,103.94,105.81,209991.0
2023-02-01,105.38,107.67,104.64,107.59,261455.0
2023-02-02,107.54,109.45,107.34,109.31,225335.0
2023-02-03,107.71,108.07,104.0,106.07,274144.0
2023-02-06,105.4,106.665,105.4,106.17,141877.0
2023-02-07,105.59,106.12,104.23,106.1,202566.0
2023-02-08,105.41,105.48,103.46,103.47,188118.0
2023-02-09,103.59,104.0,100.98,101.16,275133.0
2023-02-10,101.42,103.26,101.42,103.22,229339.0
2023-02-13,103.22,104.335,103.22,103.96,142916.0
2023-02-14,103.27,103.27,100.905,100.99,333682.0
2023-02-15,100.59,101.88,100.05,101.77,406471.0
2023-02-16,101.87,104.08,99.39,103.62,349222.0
2023-02-17,103.82,106.45,102.1,105.65,411164.0
2023-02-21,105.12,105.12,103.73,104.55,211137.0
2023-02-22,104.73,105.34,104.23,104.75,252702.0
2023-02-23,104.86,105.5,104.025,104.04,310058.0
2023-02-24,103.51,104.61,102.79,104.27,188589.0
2023-02-27,104.82,105.63,103.43,103.62,175217.0
2023-02-28,102.95,105.32,102.87,103.4,452798.0
2023-03-01,102.58,102.6916,100.6,101.36,191793.0
2023-03-02,101.11,102.6,100.53,102.57,163907.0
2023-03-03,103.05,103.565,101.51,103.18,151154.0
2023-03-06,103.18,103.57,102.11,103.1,228461.0
2023-03-07,103.17,103.68,101.01,101.41,150178.0
2023-03-08,101.77,102.26,100.78,102.21,113420.0
2023-03-09,102.61,103.519,101.8,101.88,151510.0
2023-03-10,101.9,102.56,100.94,101.68,317399.0
2023-03-13,101.58,106.12,101.58,103.39,274778.0
2023-03-14,104.37,106.63,104.25,105.34,238002.0
2023-03-15,104.95,107.141,104.45,106.24,224309.0
2023-03-16,105.66,108.12,105.66,107.55,202940.0
2023-03-17,106.91,107.32,105.94,106.82,549859.0
2023-03-20,107.37,108.8,107.37,108.19,227291.0
2023-03-21,108.31,108.7,103.72,105.01,248152.0
2023-03-22,104.8,105.0,102.6,102.61,325468.0
2023-03-23,102.64,103.71,101.505,101.81,234685.0
2023-03-24,101.74,105.67,101.74,105.66,149714.0
2023-03-27,106.18,106.62,105.29,105.59,172290.0
2023-03-28,105.43,107.15,105.43,106.16,112549.0
2023-03-29,106.46,107.79,106.46,107.42,168843.0
2023-03-30,107.73,108.14,107.02,107.68,109774.0
2023-03-31,108.04,108.46,107.4,108.33,146155.0
2023-04-03,107.71,108.52,107.055,108.03,167145.0
2023-04-04,105.94,107.49,105.94,106.89,264405.0
2023-04-05,107.6,110.26,107.6,110.19,210120.0
2023-04-06,110.44,111.3585,109.99,110.96,132026.0
2023-04-10,110.73,111.47,109.81,111.42,139031.0
2023-04-11,111.71,111.85,110.89,111.39,154691.0
2023-04-12,111.86,112.5,111.3,111.7,144820.0
2023-04-13,111.25,111.885,109.46,111.59,159283.0
2023-04-14,110.93,111.4,109.885,110.34,164990.0
2023-04-17,110.68,111.59,110.17,111.14,110288.0
2023-04-18,110.9,111.62,110.485,111.26,245001.0
2023-04-19,111.71,111.72,110.62,111.16,228508.0
2023-04-20,111.16,111.5,110.64,111.39,93782.0
2023-04-21,112.19,112.58,110.77,111.32,156831.0
2023-04-24,111.19,112.6,110.91,112.38,112716.0
2023-04-25,112.33,112.96,111.44,112.88,125303.0
2023-04-26,112.08,112.5312,110.315,110.95,161149.0
2023-04-27,110.93,111.77,110.575,111.72,124868.0
2023-04-28,111.84,112.6,110.85,111.12,144391.0
2023-05-01,111.25,112.91,111.155,111.67,160361.0
2023-05-02,110.71,111.165,109.057,110.24,167096.0
2023-05-03,110.89,112.49,110.1,110.82,219357.0
2023-05-04,112.64,112.64,109.21,111.53,268665.0
2023-05-05,110.79,112.24,110.43,110.97,256898.0
2023-05-08,110.36,111.26,109.21,109.75,124709.0
2023-05-09,109.75,109.75,108.93,109.14,205858.0
2023-05-10,109.89,110.52,108.99,110.35,143746.0
2023-05-11,110.23,110.23,108.68,109.07,97974.0
2023-05-12,109.7,110.41,108.855,109.19,112227.0
2023-05-15,109.76,109.76,107.395,108.01,125412.0
2023-05-16,108.19,108.19,107.11,107.74,215767.0
2023-05-17,107.81,108.06,106.78,107.32,170010.0
2023-05-18,106.66,106.69,105.5,105.99,283009.0
2023-05-19,106.8,107.47,106.02,106.16,191611.0
2023-05-22,106.44,106.68,105.4,106.35,121752.0
2023-05-23,106.4,107.35,106.03,106.08,143213.0
2023-05-24,105.94,106.06,104.5398,104.92,165560.0
2023-05-25,104.32,105.0,102.85,103.58,101567.0
2023-05-26,103.32,103.49,102.29,103.36,117108.0
2023-05-30,103.69,103.69,102.51,102.6,133927.0
2023-05-31,102.82,104.61,102.68,104.07,190416.0
2023-06-01,104.24,104.24,102.645,103.63,232427.0
2023-06-02,103.19,105.42,102.46,105.15,239478.0
2023-06-05,104.32,105.34,103.43,104.24,285649.0
2023-06-06,104.67,104.67,103.415,103.74,369604.0
2023-06-07,103.92,106.09,103.46,106.08,254376.0
2023-06-08,106.22,106.22,104.93,105.72,129811.0
2023-06-09,105.6,105.9,104.98,105.67,169105.0
2023-06-12,105.71,105.88,104.57,105.01,128248.0
2023-06-13,104.67,105.21,104.01,104.5,157523.0
2023-06-14,104.45,105.18,103.89,104.21,154911.0
2023-06-15,104.66,105.485,104.345,105.43,251978.0
2023-06-16,105.87,106.69,105.61,105.76,460087.0
2023-06-20,105.47,105.73,103.99,104.02,225497.0
2023-06-21,103.56,105.09,102.56,104.47,157719.0
2023-06-22,104.99,104.99,102.69,102.92,166124.0
2023-06-23,103.2,103.88,102.05,102.32,393209.0
2023-06-26,102.45,104.11,102.42,103.98,173901.0
2023-06-27,104.33,104.71,103.77,103.84,190368.0
2023-06-28,103.69,103.69,101.8,102.19,160270.0
2023-06-29,101.61,102.79,101.5,102.44,190597.0
2023-06-30,102.41,103.125,101.84,102.6,237199.0
2023-07-03,102.2,103.71,102.2,103.06,138298.0
2023-07-05,102.93,105.191,102.62,104.09,256412.0
2023-07-06,103.33,103.98,102.385,103.75,191167.0
2023-07-07,103.29,104.28,102.7,103.51,323440.0
2023-07-10,103.17,104.42,102.515,102.78,190879.0
2023-07-11,102.76,102.97,101.8,102.79,276147.0
2023-07-12,103.06,104.535,102.72,104.2,279409.0
2023-07-13,103.93,104.44,103.5,104.04,261813.0
2023-07-14,103.71,104.3,103.02,103.55,276692.0
2023-07-17,103.45,103.6,102.075,103.02,204513.0
2023-07-18,103.47,103.86,101.19,101.79,207920.0
2023-07-19,102.28,103.42,101.96,102.62,302679.0
2023-07-20,103.13,104.94,102.48,104.89,156435.0
2023-07-21,105.39,106.07,104.77,106.01,182548.0
2023-07-24,106.07,106.325,104.8847,105.82,155581.0
2023-07-25,105.49,105.99,104.99,105.06,169050.0
2023-07-26,104.94,106.33,104.408,104.86,177915.0
2023-07-27,104.32,104.795,101.09,101.49,360289.0
2023-07-28,101.6,102.53,100.755,102.46,488969.0
2023-07-31,103.07,103.25,102.09,102.82,345383.0
2023-08-01,102.28,102.865,101.42,101.47,157265.0
2023-08-02,101.22,102.665,101.025,101.88,159276.0
2023-08-03,102.05,102.05,99.42,100.53,239913.0
2023-08-04,100.28,101.35,98.17,98.61,201460.0
2023-08-07,99.31,99.5299,98.485,98.97,165391.0
2023-08-08,99.43,99.43,97.9,98.75,177113.0
2023-08-09,98.39,99.065,97.16,97.75,383051.0
2023-08-10,97.75,98.62,96.96,97.22,137879.0
2023-08-11,97.66,97.95,97.1218,97.79,153479.0
2023-08-14,97.8,97.8,95.8,96.43,210919.0
2023-08-15,95.93,96.13,94.64,94.72,182944.0
2023-08-16,95.17,95.775,94.59,95.12,117957.0
2023-08-17,94.83,95.43,94.22,94.25,184946.0
2023-08-18,94.81,95.04,94.08,94.43,318034.0
2023-08-21,94.0,94.29,92.4,93.17,165220.0
2023-08-22,93.11,94.15,92.9,93.99,155873.0
2023-08-23,94.53,94.75,93.66,94.25,361484.0
2023-08-24,93.74,95.43,93.74,94.96,380220.0
2023-08-25,95.39,96.215,95.125,95.76,278731.0
