date,ticker,volume,returns_1d,returns_5d,returns_20d,volatility_5d,volatility_20d,volume_ratio,rsi_14,bollinger_position,momentum_5d,momentum_20d,mean_reversion_10d,obv,mfi,sentiment_score,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_momentum_5d,sentiment_momentum_20d,sentiment_volatility,news_volume,news_volume_ratio,sentiment_skew,sentiment_dispersion,sentiment_trend,sentiment_reversal,sentiment_acceleration,sentiment_consistency,target,close
2025-04-04 01:17:04.139602,ABAT,13781149.0,-0.01010033700734672,0.0032539553338705746,0.08243077551111945,0.21951920198300143,0.0766467984631698,0.712342137234631,71.94454997326537,-0.814173088396176,0.04468510090851693,-0.03704812037984768,0.018126644500467037,-20.814476520636312,68.72532546338226,0.11262453197377734,0.7277527862484681,0.1502321635053506,0.9556897592192619,-0.042562512035295895,0.0072428112667591955,0.059597874207759194,5.0,0.2653035626388072,-0.5209735797756093,0.15685645094854755,-0.2025669187421856,-0.1998371534829867,0.02403046941438588,-0.8949890786570827,-0.3177894735828427,111.93656248806239
2025-04-04 01:17:04.139602,ABBV,40791325.0,0.0015900946473539556,0.01907254380098419,0.1380030871838413,0.2858124702023814,0.048134436740509136,0.7386000413098581,40.56190234323673,0.4385821758008106,0.004255898946213905,0.021400406523115693,-0.02695148045164324,15.876209951979071,79.39663546102156,-0.15849132913818728,0.6348922069816901,0.25107215079855605,0.13145993250664725,0.06456481646582975,-0.02641360552522256,0.5479486872070616,4.0,-0.28415809376494555,0.0781638934226243,0.4821374822577209,-0.044602516954830286,0.052767112541436546,0.035999002521513834,-0.7598699550293972,-0.054911026736542246,159.15194097039296
2025-04-04 01:17:04.139602,ABCB,7822603.0,0.0013070119219552665,-0.01959367768025624,0.03957637344401785,0.00965589240210891,0.24853591125129215,0.6550891664895662,50.63307226836487,0.661971268017068,-0.009106020201532452,-0.02052033549387952,-0.08704162856533296,16.776232270472768,76.38606448206932,-0.15010772164793326,0.38443406808251923,0.557732806148319,0.6693006645217998,-0.17157533556865534,-0.1876160630788531,0.4410503301948816,5.0,-0.9304023675546473,-0.33198415327300695,0.16180684920787544,-0.011178624252069119,-0.10630014992042419,0.04833108981019747,0.03288655690427378,-0.1796962749699168,158.03971283984936
2025-04-04 01:17:04.139602,ABCL,25027785.0,0.0015951305379843198,-0.0038189057714439474,0.0713032169431062,0.05309261915654728,0.1306025341287606,0.6010838823878363,30.442116141377305,0.5341119004106717,-0.04629350564433449,-0.011133504207962809,0.0006605604719688944,-6.199192710741592,70.15735396976538,-0.1581572831121745,0.2794627815371974,0.5296996077867131,0.5190774959953655,-0.09785910803717321,-0.06885137227633345,0.09891071974532245,5.0,-0.8800745484306043,0.12973038392528305,0.23813397098905023,-0.002032471620652964,0.0009238613468028866,-0.0241548497524201,0.2475118168523025,-0.3719034769033286,150.1534821683379
2025-04-04 01:17:04.139602,ABEO,31320939.0,-0.017184662841928426,-0.044460215228044955,0.09766263338951456,0.19698033435697043,0.00021228274310899575,0.6487405610359281,28.546553418550463,0.18690029892332682,-0.030098684732870824,0.04680637890594495,0.06192458989554091,-9.109532711216858,57.75042484023603,-0.1764066088184347,0.25623910413033735,0.3714467458414723,0.551045331792528,0.005580301382741096,0.0672385890435959,0.10495452358984708,5.0,-0.47368527355195816,-0.017253704945183617,0.28207713228789555,-0.16428515060324467,-0.032931351196503346,-0.1372538445027984,-0.9499946570126363,0.014680244296420675,143.12492745177676
2025-04-07 01:17:04.139602,AAPL,1.5485528400521653,-0.3192264848437883,-1.1734920638152884,-1.3328502602651033,-0.11600399624707115,-0.8068377523134498,-1.910559714659971,-0.4435945220150839,-1.4586362104069805,-0.4603569454541104,-0.14914519130733137,-1.5300677939962242,0.8287592492093554,-0.8029571956620254,-0.4310708567889012,0.7108134316715241,0.8062074321328982,-0.06326641564693385,0.7777269907873466,-0.7929669340334884,0.4614994142287142,-1.0908332707508577,2.2289019449557634,0.17654727022858366,-0.9203095265873369,0.0400109763408126,-0.6526806960424466,1.3826330606820312,0.7478928780813142,0.1361411481956165,113.0195876455277
2025-04-07 01:17:04.139602,GOOGL,-1.7599602521944584,1.0231676236222853,0.4161317419861661,1.8556791093886122,-0.2516729065033365,0.4673624056620632,-0.5107330849904697,0.6987079668212794,-0.9257958618790151,-0.4297470910057477,1.6161929573267266,-0.02516859779995635,-0.5246576759736498,0.5901764496636074,0.3279526503756828,-1.0335944292160122,-0.7429264958688988,0.9934901088175642,-1.7083543076626706,-0.7410350325121495,0.6317098510320379,-1.0908332707508577,-2.311510753375209,-0.39446834576589396,-0.6241385372135151,0.8089533350993175,-0.3048126262254901,-0.024486204861392802,-1.238109041060894,0.06331843508711277,137.8968896652649
2025-04-07 01:17:04.139602,AMZN,1.448378852580985,-0.2826848429965328,-0.6069454477083638,1.1549580791459975,-0.5885824056967932,-1.032235048861728,-0.2802998948611817,-1.02976671294802,-1.0774742051763484,-0.13175449630993513,0.03160216268390145,-1.3183382854300087,1.9029170508341982,0.7425903387566425,0.9705314672468143,0.6180995936616116,-1.9843193166636548,1.4049681031735404,-0.4397763065514763,-0.5461338517615171,-1.2787635518057816,0.23972164376533373,-0.11696811426427292,1.226355437659456,-0.9993964279104479,-0.7443627208705649,-0.052480203964401825,0.7988506498327738,0.5796049223614262,-0.11181158839422045,140.06300972054515
2025-04-07 01:17:04.139602,TSLA,0.059129341856979205,0.1917955639415627,-1.637472058763063,0.5965834736380445,-0.28481460060147984,0.03792190311090084,1.5745393553906002,0.042388566796111825,-0.053076319176431117,2.2157693338534057,-0.5307933751360272,0.4437799443599667,0.7925531758744068,-0.7904934469247232,1.592241637551862,0.21487081724476126,-1.7719823289251142,0.5206195595609415,-1.7201728848177584,0.048237276272364654,-0.9674287273337024,-0.6473149659121272,-0.22359019708518196,-1.011519887924541,-1.0982012616516323,0.40343948442623334,1.9958213058919736,0.6969731314660954,-1.2825497254719622,0.15650780945705534,127.76336477576729
2025-04-07 01:17:04.139602,NVDA,0.7101220376558407,0.19909488179880766,-1.022773656188515,0.03422137735376856,-0.6910341433453683,-1.1055658393394332,1.1225279211594066,-0.9957867155306362,0.37641524070963034,0.631073650101026,-0.8861036505532415,1.019523785268478,-0.660265902678597,-0.8876123166935758,-1.057815465125755,-1.0729786988599184,0.6980766894396598,-0.3195736168498508,-1.2385075554131488,1.5640467134182225,-0.6270800507663797,0.6832399486040642,0.05997463010725532,-0.6858079106802359,0.07045753257559237,-1.1634360230525012,-0.11792708001068299,-1.0499805136541576,-0.5271740034926728,-0.11609102567813578,145.23863550811487
2025-04-07 01:17:04.139602,UBER,0.7084085320229537,0.5468423458885608,-0.8645876973889963,-1.0750791120587802,-0.9356147427987359,0.6358258993010105,-0.8545196311352931,-0.5933843017467099,-0.9052093419174195,0.70906679353562,-1.703483186551557,-0.556098986438857,0.5609429651253395,-0.3633180247038446,-0.8745150109238733,2.085175109509269,-0.07709148816743956,1.374317787352738,1.6955801968566737,0.37577735924425265,0.3306908267955949,-0.6473149659121272,-0.045128006638499175,-0.20576843157960287,-0.9332799921585725,0.10994693959505646,-1.3819231273389134,0.5790374335043779,1.3169505248573699,-0.25253717283374055,162.62476071805958
