date,top_return,bottom_return,all_return,long_short,n_stocks,top_n,bottom_n,quantile
2020-11-30,0.008639172813800293,0.03026331000482635,0.047740357306033175,-0.021624137191026058,2097,30,30,
2020-12-14,0.11916090568487414,0.009268477106653147,0.021716049112530333,0.109892428578221,2107,30,30,
2020-12-29,0.16920661914453441,4.645482845683594e-05,0.07282859208037026,0.16916016431607758,2111,30,30,
2021-01-13,0.1404022912090595,-0.03906817255427159,-0.004845604666398696,0.1794704637633311,2112,30,30,
2021-01-28,0.13512432744685654,0.03217046297059637,0.08535453290234563,0.10295386447626018,2125,30,30,
2021-02-11,0.0024757417203295383,-0.019312873057179398,-0.017756362018846013,0.021788614777508937,2133,30,30,
2021-02-26,0.057100113639040946,0.06404343536397626,0.06303106666989544,-0.0069433217249353155,2134,30,30,
2021-03-12,1.2431264110519997,-0.038145258747553805,-0.015607853011688032,1.2812716697995534,2147,30,30,
2021-03-26,0.0179910005918368,0.012440007867363812,0.013793421507256843,0.005550992724472986,2156,30,30,
2021-04-12,0.029963897995104502,0.018465040884685313,0.02727832967143375,0.011498857110419189,2163,30,30,
2021-04-26,-0.07136124668586422,0.037351638658089464,-0.012762957932417746,-0.10871288534395368,2174,30,30,
2021-05-10,0.0407983031945908,-0.003459566867655465,0.010004973953012928,0.04425787006224627,2186,30,30,
2021-05-24,0.07167119949982756,-0.0052161018306092505,0.043179666044751416,0.07688730133043681,2193,30,30,
2021-06-08,0.0034771414282708762,-0.019914851279969926,-0.01766508102770051,0.023391992708240803,2204,30,30,
2021-06-22,-0.009357821670901519,0.0222254844056916,-0.008229253635062805,-0.03158330607659312,2221,30,30,
2021-07-07,-0.01143484121582135,0.0015377387882776871,-0.008695425022615747,-0.012972580004099036,2242,30,30,
2021-07-21,-0.07992453857610049,0.00523456953710741,-0.007219638539887432,-0.0851591081132079,2255,30,30,
2021-08-04,-0.008163914842413907,-0.009165921233008304,-0.011880137382550745,0.0010020063905943968,2276,30,30,
2021-08-18,0.15834186096243114,0.017006825492246063,0.055719940428007694,0.14133503547018508,2279,30,30,
2021-09-01,-0.05070170615821894,-0.02591771429372426,-0.01772189083467014,-0.024783991864494676,2285,30,30,
2021-09-16,-0.021056726841802823,-0.024944006078850032,-0.01664725110588739,0.0038872792370472087,2296,30,30,
2021-09-30,0.05405396981609418,0.04375646661118396,0.03688046553915901,0.01029750320491022,2307,30,30,
2021-10-14,0.03279553004683928,0.015623072678384716,0.012510126557120572,0.01717245736845456,2319,30,30,
2021-10-28,0.035445169822946654,0.019576784474632396,0.037667099693097464,0.015868385348314258,2330,30,30,
2021-11-11,-0.019814016327315113,-0.019003690665936504,-0.058293490055372967,-0.0008103256613786088,2344,30,30,
2021-11-26,-0.008313091866847745,0.01836850896704068,-0.009267959700630076,-0.026681600833888423,2347,30,30,
2021-12-10,0.038343886599965585,0.007851272241226778,0.017053156994888387,0.030492614358738807,2356,30,30,
2021-12-27,-0.07793010550591725,0.002326061986003436,-0.029563449701998958,-0.08025616749192069,2360,30,30,
2022-01-10,-0.1442055506573337,-0.045954464736435344,-0.07013418349507688,-0.09825108592089836,2368,30,30,
2022-01-25,0.06615357778751621,0.006863220830898882,0.03794765651369556,0.05929035695661733,2371,30,30,
2022-02-08,-0.10518411802783316,-0.0393477918555611,-0.049857197802920125,-0.06583632617227206,2373,30,30,
2022-02-23,-0.043287840088837896,-0.014771311201462538,0.028101118890281537,-0.02851652888737536,2378,30,30,
2022-03-09,0.15864226811933874,0.011477952451764962,0.029071068327481343,0.14716431566757376,2378,30,30,
2022-03-23,0.017124113457713204,0.029752931185567953,-0.012142220488072735,-0.01262881772785475,2380,30,30,
2022-04-06,-0.02201980344764988,0.006352823949320452,-0.020369765003477674,-0.028372627396970333,2388,30,30,
2022-04-21,-0.025327146244742527,-0.06561155555911573,-0.058226125420692866,0.0402844093143732,2388,30,30,
2022-05-05,-0.06970694909096391,-0.026250847039674532,-0.04906015221562311,-0.04345610205128937,2387,30,30,
2022-05-19,0.09515600390286737,0.03248406160466159,0.05285180379329319,0.06267194229820577,2393,30,30,
2022-06-03,-0.1113434874217581,-0.07804965040513252,-0.1098509769895483,-0.03329383701662558,2395,30,30,
2022-06-17,0.09749256552571364,0.041368528654883836,0.039525948487850994,0.056124036870829806,2398,30,30,
2022-07-05,0.12321970656730172,0.003764901322642822,0.035916615967706525,0.1194548052446589,2404,30,30,
2022-07-19,0.4332296388980751,0.03285323294533036,0.04619082972757082,0.4003764059527447,2405,30,30,
2022-08-02,0.1642882467060655,0.02902430667437789,0.07351540042443229,0.13526394003168762,2407,30,30,
2022-08-16,-0.04313781871778497,-0.061009559113947384,-0.07966672145449055,0.017871740396162412,2409,30,30,
2022-08-30,0.016659418509357548,-0.009947004286814116,-0.004199756872198173,0.026606422796171664,2412,30,30,
2022-09-14,-0.08498953616834369,-0.05701038685499344,-0.07666288485079203,-0.02797914931335025,2415,30,30,
2022-09-28,-0.09754394429942294,-0.007448647027000373,-0.023338648771994788,-0.09009529727242256,2418,30,30,
2022-10-12,0.052745132509068,0.05834340463890001,0.0657668636490402,-0.005598272129832008,2424,30,30,
2022-10-26,-0.08550465695242154,0.022284295148475255,-0.01793591540013742,-0.1077889521008968,2426,30,30,
2022-11-09,0.12677413153047015,0.03748291511690672,0.07145820350111837,0.08929121641356344,2433,30,30,
2022-11-23,0.040830765065556426,-0.001740764312090485,-0.011573265324826608,0.04257152937764691,2441,30,30,
2022-12-08,-0.02936439238169706,-0.018486268344929068,-0.029212760795692516,-0.01087812403676799,2438,30,30,
2022-12-22,1.3809744705299434,-0.004708780195085483,0.05952515468318271,1.385683250725029,2445,30,30,
