date,top_return,bottom_return,all_return,long_short,n_stocks,top_n,bottom_n,quantile
2020-11-30,0.03791311521336746,0.08752037927473229,0.047740357306033175,-0.04960726406136483,2097,30,30,
2020-12-14,0.11444568384034294,0.06565426953722388,0.021716049112530333,0.04879141430311906,2107,30,30,
2020-12-29,0.15461106754082443,0.1701017940900003,0.07282859208037025,-0.015490726549175882,2111,30,30,
2021-01-13,0.040239631821045396,-0.0007446623296420688,-0.004845604666398694,0.04098429415068747,2112,30,30,
2021-01-28,0.18987781277849888,0.09146459882819759,0.08535453290234564,0.0984132139503013,2125,30,30,
2021-02-11,0.005105053859269807,-0.0845435526073406,-0.017756362018846013,0.08964860646661041,2133,30,30,
2021-02-26,0.03451360192482933,0.05267361938388718,0.06303106666989544,-0.018160017459057848,2134,30,30,
2021-03-12,1.181081539647707,-0.16828829871941553,-0.015607853011688036,1.3493698383671227,2147,30,30,
2021-03-26,-0.024990487973361907,-0.019858132178729636,0.013793421507256843,-0.005132355794632271,2156,30,30,
2021-04-12,0.030341846953102377,0.03374719012663796,0.02727832967143375,-0.0034053431735355834,2163,30,30,
2021-04-26,-0.05628137322643411,-0.15814005912835513,-0.012762957932417746,0.10185868590192101,2174,30,30,
2021-05-10,0.02396588602860263,0.08249364222354126,0.01000497395301293,-0.058527756194938635,2186,30,30,
2021-05-24,0.18112251341789046,0.21386421967638303,0.043179666044751416,-0.03274170625849257,2193,30,30,
2021-06-08,-0.009173793354024335,-0.03808220644287945,-0.01766508102770051,0.02890841308885511,2204,30,30,
2021-06-22,-0.022978255683104097,-0.05308796204273054,-0.008229253635062805,0.03010970635962644,2221,30,30,
2021-07-07,-0.024237801981292738,-0.05294868203136973,-0.008695425022615746,0.028710880050076992,2242,30,30,
2021-07-21,-0.02935811677953123,-0.13654927328984245,-0.00721963853988743,0.10719115651031122,2255,30,30,
2021-08-04,-0.047539653776570885,-0.03497576430529289,-0.011880137382550745,-0.012563889471277997,2276,30,30,
2021-08-18,0.09541975242076396,0.07226564492847191,0.055719940428007694,0.023154107492292048,2279,30,30,
2021-09-01,-0.017954235044295868,-0.033562383337455946,-0.01772189083467014,0.015608148293160078,2285,30,30,
2021-09-16,-0.010383350605325229,-0.04650865749085361,-0.01664725110588739,0.03612530688552838,2296,30,30,
2021-09-30,0.049202604052050194,-0.061754973769070264,0.03688046553915901,0.11095757782112045,2307,30,30,
2021-10-14,-0.017172940884073038,0.03227726156063215,0.012510126557120572,-0.04945020244470519,2319,30,30,
2021-10-28,0.09814964102785734,0.03325385958908097,0.037667099693097464,0.06489578143877636,2330,30,30,
2021-11-11,-0.09498281725362508,-0.07359333035391048,-0.058293490055372967,-0.021389486899714594,2344,30,30,
2021-11-26,-0.046679014849585906,-0.08749285367754994,-0.009267959700630076,0.040813838827964036,2347,30,30,
2021-12-10,0.007575833805694273,-0.039076193219960344,0.017053156994888387,0.046652027025654616,2356,30,30,
2021-12-27,-0.08059979060749443,-0.17037095237204505,-0.029563449701998958,0.08977116176455062,2360,30,30,
2022-01-10,-0.0737546191394824,-0.165114894775192,-0.07013418349507688,0.0913602756357096,2368,30,30,
2022-01-25,0.050427306167783674,0.035860182246620825,0.03794765651369556,0.014567123921162849,2371,30,30,
2022-02-08,-0.11326333267680336,-0.10697926564620215,-0.04985719780292013,-0.006284067030601206,2373,30,30,
2022-02-23,0.05301072934024793,-0.017098452788257393,0.02810111889028153,0.07010918212850532,2378,30,30,
2022-03-09,0.1192479198034334,0.00846444617257968,0.02907106832748135,0.11078347363085372,2378,30,30,
2022-03-23,-0.01066767585802159,-0.06674211595008112,-0.012142220488072735,0.05607444009205953,2380,30,30,
2022-04-06,-0.029203406633586323,-0.18104431166928514,-0.020369765003477674,0.1518409050356988,2388,30,30,
2022-04-21,-0.042020040356407364,-0.08909980944307422,-0.058226125420692866,0.047079769086666855,2388,30,30,
2022-05-05,-0.08057506547957892,-0.13925423625664177,-0.049060152215623105,0.05867917077706285,2387,30,30,
2022-05-19,0.08793736334070598,0.05781087857401772,0.05285180379329319,0.030126484766688263,2393,30,30,
2022-06-03,-0.05765378018538225,-0.18131382805657512,-0.1098509769895483,0.12366004787119286,2395,30,30,
2022-06-17,0.09263873076131332,0.04539408739629889,0.039525948487850994,0.04724464336501443,2398,30,30,
2022-07-05,0.14628312145097572,0.04606461642016503,0.035916615967706525,0.10021850503081069,2404,30,30,
2022-07-19,0.5464127730621602,-0.002139268615477452,0.046190829727570826,0.5485520416776376,2405,30,30,
2022-08-02,0.20628356761696173,0.1356056767956222,0.07351540042443229,0.07067789082133955,2407,30,30,
2022-08-16,-0.10500587072328463,-0.21149575008131208,-0.07966672145449054,0.10648987935802745,2409,30,30,
2022-08-30,-0.020108043645777667,0.018520194660171272,-0.004199756872198174,-0.03862823830594894,2412,30,30,
2022-09-14,-0.08977890032312269,-0.11302412286776337,-0.07666288485079203,0.023245222544640676,2415,30,30,
2022-09-28,-0.04336342028065333,-0.09767142250051668,-0.023338648771994788,0.05430800221986335,2418,30,30,
2022-10-12,0.08719914570920073,-0.02818622508364823,0.0657668636490402,0.11538537079284897,2424,30,30,
2022-10-26,-0.08473567672572206,-0.10414358463300519,-0.01793591540013742,0.019407907907283126,2426,30,30,
2022-11-09,0.2113986899611699,0.09334535324183238,0.07145820350111837,0.11805333671933751,2433,30,30,
