date,top_return,bottom_return,all_return,long_short,n_stocks,top_n,bottom_n,quantile
2023-12-07,0.1126422775691443,0.08803336395208869,0.07016406633730998,0.02460891361705561,2513,30,30,
2023-12-21,0.06207395742448458,0.044300185632770696,-0.002032144827290317,0.017773771791713883,2509,30,30,
2024-01-08,-0.055650367278069844,0.05166442211487002,-0.006884299932443316,-0.10731478939293987,2511,30,30,
2024-01-23,-0.004125003849254831,0.07210743683942988,-0.0003574882089825509,-0.07623244068868472,2514,30,30,
2024-02-06,0.07518735942241958,0.09663198991762686,0.022608062615314003,-0.021444630495207284,2521,30,30,
2024-02-21,0.023265376197616493,0.06343082698898785,0.03542674363931442,-0.04016545079137135,2526,30,30,
2024-03-06,0.007246035201009415,-0.02062299508788101,0.014937639020253824,0.027869030288890425,2528,30,30,
2024-03-20,0.02680765374864813,0.03332757228930093,-0.003906250701929126,-0.0065199185406528,2531,30,30,
2024-04-04,-0.05921868136570599,-0.11252677657984873,-0.05191779106215814,0.053308095214142745,2536,30,30,
2024-04-18,0.1314841028278008,0.05676028513312597,0.038430984415977885,0.07472381769467482,2543,30,30,
2024-05-02,0.07903890260076298,0.050659008807457453,0.04461002102025337,0.028379893793305522,2544,30,30,
2024-05-16,0.01239649407129914,-0.029669604482818242,-0.011917351359333373,0.04206609855411738,2551,30,30,
2024-05-31,0.034371119896485045,-0.04684471424254866,-0.029505497879147042,0.0812158341390337,2556,30,30,
2024-06-14,0.06692989056602197,0.002225691948073183,0.004216912150497393,0.0647041986179488,2561,30,30,
2024-07-01,0.1851488295492773,0.16775467822485077,0.09576084336404399,0.017394151324426538,2566,30,30,
2024-07-16,-0.06040482377115263,-0.09401016349277422,-0.011434848173253947,0.03360533972162159,2569,30,30,
2024-07-30,-0.018415877999648986,-0.14363725978345193,-0.0433051350565124,0.12522138178380293,2573,30,30,
2024-08-13,0.17980266256000918,0.05432142861724461,0.053729411459810444,0.12548123394276456,2576,30,30,
2024-08-27,-0.035590970273427475,-0.08785181623132637,-0.0357925928159169,0.0522608459578989,2579,30,30,
2024-09-11,0.051837786110418546,0.011762144247460327,0.04268079572638888,0.04007564186295822,2581,30,30,
2024-09-25,0.04329665915765127,0.024538273110234786,0.009316339833945086,0.018758386047416482,2581,30,30,
2024-10-09,0.09928780239996028,0.06127256067247653,0.011348782842320179,0.03801524172748375,2588,30,30,
2024-10-23,0.17200669424316892,0.044581561006611856,0.05478769869773762,0.12742513323655708,2594,30,30,
2024-11-06,-0.08951231659802,0.0619306153447652,-0.010196125831214127,-0.15144293194278519,2600,30,30,
2024-11-20,0.11317463688074805,0.17520059261778845,0.04341286069616311,-0.062025955737040395,2601,30,30,
2024-12-05,-0.012523119064302405,-0.026746991850158327,-0.05535474028178648,0.014223872785855922,2603,30,30,
2024-12-19,0.10501125468652447,0.28182352547489276,0.03702527053795723,-0.17681227078836828,2608,30,30,
2025-01-06,-0.0074826139737615505,-0.007415751003721294,0.017648944018623075,-6.686297004025645e-05,2612,30,30,
2025-01-22,0.07593696808960426,0.010917735454119693,0.009784931248257755,0.06501923263548456,2617,30,30,
2025-02-05,-0.042968781938391785,-0.015010065916851644,-0.008240307423853711,-0.02795871602154014,2621,30,30,
2025-02-20,-0.12129132740074454,-0.1711299441771389,-0.07329684860143301,0.049838616776394354,2629,30,30,
2025-03-06,0.07167362819692068,-0.04519472279555613,0.008603571700181953,0.1168683509924768,2631,30,30,
2025-03-20,-0.06760243138243496,-0.13567685118927092,-0.07396082372022457,0.06807441980683596,2634,30,30,
2025-04-03,0.06722500788537109,0.011348334092923799,-0.013101159778457884,0.05587667379244729,2639,30,30,
2025-04-17,0.1336815086012139,0.18331164356258695,0.08516969142891162,-0.04963013496137306,2641,30,30,
2025-05-02,0.09638124258657527,2.3292523363439264,0.08437383554771595,-2.232871093757351,2643,30,30,
2025-05-16,0.06237222285620218,-0.00394683741571269,-0.0040063026421501965,0.06631906027191486,2649,30,30,
2025-06-02,0.11796019269409246,0.1936915129457555,0.03566244212724717,-0.07573132025166306,2652,30,30,
2025-06-16,0.0946786640227913,0.2001215305649637,0.035816774520489855,-0.1054428665421724,2661,30,30,
2025-07-01,0.12509833552130536,0.278527236046148,0.02215155600921352,-0.15342890052484262,2666,30,30,
2025-07-16,-0.005189420820766925,0.3859101546585187,0.011226835932648936,-0.3910995754792856,2673,30,30,
2025-07-30,0.1376365201173617,0.03240328633497443,0.04057820023406033,0.10523323378238726,2672,30,30,
2025-08-13,0.017459399043249245,-0.018115320220669102,0.015786402925154645,0.03557471926391835,2668,30,30,
2025-08-27,-0.03020287413052892,0.012602012196297552,0.017399843093481564,-0.04280488632682647,2664,30,30,
2025-09-11,0.01986533518221821,0.037301112361157726,-0.0057671655074182,-0.017435777178939516,2658,30,30,
2025-09-25,0.1418057657169299,0.1419314764180184,0.01933234617539784,-0.00012571070108849391,2654,30,30,
2025-10-09,-0.013142274121244812,-0.07450067583782302,0.005328784923460484,0.061358401716578206,2644,30,30,
2025-10-23,-0.04691955890503988,-0.14381985896612975,-0.0338269760623792,0.09690030006108988,2636,30,30,
2025-11-06,-0.07297975633980543,-0.15413539786669084,-0.03563740606596597,0.08115564152688541,2626,30,30,
