date,p_crisis,p_crisis_smooth,risk_gate,crisis_mode,hmm_state
2019-10-23,,,1.0,False,SAFE
2019-10-24,,,1.0,False,SAFE
2019-10-25,,,1.0,False,SAFE
2019-10-28,,,1.0,False,SAFE
2019-10-29,,,1.0,False,SAFE
2019-10-30,,,1.0,False,SAFE
2019-10-31,,,1.0,False,SAFE
2019-11-01,,,1.0,False,SAFE
2019-11-04,,,1.0,False,SAFE
2019-11-05,,,1.0,False,SAFE
2019-11-06,,,1.0,False,SAFE
2019-11-07,,,1.0,False,SAFE
2019-11-08,,,1.0,False,SAFE
2019-11-11,,,1.0,False,SAFE
2019-11-12,,,1.0,False,SAFE
2019-11-13,,,1.0,False,SAFE
2019-11-14,,,1.0,False,SAFE
2019-11-15,,,1.0,False,SAFE
2019-11-18,,,1.0,False,SAFE
2019-11-19,,,1.0,False,SAFE
2019-11-20,,,1.0,False,SAFE
2019-11-21,,,1.0,False,SAFE
2019-11-22,,,1.0,False,SAFE
2019-11-25,,,1.0,False,SAFE
2019-11-26,,,1.0,False,SAFE
2019-11-27,,,1.0,False,SAFE
2019-11-29,,,1.0,False,SAFE
2019-12-02,,,1.0,False,SAFE
2019-12-03,,,1.0,False,SAFE
2019-12-04,,,1.0,False,SAFE
2019-12-05,,,1.0,False,SAFE
2019-12-06,,,1.0,False,SAFE
2019-12-09,,,1.0,False,SAFE
2019-12-10,,,1.0,False,SAFE
2019-12-11,,,1.0,False,SAFE
2019-12-12,,,1.0,False,SAFE
2019-12-13,,,1.0,False,SAFE
2019-12-16,,,1.0,False,SAFE
2019-12-17,,,1.0,False,SAFE
2019-12-18,,,1.0,False,SAFE
2019-12-19,,,1.0,False,SAFE
2019-12-20,,,1.0,False,SAFE
2019-12-23,,,1.0,False,SAFE
2019-12-24,,,1.0,False,SAFE
2019-12-26,,,1.0,False,SAFE
2019-12-27,,,1.0,False,SAFE
2019-12-30,,,1.0,False,SAFE
2019-12-31,,,1.0,False,SAFE
2020-01-02,,,1.0,False,SAFE
2020-01-03,,,1.0,False,SAFE
2020-01-06,,,1.0,False,SAFE
2020-01-07,,,1.0,False,SAFE
2020-01-08,,,1.0,False,SAFE
2020-01-09,,,1.0,False,SAFE
2020-01-10,,,1.0,False,SAFE
2020-01-13,,,1.0,False,SAFE
2020-01-14,,,1.0,False,SAFE
2020-01-15,,,1.0,False,SAFE
2020-01-16,,,1.0,False,SAFE
2020-01-17,,,1.0,False,SAFE
2020-01-21,,,1.0,False,SAFE
2020-01-22,,,1.0,False,SAFE
2020-01-23,,,1.0,False,SAFE
2020-01-24,,,1.0,False,SAFE
2020-01-27,,,1.0,False,SAFE
2020-01-28,,,1.0,False,SAFE
2020-01-29,,,1.0,False,SAFE
2020-01-30,,,1.0,False,SAFE
2020-01-31,,,1.0,False,SAFE
2020-02-03,,,1.0,False,SAFE
2020-02-04,,,1.0,False,SAFE
2020-02-05,,,1.0,False,SAFE
2020-02-06,,,1.0,False,SAFE
2020-02-07,,,1.0,False,SAFE
2020-02-10,,,1.0,False,SAFE
2020-02-11,,,1.0,False,SAFE
2020-02-12,,,1.0,False,SAFE
2020-02-13,,,1.0,False,SAFE
2020-02-14,,,1.0,False,SAFE
2020-02-18,,,1.0,False,SAFE
2020-02-19,,,1.0,False,SAFE
2020-02-20,,,1.0,False,SAFE
2020-02-21,,,1.0,False,SAFE
2020-02-24,,,1.0,False,SAFE
2020-02-25,,,1.0,False,SAFE
2020-02-26,,,1.0,False,SAFE
2020-02-27,,,1.0,False,SAFE
2020-02-28,,,1.0,False,SAFE
2020-03-02,,,1.0,False,SAFE
2020-03-03,,,1.0,False,SAFE
2020-03-04,,,1.0,False,SAFE
2020-03-05,,,1.0,False,SAFE
2020-03-06,,,1.0,False,SAFE
2020-03-09,,,1.0,False,SAFE
2020-03-10,,,1.0,False,SAFE
2020-03-11,,,1.0,False,SAFE
2020-03-12,,,1.0,False,SAFE
2020-03-13,,,1.0,False,SAFE
2020-03-16,,,1.0,False,SAFE
2020-03-17,,,1.0,False,SAFE
2020-03-18,,,1.0,False,SAFE
2020-03-19,,,1.0,False,SAFE
2020-03-20,,,1.0,False,SAFE
2020-03-23,,,1.0,False,SAFE
2020-03-24,,,1.0,False,SAFE
2020-03-25,,,1.0,False,SAFE
2020-03-26,,,1.0,False,SAFE
2020-03-27,,,1.0,False,SAFE
2020-03-30,,,1.0,False,SAFE
2020-03-31,,,1.0,False,SAFE
2020-04-01,,,1.0,False,SAFE
2020-04-02,,,1.0,False,SAFE
2020-04-03,,,1.0,False,SAFE
2020-04-06,,,1.0,False,SAFE
2020-04-07,,,1.0,False,SAFE
2020-04-08,,,1.0,False,SAFE
2020-04-09,,,1.0,False,SAFE
2020-04-13,,,1.0,False,SAFE
2020-04-14,,,1.0,False,SAFE
2020-04-15,,,1.0,False,SAFE
2020-04-16,,,1.0,False,SAFE
2020-04-17,,,1.0,False,SAFE
2020-04-20,,,1.0,False,SAFE
2020-04-21,,,1.0,False,SAFE
2020-04-22,,,1.0,False,SAFE
2020-04-23,,,1.0,False,SAFE
2020-04-24,,,1.0,False,SAFE
2020-04-27,,,1.0,False,SAFE
2020-04-28,,,1.0,False,SAFE
2020-04-29,,,1.0,False,SAFE
2020-04-30,,,1.0,False,SAFE
2020-05-01,,,1.0,False,SAFE
2020-05-04,,,1.0,False,SAFE
2020-05-05,,,1.0,False,SAFE
2020-05-06,,,1.0,False,SAFE
2020-05-07,,,1.0,False,SAFE
2020-05-08,,,1.0,False,SAFE
2020-05-11,,,1.0,False,SAFE
2020-05-12,,,1.0,False,SAFE
2020-05-13,,,1.0,False,SAFE
2020-05-14,,,1.0,False,SAFE
2020-05-15,,,1.0,False,SAFE
2020-05-18,,,1.0,False,SAFE
2020-05-19,,,1.0,False,SAFE
2020-05-20,,,1.0,False,SAFE
2020-05-21,,,1.0,False,SAFE
2020-05-22,,,1.0,False,SAFE
2020-05-26,,,1.0,False,SAFE
2020-05-27,,,1.0,False,SAFE
2020-05-28,,,1.0,False,SAFE
2020-05-29,,,1.0,False,SAFE
2020-06-01,,,1.0,False,SAFE
2020-06-02,,,1.0,False,SAFE
2020-06-03,,,1.0,False,SAFE
2020-06-04,,,1.0,False,SAFE
2020-06-05,,,1.0,False,SAFE
2020-06-08,,,1.0,False,SAFE
2020-06-09,,,1.0,False,SAFE
2020-06-10,,,1.0,False,SAFE
2020-06-11,,,1.0,False,SAFE
2020-06-12,,,1.0,False,SAFE
2020-06-15,,,1.0,False,SAFE
2020-06-16,,,1.0,False,SAFE
2020-06-17,,,1.0,False,SAFE
2020-06-18,,,1.0,False,SAFE
2020-06-19,,,1.0,False,SAFE
2020-06-22,,,1.0,False,SAFE
2020-06-23,,,1.0,False,SAFE
2020-06-24,,,1.0,False,SAFE
2020-06-25,,,1.0,False,SAFE
2020-06-26,,,1.0,False,SAFE
2020-06-29,,,1.0,False,SAFE
2020-06-30,,,1.0,False,SAFE
2020-07-01,,,1.0,False,SAFE
2020-07-02,,,1.0,False,SAFE
2020-07-06,,,1.0,False,SAFE
2020-07-07,,,1.0,False,SAFE
2020-07-08,,,1.0,False,SAFE
2020-07-09,,,1.0,False,SAFE
2020-07-10,,,1.0,False,SAFE
2020-07-13,,,1.0,False,SAFE
2020-07-14,,,1.0,False,SAFE
2020-07-15,,,1.0,False,SAFE
2020-07-16,,,1.0,False,SAFE
2020-07-17,,,1.0,False,SAFE
2020-07-20,,,1.0,False,SAFE
2020-07-21,,,1.0,False,SAFE
2020-07-22,,,1.0,False,SAFE
2020-07-23,,,1.0,False,SAFE
2020-07-24,,,1.0,False,SAFE
2020-07-27,,,1.0,False,SAFE
2020-07-28,,,1.0,False,SAFE
2020-07-29,,,1.0,False,SAFE
2020-07-30,,,1.0,False,SAFE
2020-07-31,,,1.0,False,SAFE
2020-08-03,,,1.0,False,SAFE
2020-08-04,,,1.0,False,SAFE
2020-08-05,,,1.0,False,SAFE
2020-08-06,,,1.0,False,SAFE
2020-08-07,,,1.0,False,SAFE
2020-08-10,,,1.0,False,SAFE
2020-08-11,,,1.0,False,SAFE
2020-08-12,,,1.0,False,SAFE
2020-08-13,,,1.0,False,SAFE
2020-08-14,,,1.0,False,SAFE
2020-08-17,,,1.0,False,SAFE
2020-08-18,,,1.0,False,SAFE
2020-08-19,,,1.0,False,SAFE
2020-08-20,,,1.0,False,SAFE
2020-08-21,,,1.0,False,SAFE
2020-08-24,,,1.0,False,SAFE
2020-08-25,,,1.0,False,SAFE
2020-08-26,,,1.0,False,SAFE
2020-08-27,,,1.0,False,SAFE
2020-08-28,,,1.0,False,SAFE
2020-08-31,,,1.0,False,SAFE
2020-09-01,,,1.0,False,SAFE
2020-09-02,,,1.0,False,SAFE
2020-09-03,,,1.0,False,SAFE
2020-09-04,,,1.0,False,SAFE
2020-09-08,,,1.0,False,SAFE
2020-09-09,,,1.0,False,SAFE
2020-09-10,,,1.0,False,SAFE
2020-09-11,,,1.0,False,SAFE
2020-09-14,,,1.0,False,SAFE
2020-09-15,,,1.0,False,SAFE
2020-09-16,,,1.0,False,SAFE
2020-09-17,,,1.0,False,SAFE
2020-09-18,,,1.0,False,SAFE
2020-09-21,,,1.0,False,SAFE
2020-09-22,,,1.0,False,SAFE
2020-09-23,,,1.0,False,SAFE
2020-09-24,,,1.0,False,SAFE
2020-09-25,,,1.0,False,SAFE
2020-09-28,,,1.0,False,SAFE
2020-09-29,,,1.0,False,SAFE
2020-09-30,,,1.0,False,SAFE
2020-10-01,,,1.0,False,SAFE
2020-10-02,,,1.0,False,SAFE
2020-10-05,,,1.0,False,SAFE
2020-10-06,,,1.0,False,SAFE
2020-10-07,,,1.0,False,SAFE
2020-10-08,,,1.0,False,SAFE
2020-10-09,,,1.0,False,SAFE
2020-10-12,,,1.0,False,SAFE
2020-10-13,,,1.0,False,SAFE
2020-10-14,,,1.0,False,SAFE
2020-10-15,,,1.0,False,SAFE
2020-10-16,,,1.0,False,SAFE
2020-10-19,,,1.0,False,SAFE
2020-10-20,,,1.0,False,SAFE
2020-10-21,,,1.0,False,SAFE
2020-10-22,,,1.0,False,SAFE
2020-10-23,,,1.0,False,SAFE
2020-10-26,,,1.0,False,SAFE
2020-10-27,,,1.0,False,SAFE
2020-10-28,,,1.0,False,SAFE
2020-10-29,,,1.0,False,SAFE
2020-10-30,,,1.0,False,SAFE
2020-11-02,,,1.0,False,SAFE
2020-11-03,,,1.0,False,SAFE
2020-11-04,,,1.0,False,SAFE
2020-11-05,,,1.0,False,SAFE
2020-11-06,,,1.0,False,SAFE
2020-11-09,,,1.0,False,SAFE
2020-11-10,,,1.0,False,SAFE
2020-11-11,,,1.0,False,SAFE
2020-11-12,,,1.0,False,SAFE
2020-11-13,,,1.0,False,SAFE
2020-11-16,,,1.0,False,SAFE
2020-11-17,,,1.0,False,SAFE
2020-11-18,,,1.0,False,SAFE
2020-11-19,,,1.0,False,SAFE
2020-11-20,,,1.0,False,SAFE
2020-11-23,,,1.0,False,SAFE
2020-11-24,,,1.0,False,SAFE
2020-11-25,,,1.0,False,SAFE
2020-11-27,,,1.0,False,SAFE
2020-11-30,,,1.0,False,SAFE
2020-12-01,,,1.0,False,SAFE
2020-12-02,,,1.0,False,SAFE
2020-12-03,,,1.0,False,SAFE
2020-12-04,,,1.0,False,SAFE
2020-12-07,,,1.0,False,SAFE
2020-12-08,,,1.0,False,SAFE
2020-12-09,,,1.0,False,SAFE
2020-12-10,,,1.0,False,SAFE
2020-12-11,,,1.0,False,SAFE
2020-12-14,,,1.0,False,SAFE
2020-12-15,,,1.0,False,SAFE
2020-12-16,,,1.0,False,SAFE
2020-12-17,,,1.0,False,SAFE
2020-12-18,,,1.0,False,SAFE
2020-12-21,,,1.0,False,SAFE
2020-12-22,,,1.0,False,SAFE
2020-12-23,,,1.0,False,SAFE
2020-12-24,,,1.0,False,SAFE
2020-12-28,,,1.0,False,SAFE
2020-12-29,,,1.0,False,SAFE
2020-12-30,,,1.0,False,SAFE
2020-12-31,,,1.0,False,SAFE
2021-01-04,,,1.0,False,SAFE
2021-01-05,,,1.0,False,SAFE
2021-01-06,,,1.0,False,SAFE
2021-01-07,0.0,0.0,1.0,False,SAFE
2021-01-08,0.0,0.0,1.0,False,SAFE
2021-01-11,0.0,0.0,1.0,False,SAFE
2021-01-12,0.0,0.0,1.0,False,SAFE
2021-01-13,0.0,0.0,1.0,False,SAFE
2021-01-14,0.0,0.0,1.0,False,SAFE
2021-01-15,0.0,0.0,1.0,False,SAFE
2021-01-19,0.0,0.0,1.0,False,SAFE
2021-01-20,0.0,0.0,1.0,False,SAFE
2021-01-21,0.0,0.0,1.0,False,SAFE
2021-01-22,0.0,0.0,1.0,False,SAFE
2021-01-25,0.0,0.0,1.0,False,SAFE
2021-01-26,0.0,0.0,1.0,False,SAFE
2021-01-27,0.0,0.0,1.0,False,SAFE
2021-01-28,0.0,0.0,1.0,False,SAFE
2021-01-29,0.0,0.0,1.0,False,SAFE
2021-02-01,0.0,0.0,1.0,False,SAFE
2021-02-02,0.0,0.0,1.0,False,SAFE
2021-02-03,0.0,0.0,1.0,False,SAFE
2021-02-04,0.0,0.0,1.0,False,SAFE
2021-02-05,0.0,0.0,1.0,False,SAFE
2021-02-08,0.0,0.0,1.0,False,SAFE
2021-02-09,0.0,0.0,1.0,False,SAFE
2021-02-10,0.0,0.0,1.0,False,SAFE
2021-02-11,0.0,0.0,1.0,False,SAFE
2021-02-12,0.0,0.0,1.0,False,SAFE
2021-02-16,0.0,0.0,1.0,False,SAFE
2021-02-17,0.0,0.0,1.0,False,SAFE
2021-02-18,0.0,0.0,1.0,False,SAFE
2021-02-19,0.0,0.0,1.0,False,SAFE
2021-02-22,0.0,0.0,1.0,False,SAFE
2021-02-23,0.0,0.0,1.0,False,SAFE
2021-02-24,0.0,0.0,1.0,False,SAFE
2021-02-25,0.0,0.0,1.0,False,SAFE
2021-02-26,0.0,0.0,1.0,False,SAFE
2021-03-01,0.0,0.0,1.0,False,SAFE
2021-03-02,0.0,0.0,1.0,False,SAFE
2021-03-03,0.0,0.0,1.0,False,SAFE
2021-03-04,0.0,0.0,1.0,False,SAFE
2021-03-05,0.0,0.0,1.0,False,SAFE
2021-03-08,0.0,0.0,1.0,False,SAFE
2021-03-09,0.0,0.0,1.0,False,SAFE
2021-03-10,6.879328175747201e-132,2.7517312702988808e-132,1.0,False,SAFE
2021-03-11,3.3689674325162903e-136,1.651173520876629e-132,1.0,False,SAFE
2021-03-12,6.640804724031215e-137,9.907306757448735e-133,1.0,False,SAFE
2021-03-15,3.4362852802588684e-140,5.9443841919206515e-133,1.0,False,SAFE
2021-03-16,1.2826958755389286e-140,3.566630566460225e-133,1.0,False,SAFE
2021-03-17,1.4209000806365031e-142,2.1399783404444952e-133,1.0,False,SAFE
2021-03-18,4.0989096864575505e-139,1.2839886438305716e-133,1.0,False,SAFE
2021-03-19,1.3417714957311517e-142,7.703931868350516e-134,1.0,False,SAFE
2021-03-22,5.545174561417598e-143,4.622359123228378e-134,1.0,False,SAFE
2021-03-23,1.3849455675285184e-142,2.7734154794768095e-134,1.0,False,SAFE
2021-03-24,4.001448068400366e-143,1.6640492892866648e-134,1.0,False,SAFE
2021-03-25,6.746341057097949e-144,9.984295738418524e-135,1.0,False,SAFE
2021-03-26,5.414198193407325e-141,5.990579608730393e-135,1.0,False,SAFE
2021-03-29,9.69220808451568e-143,3.594347804007068e-135,1.0,False,SAFE
2021-03-30,1.5603795509884168e-142,2.1566087448194228e-135,1.0,False,SAFE
2021-03-31,9.08759012397738e-143,1.2939652832420141e-135,1.0,False,SAFE
2021-04-01,6.185729099679085e-143,7.763791946881248e-136,1.0,False,SAFE
2021-04-05,4.99548511948116e-142,4.658277166322797e-136,1.0,False,SAFE
2021-04-06,3.0255776295392e-143,2.7949664208167836e-136,1.0,False,SAFE
2021-04-07,5.668582006555839e-144,1.676979875164398e-136,1.0,False,SAFE
2021-04-08,2.671101724796432e-144,1.0061879357830457e-136,1.0,False,SAFE
2021-04-09,1.0728562669390592e-172,6.037127614698274e-137,1.0,False,SAFE
2021-04-12,2.7468689583114752e-173,3.6222765688189644e-137,1.0,False,SAFE
2021-04-13,2.582101287264983e-173,2.1733659412913786e-137,1.0,False,SAFE
2021-04-14,4.32247838094587e-173,1.304019564774827e-137,1.0,False,SAFE
2021-04-15,1.9768164667114963e-172,7.824117388648963e-138,1.0,False,SAFE
2021-04-16,2.7795604396757724e-173,4.6944704331893773e-138,1.0,False,SAFE
2021-04-19,4.819981351943843e-173,2.816682259913626e-138,1.0,False,SAFE
2021-04-20,1.5994063741387718e-172,1.6900093559481757e-138,1.0,False,SAFE
2021-04-21,1.4958619544050125e-172,2.5348456584266188e-138,1.0,False,SAFE
2021-04-22,1.6497439188868756e-171,1.4182928182921286e-142,1.0,False,SAFE
2021-04-23,8.908115064840297e-172,2.529957283015609e-143,1.0,False,SAFE
2021-04-26,1.765641933896405e-172,5.062531242400825e-145,1.0,False,SAFE
2021-04-27,2.0050256945359202e-172,2.9899085003234485e-145,1.0,False,SAFE
2021-04-28,1.633964830464488e-172,1.765902163642925e-145,1.0,False,SAFE
2021-04-29,1.1739927852856045e-172,1.96538920520185e-145,1.0,False,SAFE
2021-04-30,6.200713356900178e-172,2.733681228385884e-146,1.0,False,SAFE
2021-05-03,9.073570195099449e-173,1.6384683236680505e-146,1.0,False,SAFE
2021-05-04,3.3843303296499936e-172,9.849168541771362e-147,1.0,False,SAFE
2021-05-05,4.114922665145277e-173,5.887729748631878e-147,1.0,False,SAFE
2021-05-06,7.251256876437826e-173,3.52528313114999e-147,1.0,False,SAFE
2021-05-07,4.9927486867453174e-173,3.3106164553901964e-147,1.0,False,SAFE
2021-05-10,0.0,8.108588007925778e-148,1.0,False,SAFE
2021-05-11,0.0,4.995842585145268e-148,1.0,False,SAFE
2021-05-12,0.0,2.8534492444503854e-148,1.0,False,SAFE
2021-05-13,0.0,1.647916967557586e-148,1.0,False,SAFE
2021-05-14,0.0,1.95637131896518e-148,1.0,False,SAFE
2021-05-17,0.0,1.3633894570697307e-149,1.0,False,SAFE
2021-05-18,0.0,2.7447493260501494e-150,1.0,False,SAFE
2021-05-19,0.0,9.841848804559305e-151,1.0,False,SAFE
2021-05-20,0.0,1.082582406789378e-174,1.0,False,SAFE
2021-05-21,0.0,6.495317986304794e-175,1.0,False,SAFE
2021-05-24,0.0,3.897187149199389e-175,1.0,False,SAFE
2021-05-25,0.0,2.338350764718223e-175,1.0,False,SAFE
2021-05-26,0.0,1.403351922671939e-175,1.0,False,SAFE
2021-05-27,0.0,8.416355798704493e-176,1.0,False,SAFE
2021-05-28,0.0,5.050264563071651e-176,1.0,False,SAFE
2021-06-01,0.0,3.0326290360361064e-176,1.0,False,SAFE
2021-06-02,0.0,1.8193485119143063e-176,1.0,False,SAFE
2021-06-03,0.0,1.1247736819607462e-176,1.0,False,SAFE
2021-06-04,0.0,6.5808619285514675e-177,1.0,False,SAFE
2021-06-07,0.0,3.7906157039751005e-177,1.0,False,SAFE
2021-06-08,0.0,2.2796615730132685e-177,1.0,False,SAFE
2021-06-09,1.5932940512882162e-162,6.373176205152879e-163,1.0,False,SAFE
2021-06-10,1.7741919325310313e-162,1.0920673453215853e-162,1.0,False,SAFE
2021-06-11,1.3385204694097406e-162,1.1906485949568473e-162,1.0,False,SAFE
2021-06-14,1.369084874813892e-162,1.2620231068996652e-162,1.0,False,SAFE
2021-06-15,1.4512370663033333e-162,1.3377086906611326e-162,1.0,False,SAFE
2021-06-16,2.4955348918465274e-162,1.8008391711352903e-162,1.0,False,SAFE
2021-06-17,1.1692773545074263e-162,1.548214444484145e-162,1.0,False,SAFE
2021-06-18,1.057592543120242e-159,4.2396594591478734e-160,1.0,False,SAFE
2021-06-21,1.7567340612174272e-160,3.246489299975695e-160,1.0,False,SAFE
2021-06-22,1.4910227813370775e-161,2.0075344912389e-160,1.0,False,SAFE
2021-06-23,1.451471498910898e-161,1.262579554699776e-160,1.0,False,SAFE
2021-06-24,1.811223712120536e-161,8.29996681304687e-161,1.0,False,SAFE
2021-06-25,1.5298109997340993e-161,5.591904487721761e-161,1.0,False,SAFE
2021-06-28,1.451753195178058e-161,3.9358439707042794e-161,1.0,False,SAFE
2021-06-29,1.4246691826016868e-161,2.9313740554632423e-161,1.0,False,SAFE
2021-06-30,9.001103184987475e-162,2.118868560677444e-161,1.0,False,SAFE
2021-07-01,1.251470892662559e-161,1.7719094934714899e-161,1.0,False,SAFE
2021-07-02,2.5070301187574343e-162,1.1634269008331912e-161,1.0,False,SAFE
2021-07-06,1.795251085151048e-162,7.698661839059566e-162,1.0,False,SAFE
2021-07-07,2.013048391308975e-162,5.42441645995933e-162,1.0,False,SAFE
2021-07-08,5.519380349243034e-162,5.462402015672812e-162,1.0,False,SAFE
2021-07-09,0.0,3.277441209403687e-162,1.0,False,SAFE
2021-07-12,0.0,1.966464725642212e-162,1.0,False,SAFE
2021-07-13,0.0,1.1798788353853272e-162,1.0,False,SAFE
2021-07-14,0.0,7.079273012311962e-163,1.0,False,SAFE
2021-07-15,0.0,4.2475638073871774e-163,1.0,False,SAFE
2021-07-16,0.0,2.5485382844323062e-163,1.0,False,SAFE
2021-07-19,0.0,1.5291229706593838e-163,1.0,False,SAFE
2021-07-20,0.0,9.174737823956303e-164,1.0,False,SAFE
2021-07-21,0.0,5.504877917949899e-164,1.0,False,SAFE
2021-07-22,0.0,3.3029307499503078e-164,1.0,False,SAFE
2021-07-23,0.0,1.9817488184103778e-164,1.0,False,SAFE
2021-07-26,0.0,1.1890499667455175e-164,1.0,False,SAFE
2021-07-27,0.0,7.134317962180088e-165,1.0,False,SAFE
2021-07-28,0.0,4.2808216443217013e-165,1.0,False,SAFE
2021-07-29,0.0,2.5681997856406837e-165,1.0,False,SAFE
2021-07-30,0.0,1.7744675036314178e-165,1.0,False,SAFE
2021-08-02,0.0,8.697111816858666e-166,1.0,False,SAFE
2021-08-03,0.0,4.8628616303612506e-166,1.0,False,SAFE
2021-08-04,0.0,2.916842602513156e-166,1.0,False,SAFE
2021-08-05,0.0,1.7580587446981402e-166,1.0,False,SAFE
2021-08-06,0.0,1.048613945680233e-166,1.0,False,SAFE
2021-08-09,8.826755063550033e-60,3.5307020254200135e-60,1.0,False,SAFE
2021-08-10,8.567424665141069e-60,5.545391081308436e-60,1.0,False,SAFE
2021-08-11,8.92173701247106e-60,6.895929453773486e-60,1.0,False,SAFE
2021-08-12,9.365005571807423e-60,7.883559900987061e-60,1.0,False,SAFE
2021-08-13,1.0377814106546787e-59,8.881261583210952e-60,1.0,False,SAFE
2021-08-16,1.1937720675414886e-59,1.0103845220092525e-59,1.0,False,SAFE
2021-08-17,2.780950660198726e-59,1.7186109772850418e-59,1.0,False,SAFE
2021-08-18,1.309844854747247e-58,6.270546005360013e-59,1.0,False,SAFE
2021-08-19,8.344889780973061e-60,4.0961231944549305e-59,1.0,False,SAFE
2021-08-20,2.029228759643454e-59,3.2693654205303397e-59,1.0,False,SAFE
2021-08-23,3.0093701374427373e-59,3.1653673072952985e-59,1.0,False,SAFE
2021-08-24,1.0888786201419848e-59,2.334771832433973e-59,1.0,False,SAFE
2021-08-25,1.094699269862299e-59,1.8387428074053033e-59,1.0,False,SAFE
2021-08-26,3.6055856305027804e-59,2.5454799366442943e-59,1.0,False,SAFE
2021-08-27,5.39897664420402e-59,3.6868786196681842e-59,1.0,False,SAFE
2021-08-30,2.4624970391848605e-59,3.1971259874748547e-59,1.0,False,SAFE
2021-08-31,1.7469097827796268e-59,2.6170395055967635e-59,1.0,False,SAFE
2021-09-01,8.305638965011407e-60,1.9024492619585144e-59,1.0,False,SAFE
2021-09-02,8.913888889911052e-60,1.4980251127715506e-59,1.0,False,SAFE
2021-09-03,8.659427789334074e-60,1.2451921792362932e-59,1.0,False,SAFE
2021-09-07,1.3052256483319305e-59,1.2692055668745482e-59,1.0,False,SAFE
2021-09-08,7.784620667519087e-190,7.615233401247289e-60,1.0,False,SAFE
2021-09-09,1.1678888051735459e-189,4.569140040748373e-60,1.0,False,SAFE
2021-09-10,3.206801213415579e-189,2.7414840244490236e-60,1.0,False,SAFE
2021-09-13,8.925434669057023e-190,1.6448904146694142e-60,1.0,False,SAFE
2021-09-14,1.922667197018477e-189,9.869342488016485e-61,1.0,False,SAFE
2021-09-15,1.8410634061765267e-189,5.921605492809891e-61,1.0,False,SAFE
2021-09-16,7.686441632544227e-190,3.552963295685935e-61,1.0,False,SAFE
2021-09-17,4.742156044385994e-188,2.1317779774115608e-61,1.0,False,SAFE
2021-09-20,2.3211290766528696e-186,1.2790863001003395e-61,1.0,False,SAFE
2021-09-21,3.408435676269907e-189,7.674512067483268e-62,1.0,False,SAFE
2021-09-22,4.4159021580879775e-188,4.604715073411903e-62,1.0,False,SAFE
2021-09-23,8.633238465733228e-187,2.7628388435589313e-62,1.0,False,SAFE
2021-09-24,9.454312524285618e-188,1.6577256966906292e-62,1.0,False,SAFE
2021-09-27,1.5687836830549508e-187,9.946699034803355e-63,1.0,False,SAFE
2021-09-28,3.802094103542484e-181,5.97152825880977e-63,1.0,False,SAFE
2021-09-29,1.958062564494703e-186,3.60572625228236e-63,1.0,False,SAFE
2021-09-30,5.387266963911696e-184,2.136323335236432e-63,1.0,False,SAFE
2021-10-01,1.0478527817424402e-184,1.2844352592073868e-63,1.0,False,SAFE
2021-10-04,9.582241069157132e-184,7.728279924871376e-64,1.0,False,SAFE
2021-10-05,8.868245194307661e-185,4.594510896170817e-64,1.0,False,SAFE
2021-10-06,1.0848618218289753e-185,2.7568352170873883e-64,1.0,False,SAFE
2021-10-07,0.0,1.7096102792244454e-64,1.0,False,SAFE
2021-10-08,0.0,1.0654133656337538e-64,1.0,False,SAFE
2021-10-11,0.0,5.743301137340948e-65,1.0,False,SAFE
2021-10-12,0.0,3.2877830027288593e-65,1.0,False,SAFE
2021-10-13,0.0,1.7700896247377607e-65,1.0,False,SAFE
2021-10-14,0.0,1.0755005943493969e-65,1.0,False,SAFE
2021-10-15,0.0,6.396748853175376e-66,1.0,False,SAFE
2021-10-18,0.0,4.80918916994625e-66,1.0,False,SAFE
2021-10-19,0.0,7.352966739353032e-185,1.0,False,SAFE
2021-10-20,0.0,4.411780043620427e-185,1.0,False,SAFE
2021-10-21,0.0,2.647068026217332e-185,1.0,False,SAFE
2021-10-22,0.0,1.588240815679236e-185,1.0,False,SAFE
2021-10-25,0.0,9.52944489430315e-186,1.0,False,SAFE
2021-10-26,0.0,5.717666936563852e-186,1.0,False,SAFE
2021-10-27,0.0,3.430600161701225e-186,1.0,False,SAFE
2021-10-28,0.0,2.0583601073344783e-186,1.0,False,SAFE
2021-10-29,0.0,1.2350165670581199e-186,1.0,False,SAFE
2021-11-01,0.0,7.410094278472851e-187,1.0,False,SAFE
2021-11-02,0.0,4.446056657172627e-187,1.0,False,SAFE
2021-11-03,0.0,2.667635805263365e-187,1.0,False,SAFE
2021-11-04,0.0,1.600579783584344e-187,1.0,False,SAFE
2021-11-05,0.0,9.603480079575713e-188,1.0,False,SAFE
2021-11-08,0.0,1.4167523045746085e-187,1.0,False,SAFE
2021-11-09,0.0,9.511864893203284e-190,1.0,False,SAFE
2021-11-10,0.0,6.893774394554032e-190,1.0,False,SAFE
2021-11-11,0.0,3.176933334188521e-190,1.0,False,SAFE
2021-11-12,0.0,3.7928906716305935e-190,1.0,False,SAFE
2021-11-15,0.0,3.534045827258144e-191,1.0,False,SAFE
2021-11-16,0.0,3.997244255118454e-192,1.0,False,SAFE
2021-11-17,0.0,0.0,1.0,False,SAFE
2021-11-18,0.0,0.0,1.0,False,SAFE
2021-11-19,0.0,0.0,1.0,False,SAFE
2021-11-22,0.0,0.0,1.0,False,SAFE
