date,spy_voltarget,momentum_hrp,momentum_ml_hrp,momentum_equal,SPY
2022-04-05,102334.58716043884,99843.72462095982,,99843.72462095982,105630.63605321992
2022-04-06,101888.81581458452,99876.08360058164,,99876.08360058164,104574.39995229531
2022-04-07,102115.61073283992,99882.08700575947,,99882.08700575947,105101.34700929763
2022-04-08,101988.75624830635,99854.94078012012,,99854.94078012012,104820.3085788964
2022-04-11,101224.93663585614,99811.19853178551,,99811.19853178551,103028.6885850886
2022-04-12,101105.25270563152,99868.78322703428,,99868.78322703428,102646.94471712694
2022-04-13,101452.6585569507,99902.97489997091,,99902.97489997091,103822.62215097205
2022-04-14,101065.91040740046,99815.35304684997,,99815.35304684997,102529.84537112642
2022-04-18,101086.11599589798,99785.81066049382,,99785.81066049382,102572.00113568659
2022-04-19,101567.91544947012,99731.46676038891,,99731.46676038891,104227.78588813382
2022-04-20,101560.87721904753,99858.76217952237,,99858.76217952237,104150.50031977346
2022-04-21,101105.26805790431,99786.67160047527,,99786.67160047527,102593.07901796668
2022-04-22,100265.25410990715,99715.04804611673,,99715.04804611673,99778.01074011445
2022-04-25,100447.32006832995,99743.4010496514,,99743.4010496514,100356.48150935696
2022-04-26,99566.91873254513,99750.15167169995,,99750.15167169995,97450.07574162431
2022-04-27,99650.9081304666,99692.82080909362,,99692.82080909362,97724.0882112655
2022-04-28,100421.30597914851,99749.96839691437,,99749.96839691437,100192.54242495625
2022-04-29,99292.59026010233,99603.05494081296,,99603.05494081296,96489.86110442014
2022-05-02,99479.49812771336,99483.60799917312,,99483.60799917312,97070.67386058268
2022-05-03,99608.68775850123,99487.68467949305,,99487.68467949305,97515.65137538461
2022-05-04,100533.9553339705,99643.31238555597,,99643.31238555597,100485.29078995754
2022-05-05,99461.97741560731,99509.65228014669,,99509.65228014669,96913.760736942
2022-05-06,99283.87315214107,99478.38890496524,,99478.38890496524,96335.28996769947
2022-05-09,98322.6319386379,99492.54019532185,,99492.54019532185,93250.89319404605
2022-05-10,98390.78636115859,99477.07574505039,,99477.07574505039,93466.35599068698
2022-05-11,97921.87139045293,99541.8220295386,,99541.8220295386,91981.53628340052
2022-05-12,97898.70160518086,99537.63038453864,,99537.63038453864,91885.51481968009
2022-05-13,98608.35984033092,99532.01025116893,,99532.01025116893,94082.29855064966
2022-05-16,98480.77932701593,99585.1116360783,,99585.1116360783,93700.55468268799
2022-05-17,99088.51519684122,99513.14959112369,,99513.14959112369,95628.0099178564
2022-05-18,97890.1925870205,99443.40041497715,,99443.40041497715,91773.09944751962
2022-05-19,97725.31759977533,99496.43535874404,,99496.43535874404,91211.02258671717
2022-05-20,97738.11478356208,99553.94352509719,,99553.94352509719,91250.83636435734
2022-05-23,98286.72053012074,99574.58196070077,,99574.58196070077,92958.14482904479
2022-05-24,98054.1082753522,99745.34103520465,,99745.34103520465,92248.5227922817
2022-05-25,98321.504842431,99755.7697723872,,99755.7697723872,93063.53424044525
2022-05-26,98925.9348823987,99791.63060683913,,99791.63060683913,94923.07185493335
2022-05-27,99639.35847832379,99843.89872388751,,99843.89872388751,97253.34884034352
2022-05-31,99464.01124677989,99661.17841348262,,99661.17841348262,96707.66588798113
2022-06-01,99223.66982487276,99595.31597588712,,99595.31597588712,95925.44225669773
2022-06-02,99805.73268651734,99707.63494181314,,99707.63494181314,97752.19205430568
2022-06-03,99299.0630211912,99609.966370528,,99609.966370528,96147.93101409869
2022-06-06,99397.36916995964,99541.70403659841,,99541.70403659841,96440.67937909997
2022-06-07,99675.79303598436,99614.11481082301,,99614.11481082301,97365.76421250399
2022-06-08,99358.31723848522,99520.31203384038,,99520.31203384038,96307.18612465938
2022-06-09,98657.01586381909,99433.41327816392,,99433.41327816392,94016.7229168894
2022-06-10,97783.72461849515,99334.50085065627,,99334.50085065627,91290.65014199752
2022-06-13,96677.41061104451,98958.07609757893,,98958.07609757893,87824.50950038242
2022-06-14,96582.61248325453,98774.56626637469,,98774.56626637469,87559.86497842128
2022-06-15,97003.08076905922,98972.18076608976,,98972.18076608976,88808.14400678672
2022-06-16,96054.81019095574,99033.82385333246,,99033.82385333246,85868.9504221739
2022-06-17,96109.3009562016,98978.23736562245,,98978.23736562245,86053.23458114745
2022-06-21,96849.839935279,99026.25102253741,,99026.25102253741,88219.50115987254
2022-06-22,96804.57597311419,99189.13968647513,,99189.13968647513,88059.55965351715
2022-06-23,97089.25728977969,99312.39146739827,,99312.39146739827,88922.77337164107
2022-06-24,98000.45093062874,99331.26529936951,,99331.26529936951,91749.97470457002
2022-06-27,97888.15037288163,99282.62774573467,,99282.62774573467,91399.51463917368
2022-06-28,97303.09590493907,99273.31424147583,,99273.31424147583,89531.962344377
2022-06-29,97286.76931097487,99373.4293397887,,99373.4293397887,89459.04783412674
2022-06-30,97057.09728499845,99462.81757285277,,99462.81757285277,88732.25481260009
2022-07-01,97359.7573769646,99636.59856972832,,99636.59856972832,89670.73512195006
2022-07-05,97414.91871258894,99530.97902205534,,99530.97902205534,89840.0849522087
2022-07-06,97513.61903079443,99427.10151364277,,99427.10151364277,90143.50339808875
2022-07-07,97951.7624149328,99368.65914881,,99368.65914881,91493.59787820626
2022-07-08,97920.08929328196,99291.28980533605,,99291.28980533605,91418.3312869802
2022-07-11,97592.00782547801,99371.09118729462,,99371.09118729462,90374.00733371859
2022-07-12,97325.46245762843,99358.77549931726,,99358.77549931726,89574.29980194167
2022-07-13,97172.12559479047,99408.35092773012,,99408.35092773012,89103.88360677878
2022-07-14,97108.77040807756,99323.58745952966,,99323.58745952966,88887.49215700387
2022-07-15,97657.9168218708,99352.68727810196,,99352.68727810196,90585.69462154189
2022-07-18,97416.00979658565,99279.61122264162,,99279.61122264162,89837.73287123289
2022-07-19,98205.64185923843,99278.44525314092,,99278.44525314092,92265.0804382734
2022-07-20,98393.40597934557,99210.25082041069,,99210.25082041069,92853.10068222701
2022-07-21,98716.59411840547,99378.79682074192,,99378.79682074192,93798.63723450444
2022-07-22,98449.38060955094,99519.52235003968,,99519.52235003968,92928.36727345307
2022-07-25,98477.72790039385,99502.7310169777,,99502.7310169777,93041.26716029216
2022-07-26,98128.20005457097,99499.52227587599,,99447.40865539151,91940.493263611
2022-07-27,98892.61042364199,99713.99390426923,,99736.8581111496,94327.85545406266
2022-07-28,99272.2850150641,100336.90985299565,,100232.36172561215,95510.95218489734
2022-07-29,99714.06319762078,100578.07600111305,,100566.5150044884,96903.38412257949
2022-08-01,99630.61341448162,100522.41368017427,,100435.58598076421,96616.43024353012
2022-08-02,99441.05555369897,100350.32230766724,,100264.90179761629,95979.01629908441
2022-08-03,99900.59690914734,100446.31590874061,,100241.44431368388,97481.99604262982
2022-08-04,99895.6546410643,100271.0634142615,,99982.69945225427,97416.13777530703
2022-08-05,99860.30503464567,100329.50340679577,,100098.50550190908,97251.49210700001
2022-08-08,99833.1727636906,100422.78443064517,,100201.20376463635,97138.5922201609
2022-08-09,99706.5969353091,100523.94279193855,,100386.89527559746,96752.85094012736
2022-08-10,100342.50298047673,100811.26911973597,,100655.99141024171,98785.04890323101
2022-08-11,100342.50298047673,100805.19824997381,,100781.15745277934,98785.04890323101
2022-08-12,100867.47638842059,101207.61928083506,,101173.5140817899,100457.37847703509
2022-08-15,100984.45238862086,101318.03662799059,,101215.44122708782,100871.34472877844
2022-08-16,101084.93236825337,101349.84498938735,,101269.5676192134,101068.91953074686
2022-08-17,100693.6825797087,101170.47375729942,,101205.45780947636,100351.53483312344
2022-08-18,100873.2916697904,101258.44553222189,,101520.27993874914,100643.19287412445
2022-08-19,100134.12035303809,101159.02994334864,,101374.49879901974,99290.74631303114
2022-08-22,99002.13051077425,100290.63755930826,,100592.95922728776,97223.26713529024
2022-08-23,98902.99735784327,100076.15562815557,,100539.97075551233,96988.0590377088
2022-08-24,99020.68278520292,100221.48877678042,,100726.38397923853,97298.5337265163
2022-08-25,99447.63564613485,100513.78872606315,,101005.5606353672,98672.14901639192
2022-08-26,98437.7743130259,99813.92507457548,,100368.81246657007,95332.19403073541
2022-08-29,98242.5065659985,99741.39789889389,,100374.32183026482,94701.83632921713
2022-08-30,97926.47415329555,99368.1101608116,,99901.22777420002,93662.21653790714
2022-08-31,97717.91428185087,99303.85382982828,,99836.62670302024,92949.53600223536
2022-09-01,97823.69220945783,99508.81666791512,,99879.00475769222,93241.19404323635
2022-09-02,97521.73489471621,99529.06190688469,,99899.32531206189,92258.0241953459
2022-09-06,97411.34418929796,99432.06697609619,,99801.96954522541,91909.91621092537
2022-09-07,97943.79949843255,99991.28660660304,,100215.52672417188,93561.07705594711
2022-09-08,98150.84995008838,100099.94069926684,,100359.20870952436,94172.61810965887
2022-09-09,98608.28909791511,100395.24173314692,,100723.84810804899,95635.61247661547
2022-09-12,98918.68543456927,100634.21175916115,,100985.0355140466,96663.47186304639
2022-09-13,97643.45784991932,100469.04165566438,,100819.28960640836,92460.30315926597
2022-09-14,97755.23489401107,100472.53671719646,,100822.79685217272,92813.11530563814
2022-09-15,97444.72297944395,100374.6394004763,,100724.55825286442,91759.38302847327
2022-09-16,97222.64717514426,100394.48979756334,,100744.47785097882,91062.31984006471
2022-09-19,97448.8343172651,100408.70134139612,,100758.73893807411,91768.50392638535
2022-09-20,97105.80792764518,100311.3639759487,,100661.06224210042,90715.13234612107
2022-09-21,96612.49653565511,100343.6312978835,,100693.4420520534,89132.713156038
2022-09-22,96398.59690026993,100273.33920150544,,100622.90490842194,88384.0163153569
2022-09-23,95914.05368833736,100186.2068707129,,100535.46882316134,86903.15537180153
2022-09-26,95614.734726306,99990.76401277505,,100339.34462638167,86043.45300584595
2022-09-27,95563.44474632213,99926.33035302225,,100274.6863426361,85823.80377498368
2022-09-28,96134.85258421548,100178.93597429688,,100528.17257946891,87512.50485096786
2022-09-29,95547.10070313465,100080.31889576718,,100429.21170916919,85684.45641346891
2022-09-30,95103.85317568523,100005.58371588132,,100354.2159928716,84359.47556923516
2022-10-03,95839.17682303615,100200.95017974084,,100550.2635292534,86586.67153378493
2022-10-04,96752.11122071256,100340.95926565162,,100690.76070477485,89269.6986978661
2022-10-05,96684.53295428329,100220.44751825153,,100569.82883798404,89061.85856543727
2022-10-06,96400.1196607188,100127.16497396509,,100476.22109879738,88143.11070731441
2022-10-07,95593.42734104993,100007.87803066739,,100356.51830593297,85684.45641346891
2022-10-10,95381.77837821815,99956.22468044392,,100304.68488551308,85030.23236025544
2022-10-11,95200.56306681683,99972.11831357429,,100320.63392588474,84491.73747168986
2022-10-12,95106.35777994465,99974.06953835918,,100322.59195288921,84213.0427486603
2022-10-13,95881.17781088832,100014.99557198516,,100363.66065991162,86435.5150738367
2022-10-14,95225.67406226727,99915.27953068385,,100263.59699571528,84465.75745513626
2022-10-17,95959.77685954286,99965.09984551466,,100313.59099054629,86636.26974720544
2022-10-18,96298.02447820976,100021.1875815372,,100369.87425560225,87654.21403216934
2022-10-19,96093.30068516337,99914.38581902137,,100262.70016845943,87033.05545456956
2022-10-20,95880.97039971752,99864.83569887998,,100212.97731025114,86303.253171382
2022-10-21,96587.3160955317,99970.49321076124,,100319.00315775507,88400.54905316376
2022-10-24,96934.49898429695,99980.38061535516,,100328.92503110813,89482.26246966832
2022-10-25,97398.8696540689,100090.07004069844,,100438.99684784096,90911.16338011647
2022-10-26,97193.62218355275,100160.31919740303,,100509.49090210575,90226.23567097604
2022-10-27,97060.20667405591,100232.40958086593,,100581.83260188122,89744.42445489104
2022-10-28,97745.52923908172,100231.34143223573,,100580.76072954804,91879.50945165983
2022-10-31,97533.71627021495,100169.84583190703,,100519.05074767813,91215.8381196996
2022-11-01,97411.27706886356,100200.67588881997,,100549.98828211924,90816.69059264881
2022-11-02,96700.26409979939,100169.76068096858,,100518.9652998926,88537.53459499184
2022-11-03,96423.76305445512,100167.43916496914,,100516.63569079096,87625.87219592903
2022-11-04,96854.87678774915,100273.60313222128,,100623.1697592341,88887.08390862214
2022-11-07,97125.40615075712,100228.0783690318,,100577.48629088775,89737.33899583094
2022-11-08,97290.05024701284,100339.91426971406,,100689.71206584758,90221.51203160264
2022-11-09,96725.96359073278,100371.08643986587,,100720.99290617814,88362.75993817669
2022-11-10,98328.01000717781,100654.66848028656,,101005.56354992269,93218.66121401376
2022-11-11,98605.98986925358,100636.5268030571,,100987.3586284822,94120.87633432979
2022-11-14,98354.34676946429,100605.48763057432,,100956.21124946758,93320.21946054148
2022-11-15,98621.05310747364,100695.9814640252,,101047.02055601544,94116.15269495641
2022-11-16,98402.88654169961,100755.14164443953,,101106.38697639796,93398.1595102023
2022-11-17,98335.1303746581,100712.65681016636,,101063.7540345496,93112.37932811267
2022-11-18,98469.07407649247,100715.37508674987,,101066.48178739352,93535.14505203036
2022-11-21,98369.1879783307,100726.70200024042,,101077.84818795563,93195.04301714683
2022-11-22,98781.35063792582,100798.6153006478,,101150.01218734136,94449.16927077984
2022-11-23,98983.19001480498,100878.45794756945,,101230.13317595917,95044.347831826
2022-11-25,98976.54882865518,100886.10125692142,,101237.80313086676,95023.09145464578
2022-11-28,98510.29793536157,100862.45654840596,,101214.07599386817,93506.80321579006
2022-11-29,98482.11305072688,100868.84332074701,,101220.48503131585,93346.19947709506
2022-11-30,99683.67194214796,101002.1485016842,,101354.25493119212,96286.66498702556
2022-12-01,99668.64973907017,101116.70297250056,,101469.20875356982,96215.81039642483
2022-12-02,99630.61171947198,101130.183515722,,101482.736291692,96104.80487115034
2022-12-05,98940.53358611088,101021.29589789986,,101373.46907768406,94375.9528604924
2022-12-06,98405.94388615932,101087.77909908628,,101440.18404782726,93015.54472095828
2022-12-07,98351.35594062642,101156.60292383896,,101509.24780125036,92857.30280194998
2022-12-08,98627.654893221,101203.46235302136,,101556.27058840626,93584.74326545086
2022-12-09,98399.0818191191,101146.87975379183,,101499.49073498677,92885.64463819025
2022-12-12,98832.19919214347,101654.32979568589,,102025.91069879559,94224.79640054415
2022-12-13,99056.64328906809,101763.88869934398,,102193.83350127068,94938.06594592487
2022-12-14,98889.37171660207,101748.86251533047,,102166.2194222353,94331.07828644523
2022-12-15,98178.79034248293,101296.9413444191,,101705.69490447211,92023.58045254798
2022-12-16,97832.67627827168,100965.7418979591,,101382.07179546983,90942.19769079956
2022-12-19,97592.22508461088,100895.03907535487,,101307.75054602738,90171.03860583309
2022-12-20,97639.76712176937,100953.5263686125,,101410.23961454639,90294.42405942775
2022-12-21,98085.2356264299,101378.31225137023,,101873.62318626416,91644.5456574152
2022-12-22,97710.54383274159,101214.36842616793,,101642.26679419703,90337.13440874897
2022-12-23,97879.16073570996,101492.80361845483,,101970.81844527613,90856.77699215715
2022-12-27,97763.3652228916,101631.07091823147,,102106.35782975351,90498.48461729579
2022-12-28,97421.32689146057,101293.78236554675,,101738.23603569742,89373.77875183702
2022-12-29,97977.2429203206,101564.32516806936,,102045.23386866933,90982.5352429363
2022-12-30,97892.32267791948,101411.96899909039,,101941.2160309082,90742.88272730057
2023-01-03,97776.17848756062,101257.46919729226,,101706.88972590462,90360.8623805941
2023-01-04,97995.15169774897,101414.69710779058,,101847.77099602933,91058.4647528407
2023-01-05,97682.1128944583,101118.34726055007,,101660.52112060276,90019.17958602436
2023-01-06,98346.65827756282,101752.2169046191,,102277.25852555195,92083.51313654998
2023-01-09,98344.98187626027,101632.60332511715,,102122.70244671228,92031.31159849073
2023-01-10,98544.36231611233,101699.65757141363,,102236.97104054395,92676.71243267806
2023-01-11,99184.14802916381,101978.29000509475,,102529.5574286588,93848.8742418271
2023-01-12,99408.96097556985,101889.56018921794,,102645.19563923689,94190.55703639686
2023-01-13,99615.52140649108,101957.03294093203,,102716.17778273892,94555.96780281175
2023-01-17,99520.23670927846,101856.25468457956,,102582.26339526437,94382.75360834235
2023-01-18,98705.00114030219,100560.92342729363,,101422.08073961038,92892.63697646868
2023-01-19,98508.66467625018,100380.58825797614,,101286.36895708018,92216.3897788827
2023-01-20,99066.72747505504,100622.40507260578,,101553.12636597916,93934.29494046952
2023-01-23,99423.3256529169,100714.55748993256,,101669.6747837985,95061.37360311284
2023-01-24,99398.90658782136,100784.38668732032,,101709.65564943124,94959.34332417882
2023-01-25,99417.67521871075,100673.52547180858,,101618.59885694667,94994.9352819465
2023-01-26,100085.73062048994,100945.70799212146,,102065.0496375012,96038.96604313186
2023-01-27,100229.36134536094,100729.74060935291,,101780.60115678138,96259.63618129151
2023-01-30,99467.4513872203,100369.42674107221,,101275.23958736857,95051.88241437478
2023-01-31,100357.8010857406,100984.96569566261,,101917.38323916531,96449.45995605248
2023-02-01,101006.59101400657,101119.55187734282,,101943.37547302835,97474.50833976176
2023-02-02,101914.84378760953,100861.6290954213,,101645.72937361989,98893.44105610004
2023-02-03,101267.31986030961,100363.17379508258,,101260.86575449481,97842.29190336114
2023-02-06,100911.88214724125,100437.75000629123,,101234.78896686247,97244.34701286405
2023-02-07,101681.61830952292,100659.37413573067,,101657.47818507548,98516.16630376258
2023-02-08,101037.05441692777,100110.21594917182,,101186.71757652149,97438.91638199403
2023-02-09,100543.20275887243,99614.40018847508,,100705.92118072117,96594.20058430769
2023-02-10,100683.83975422119,100513.15816442335,,101653.93594351021,96819.61631683636
2023-02-13,101414.4363578006,100947.31384412649,,102026.08876642477,97956.1861682177
2023-02-14,101385.85649630481,100754.76605286529,,101913.29048788919,97911.10302171197
2023-02-15,101596.04328632106,100745.53655214846,,101874.13963857279,98229.0578444366
2023-02-16,100761.00685154609,100264.70494358346,,101398.6027308163,96876.56344926463
2023-02-17,100611.13191070997,100368.25745945681,,101213.07550867087,96634.53813644439
2023-02-21,99375.25755225276,99533.60483809614,,100439.3222912409,94695.9628366979
2023-02-22,99304.01374426836,99396.7385255792,,100365.89029908492,94565.45899154975
2023-02-23,99640.06663654088,99502.35922904669,,100567.48929834439,95068.49199466634
2023-02-24,98992.53193715004,99282.4240949082,,100441.90243296504,94052.93479969511
2023-02-27,99203.16159689656,99209.60262742337,,100501.50255180581,94373.26241960427
2023-02-28,98982.84727175014,98681.11095720012,,100132.45936638158,94024.46123348096
2023-03-01,98752.56983163975,98558.65031874036,,100270.13758774834,93663.79606143512
2023-03-02,99235.40448726922,99211.18153508229,,100861.31047714081,94392.24479708038
2023-03-03,100290.57588085567,99954.6880665414,,101551.10721330893,95906.08940079917
2023-03-06,100340.14775305131,99949.39567444201,,101421.7715009856,95972.52772196551
2023-03-07,99325.23011126668,98987.12848713936,,100513.10718043987,94501.39346756793
2023-03-08,99439.5791892098,98801.77383643741,,100406.9652588858,94655.62528456125
2023-03-09,98236.36545089966,97840.49314002338,,99393.45929223903,92909.24655676025
2023-03-10,97808.5351675874,97188.00677929964,,98651.3001371491,91568.61614751087
2023-03-13,97781.6682365063,96798.77709771055,,98028.3014302253,91438.11230236269
2023-03-14,98274.03986662097,97324.4995750663,,98550.65474516877,92949.58410889698
2023-03-15,98127.19506347609,96435.01799439012,,97497.0847956731,92368.24879869148
2023-03-16,98673.66936375794,96918.40767197189,,97977.16753390773,93988.86927571332
2023-03-17,98015.76691054388,96230.92101447607,,97295.28048690222,92894.10905984197
2023-03-20,98556.66544385107,97027.35774638627,,98110.67520319452,93787.34455042995
2023-03-21,99293.0341565666,97104.3598345171,,98442.90407025094,95018.81854678725
2023-03-22,98339.24288020501,96191.67588654273,,97535.52246970889,93399.08485718771
2023-03-23,98508.99022144737,95870.59169644518,,97201.53252301569,93651.57275586057
2023-03-24,98886.0676793084,96756.04746473796,,97963.19080929851,94266.11877338511
2023-03-27,98986.63988901269,97099.54662323683,,98394.32513414681,94442.38391019446
2023-03-28,98869.50061070164,97259.01402489412,,98611.37094663837,94230.38935376158
2023-03-29,99687.21609684467,97770.28463656592,,99124.93191964303,95600.01710599649
2023-03-30,100012.96553862022,97995.1233407495,,99355.69164438445,96159.77801343161
2023-03-31,100768.87652671893,98584.1638258881,,99909.03857221911,97515.1139978171
2023-04-03,100988.54693546065,99115.93076498079,,100637.7196284946,97886.69996190172
2023-04-04,100689.18100697233,98637.39288868601,,99998.12743853808,97343.61278362424
2023-04-05,100571.08546682585,98782.83363301159,,100057.30494889327,97088.74292364312
2023-04-06,100800.45869906747,98731.53259735402,,99935.4494958377,97467.4747716524
2023-04-10,100864.83110870652,98889.14982411108,,100171.53733806136,97567.51714659826
2023-04-11,100885.12352722288,99192.36805149885,,100511.56655471661,97593.71872098884
2023-04-12,100657.10547439492,99070.06608516721,,100467.65476533929,97195.93118251364
2023-04-13,101452.0221994032,99491.49998522887,,100907.98424303636,98486.9542115768
2023-04-14,101273.19620985167,99247.76515515712,,100736.23646675864,98246.37611944509
2023-04-17,101533.20830450454,99461.56661481064,,100858.6943750748,98598.90639306381
2023-04-18,101582.73016074234,99651.599748804,,101041.10392987782,98663.21934838613
2023-04-19,101574.12015683942,99622.66248280492,,100992.38240742813,98646.54561922849
2023-04-20,101211.21830002117,99515.40894309685,,100840.4718528694,98108.22236356747
2023-04-21,101269.37945650722,99597.68875258235,,100861.28096278438,98184.44512543098
2023-04-24,101362.57859007464,99811.83690315815,,101097.58020845811,98286.86946168508
2023-04-25,99963.75506200797,99129.45145506442,,100380.1366202494,96726.6848047914
2023-04-26,99598.9056662458,98632.17245367389,,99996.11122782984,96316.98745977505
2023-04-27,101325.19893457586,99312.78548731068,,100621.27273162636,98234.46631290391
2023-04-28,101988.73101584625,99782.8775956323,,101099.12667285273,99072.91669340248
2023-05-01,101909.93130077508,99835.71750088992,,101098.46565465751,98972.87431845661
2023-05-02,101019.62639361668,99135.73429026645,,100297.55393982516,97860.49838751105
2023-05-03,100486.22606459269,98855.77137119645,,99972.93458502617,97188.78529858889
2023-05-04,99943.62656002039,98411.31392289362,,99530.5691657607,96500.39848050907
2023-05-05,101436.77620343237,99209.31489356884,,100406.197066732,98286.86946168504
2023-05-08,101460.71673510238,99089.76900957749,,100315.93606003844,98313.07103607563
2023-05-09,101104.42326649003,98939.41741340606,,100168.43022140412,97881.93603928517
2023-05-10,101487.13865902497,98938.85444669476,,100158.06464905907,98339.27261046623
2023-05-11,101357.48799694389,98782.98389989154,,99958.30567959354,98167.77139627333
2023-05-12,101264.49518819425,98777.46329344057,,99966.94268756176,98039.14548562866
2023-05-15,101516.66063276386,98957.08410432951,,100174.12677891139,98377.38399139798
2023-05-16,101029.98959737386,98528.91647214172,,99724.86307715268,97719.96267032523
2023-05-17,101910.36533789922,99083.44684655197,,100335.10862016688,98906.17940182607
2023-05-18,102626.00976543051,99542.70474281108,,100845.65057765646,99858.96392511991
2023-05-19,102519.58726856687,99615.58449186441,,100947.57952984044,99713.6642853176
2023-05-22,102552.47230008926,99420.689788162,,100774.17809686268,99754.15762755762
2023-05-23,101732.22235777267,98957.28806525275,,100404.84130354492,98634.63581268734
2023-05-24,101236.16871073931,98571.48733166272,,100092.75647261285,97920.04742021696
2023-05-25,101845.52122633341,98644.09133735858,,100188.15080494917,98768.0256459485
2023-05-26,102736.71566834378,99322.14010883105,,100957.3088238803,100047.1388684705
2023-05-30,102766.63568401827,99204.74930714323,,100969.72549084616,100085.25024940225
2023-05-31,102392.14643924274,98964.9548981339,,100699.44958496818,99530.25326458357
2023-06-01,103145.18279510645,99369.06833180539,,101171.14236574827,100475.89190395272
2023-06-02,104289.6275302476,100164.16279521307,,101862.68994758508,101928.88830197587
2023-06-05,104136.64892642631,100019.97477454995,,101744.47373044565,101733.56747470061
2023-06-06,104315.56749337482,99957.4760072841,,101720.18353010381,101955.08987636643
2023-06-07,104042.13623363628,99907.20983142084,,101539.44384675888,101602.55960274773
2023-06-08,104589.52217663944,100261.90293088315,,101898.42885373323,102217.10562027224
2023-06-09,104753.5898210754,100279.1439039277,,101947.75811616502,102400.5166410063
2023-06-12,105578.17934647603,100666.762789399,,102428.45562800174,103329.48155121782
2023-06-13,106184.12503034665,101044.88539213869,,102765.67603500749,104010.72248537291
2023-06-14,106296.74777583382,101064.75395229632,,102832.93911160015,104134.58447340112
2023-06-15,107444.32437042364,101910.61238798371,,103608.9829874042,105425.60750246428
2023-06-16,107130.17600101304,101786.42727061613,,103427.97807844996,105067.92433194745
2023-06-20,106651.92288644802,101450.51535983507,,103240.2157692338,104522.81245037272
2023-06-21,106178.64040740886,101414.18996420343,,102962.24487733921,103987.26393514137
2023-06-22,106516.79355406898,101634.20517321715,,103259.3944947947,104362.62606412047
2023-06-23,105820.91689402754,101220.76438351281,,102875.10932477229,103573.6483407886
2023-06-26,105431.03194151288,101346.98264393282,,102677.63008836126,103150.46938009243
2023-06-27,106473.90262298952,102025.48311054378,,103270.15111909919,104281.33745020145
2023-06-28,106523.4078033625,102184.83294002971,,103368.67222444543,104333.93596509022
2023-06-29,106904.85748192976,102499.55342356177,,103567.61709276568,104745.16071785716
2023-06-30,108044.05974182118,103014.65483456208,,104132.06962581146,105981.22581774375
2023-07-03,108161.01664428256,103175.2465562829,,104272.92433102925,106103.15873862233
2023-07-05,108007.93927339814,103028.02609991602,,104181.5917460757,105945.36319395593
2023-07-06,107201.86027644844,102474.03530587161,,103640.0722401978,105115.74116366456
2023-07-07,106943.9295315318,102687.92284625841,,103814.14059840515,104850.35774763474
2023-07-10,107203.47148099873,103037.76952882625,,104073.03133122333,105115.74116366456
2023-07-11,107883.77302739795,103696.1750451941,,104687.6030141589,105785.1768077037
2023-07-12,108751.79777986718,104046.82534094647,,105096.021558124,106636.31641226778
2023-07-13,109614.94598878322,104309.29270923139,,105464.42872266956,107482.67433366016
2023-07-14,109546.67437903844,103891.41660856988,,105093.78173217407,107415.73076925623
2023-07-17,109927.04477618789,104044.2659697789,,105250.00838121834,107788.7020566495
2023-07-18,110743.86582134855,104400.13564156872,,105628.9305809863,108589.63398791064
2023-07-19,110990.13127078504,104494.13183013439,,105733.44843908929,108831.1089880819
2023-07-20,110253.77319425216,104164.70602178702,,105186.07425263104,108109.07482915395
2023-07-21,110253.77319425216,104090.74477884066,,105114.99793877316,108109.07482915395
2023-07-24,110746.30409312515,104339.74106010959,,105382.49552740142,108592.02482949648
2023-07-25,111048.64979342342,104682.32887393818,,105770.72115147606,108888.4891861424
2023-07-26,111065.71769585961,104804.82015215913,,105841.17072596912,108905.22507724336
2023-07-27,110329.35961932673,104540.06079570459,,105702.66253945137,108183.1909183154
2023-07-28,111409.51401636007,104972.43494892,,106315.1349165355,109242.33374084882
2023-07-31,111621.64366092418,105277.88128497955,,106621.41604462557,109450.33695881812
2023-08-01,111302.23005818971,105253.98908539888,,106504.17923233504,109137.13671107122
2023-08-02,109753.92748004936,104523.43833209436,,105629.13781591669,107618.95230405383
2023-08-03,109439.39042086808,104387.3908794818,,105648.7802368742,107310.53373947863
2023-08-04,108944.42125021848,104171.15894533896,,105412.09315296827,106825.19289755021
2023-08-07,109895.34724309207,104621.03788513591,,105818.62386391786,107757.62111603333
2023-08-08,109417.44597487866,104384.2422412797,,105609.89537056701,107289.01616520592
2023-08-09,108685.96444189896,104309.69357427802,,105448.58718134636,106571.76368944967
2023-08-10,108724.97679032454,104308.01438615263,,105492.0629867575,106610.01715482332
2023-08-11,108661.58172413295,104382.73104585233,,105520.32879260866,106547.85527359109
2023-08-14,109261.39658117629,104510.60450144236,,105754.92453685134,107136.00230371123
2023-08-15,107988.61871379163,103749.74891529849,,105031.20152449173,105887.98299589535
2023-08-16,107196.18038639695,103366.38667962833,,104593.81059720127,105110.95948049276
2023-08-17,106379.3593412363,103183.87091640818,,104412.27355680005,104310.02754923161
2023-08-18,106430.56304854486,103289.3685491534,,104493.73456642384,104360.23522253455
2023-08-21,107123.03223309897,103353.99980034433,,104698.27898130308,105039.23423291712
2023-08-22,106832.8778916837,103226.13878232642,,104576.91955692036,104754.72408420048
2023-08-23,108022.754518664,103627.40552277668,,105047.21674284317,105921.45477809734
2023-08-24,106640.11258266239,103054.51825529305,,104371.945424196,104453.47804438288
