date,p_buyhold,p_baseline,p_2level,p_consensus,p_b1_cont,QQQ,SPY
2023-01-11,96148.68148416893,97686.65457122841,99507.3214207751,97174.96794916465,97174.96794916465,82113.71179677322,93848.8742418271
2023-01-12,96657.62513357568,97894.09302298183,99802.50674065038,97451.6060760289,97451.6060760289,82557.48973838793,94190.55703639686
2023-01-13,97103.80142553039,98037.1416298668,100032.07541633531,97664.16088035474,97664.16088035474,83125.52550365473,94555.96780281175
2023-01-17,96884.95096845352,97970.85543012622,99922.47173101855,97562.96839386478,97562.96839386478,83294.1611214683,94382.75360834235
2023-01-18,95623.70063190628,97595.72792180772,99295.69147581374,96882.66184448155,96882.66184448155,82211.34294392844,92892.63697646868
2023-01-19,95264.53429966248,97515.59193128117,99136.65894022577,96708.1021199323,96708.1021199323,81403.66709018967,92216.3897788827
2023-01-20,97064.91538541223,98075.9185380015,100053.05841155635,97688.79952477032,97688.79952477032,83631.43235709547,93934.29494046952
2023-01-23,98280.3652173183,98444.35143127006,100662.14603946828,98341.891748037,98341.891748037,85489.38267265567,95061.37360311284
2023-01-24,98216.17642225004,98432.58241820554,100635.82842945517,98312.60222322345,98312.60222322345,85314.83001562055,94959.34332417882
2023-01-25,98187.33100705927,98431.42776340862,100627.10186213358,98302.18661341339,98302.18661341339,85125.48476053162,94994.9352819465
2023-01-26,99177.20480962333,98766.71380357242,101148.49728604611,98856.28656405967,98856.28656405967,86785.21426217059,96038.96604313186
2023-01-27,99449.96373935866,98855.74142227769,101289.40333636336,99006.46395136675,99006.46395136675,87649.10198851387,96259.63618129151
2023-01-30,98151.49307613604,98468.52776638026,100646.46965552105,98316.30989525284,98316.30989525284,85876.94874166582,95051.88241437478
2023-01-31,99472.74923654473,98873.69997585824,101310.77126389994,99027.90134333512,99027.90134333512,87163.90477234845,96449.45995605248
2023-02-01,100588.55838037396,99361.43781623036,101866.65288248182,99623.97757636651,99623.97757636651,89027.77212713019,97474.50833976176
2023-02-02,101803.10423797149,99925.23224039876,102576.13693934055,100286.51993030205,100286.51993030205,92222.97330675603,98893.44105610004
2023-02-03,100134.27672674287,99200.13313683262,101630.74725206562,99419.0401481806,99419.0401481806,90583.95344239239,97842.29190336114
2023-02-06,99388.65396902412,98873.69848444278,101205.70910950474,99028.86678126706,99028.86678126706,89817.69686320433,97244.34701286405
2023-02-07,100962.5879299359,99584.24423256991,102120.81849199528,99871.1848687363,99871.1848687363,91678.60569837532,98516.16630376258
2023-02-08,99738.22520479126,99040.80276957373,101417.40964493621,99224.57130604063,99224.57130604063,90048.461392844,97438.91638199403
2023-02-09,99118.16551276782,98781.5907331234,101073.657906976,98910.39707448358,98910.39707448358,89252.61961754829,96594.20058430769
2023-02-10,99187.72917686444,98818.72512680042,101118.72073406339,98952.49684132122,98952.49684132122,88666.83273461688,96819.61631683636
2023-02-13,100213.10768961496,99290.30610497939,101722.01446856736,99508.7210811398,99508.7210811398,90086.92214778393,97956.1861682177
2023-02-14,100542.80603430986,99437.3041638641,101912.1008935562,99683.507773221,99683.507773221,90752.58906020598,97911.10302171197
2023-02-15,100644.65089336726,99494.57941999719,101980.35510735126,99747.56883825989,99747.56883825989,91447.84116873567,98229.0578444366
2023-02-16,99534.05354425126,99030.404643061,101365.2290075703,99112.48656524936,99112.48656524936,89731.89979449217,96876.56344926463
2023-02-17,99175.99577468682,98876.03945464501,101162.89276859826,98905.847669741,98905.847669741,89098.77659778854,96634.53813644439
2023-02-21,97547.34871585785,98145.36489660438,100219.29791553995,97944.40063432956,97944.40063432956,86989.35211531333,94695.9628366979
2023-02-22,97094.46381760325,97957.992466934,99969.19247582466,97688.31208471536,97688.31208471536,87054.43954675015,94565.45899154975
2023-02-23,97580.36524071055,98196.22840926258,100267.48962241283,97990.74738290197,97990.74738290197,87814.77908671666,95068.49199466634
2023-02-24,96267.75906396068,97607.71860797518,99506.13091723573,97214.84750446533,97214.84750446533,86344.39484016664,94052.93479969511
2023-02-27,96751.70316665542,97834.37965449943,99794.9433526686,97508.46157800478,97508.46157800478,86962.72543881646,94373.26241960427
2023-02-28,96602.44484341862,97772.3297304368,99712.20029150587,97423.75645799439,97423.75645799439,86850.30169360738,94024.46123348096
2023-03-01,96794.70097270916,97862.99102390316,99827.39785807635,97540.8199950841,97540.8199950841,86152.09106546693,93663.79606143512
2023-03-02,97263.18429712953,98093.79038328989,100115.97664649824,97833.33051097588,97833.33051097588,86865.09429166123,94392.24479708038
2023-03-03,98923.52288754136,99092.21227412275,101096.15474026836,98830.65147453142,98830.65147453142,88660.91569539538,95906.08940079917
2023-03-06,98551.35056720648,98872.85952031142,100856.96212821889,98614.95889548956,98614.95889548956,88761.50536216136,95972.52772196551
2023-03-07,96877.63156837545,97865.3519671701,99786.86965717732,97623.56612116119,97623.56612116119,87672.77014539998,94501.39346756793
2023-03-08,97103.63965351347,98010.89404745311,99940.48804140986,97767.08641536823,97767.08641536823,88110.63104779315,94655.62528456125
2023-03-09,95567.63750871296,97089.24761055344,98961.05445463365,96860.35823429223,96860.35823429223,86584.0349286386,92909.24655676025
2023-03-10,94508.80432917076,96452.31569086405,98284.18868898098,96233.74015713058,96233.74015713058,85368.08336861432,91568.61614751087
2023-03-13,94830.45658771606,96657.70140888088,98501.21800862018,96436.19220994945,96436.19220994945,86001.20656531796,91438.11230236269
2023-03-14,95994.17587398199,97373.60774669614,99260.41073749612,97141.0128397109,97141.0128397109,87977.49766530875,92949.58410889698
2023-03-15,95217.32068042195,96922.0548988849,98778.89928130546,96697.29613998182,96697.29613998182,88439.02672458804,92368.24879869148
2023-03-16,96804.5886877383,97908.38493870091,99823.78806113964,97668.69813865588,97668.69813865588,90770.3401778706,93988.86927571332
2023-03-17,96392.53639262351,97666.87617773909,99566.50633686215,97431.29993254531,97431.29993254531,90341.35483430974,92894.10905984197
2023-03-20,97183.46789666246,98151.96824794072,100080.9724216582,97908.869650244,97775.87623828523,90661.53470214552,93787.34455042995
2023-03-21,98031.32470060309,98665.75201734275,100626.45023863894,98414.50233506225,98152.86833067315,91956.4031750297,95018.81854678725
2023-03-22,96900.4149466953,97991.41971777394,99909.4619195662,97751.20256013078,97664.38877559881,90705.98098840013,93399.08485718771
2023-03-23,97355.92629913532,98284.89212105457,100219.2179557499,98040.5983832891,97891.04895723939,91781.5811157616,93651.57275586057
2023-03-24,97851.95543035597,98593.91551756977,100546.41291404342,98345.0031995756,98123.37550437142,92119.37289129657,94266.11877338511
2023-03-27,97987.37299199235,98671.48657153368,100629.23273332119,98421.19617382372,98177.42464657439,91488.23562648118,94442.38391019446
2023-03-28,98076.86368176833,98734.15468338323,100694.87516102413,98483.15415413026,98228.98794147388,91002.28956343082,94230.38935376158
2023-03-29,99284.7059244522,99463.71685541121,101469.59820254434,99201.09486379888,98763.61842936956,92661.6175836028,95600.01710599649
2023-03-30,100169.60527180338,100004.27972520106,102042.8850764361,99733.28454614908,99164.6497694987,93538.69096569368,96159.77801343161
2023-03-31,101343.82505830083,100698.93762390765,102781.84018565464,100416.47059265237,99666.33542295631,95094.31098460489,97515.1139978171
2023-04-03,101714.59146956449,100929.65520541882,103026.02033386257,100643.7768137827,99840.8395148273,94863.19029608094,97886.69996190172
2023-04-04,101119.21987333773,100579.60262644093,102653.50231338754,100299.54826859907,99588.6550803017,94543.17703504776,97343.61278362424
2023-04-05,100695.95178613902,100300.25235116173,102370.92421981321,100020.17030265796,99434.80023196769,93609.80502370105,97088.74292364312
2023-04-06,101105.96310604803,100583.2853669013,102659.80037642086,100302.41296677843,99619.7966190205,94240.94228851647,97467.4747716524
2023-04-10,101164.2315069927,100626.43363606787,102703.83943005756,100345.44074715924,99651.24274638727,94187.60674501093,97567.51714659826
2023-04-11,101437.43232882406,100815.93019541858,102897.24809516528,100534.40814947113,99776.25167333642,93583.13725194828,97593.71872098884
2023-04-12,101164.09020749874,100636.90268476412,102714.52460946253,100355.88056170566,99669.58980518147,92756.43632761262,97195.93118251364
2023-04-13,102651.02907906669,101666.83595549734,103765.72057695178,101382.9378095623,100347.39760929687,94572.80789255086,98486.9542115768
2023-04-14,102348.48065301031,101461.70765709861,103556.35745972654,101178.38231883527,100216.68782100159,94395.02274753244,98246.37611944509
2023-04-17,102447.10140708466,101535.62063883922,103631.79635519549,101252.0889032952,100271.5721267997,94475.02606279073,98598.90639306381
2023-04-18,102607.45417107224,101647.91046277246,103746.4043724942,101364.06516506708,100347.04016112455,94480.95223429136,98663.21934838613
2023-04-19,102161.17045389424,101348.75533707316,103441.07326928111,101065.74541094922,100078.13677441906,94436.50594803675,98646.54561922849
2023-04-20,101606.37101224533,100996.39107955621,103081.43454596319,100714.36510811585,99787.60461057635,93716.47611071212,98108.22236356747
2023-04-21,101414.79356753945,100862.55857589154,102944.839106075,100580.90632316977,99671.7923360218,93814.25794047226,98184.44512543098
2023-04-24,101446.05915613651,100887.31374974844,102970.10534387149,100605.59236978478,99694.41563863735,93618.69428095198,98286.86946168508
2023-04-25,99927.25570511272,99849.85180204784,101911.2252718936,99571.02746831033,98806.45351827257,91852.69517376898,96726.6848047914
2023-04-26,99677.42283686763,99685.82458754833,101743.81175944573,99407.45828933088,98669.0150186124,92409.7552948267,96316.98745977505
2023-04-27,101563.06332291072,100987.05838389698,103071.90917929958,100705.05847341317,99787.08713311919,94922.4520110871,98234.46631290391
2023-04-28,102350.54234976176,101523.08160678565,103618.99845818075,101239.58488568779,100245.08192078884,95577.29396190497,99072.91669340248
2023-05-01,102207.08132127591,101426.76802831421,103520.69651165605,101143.54025673267,100163.31363413799,95467.65978914361,98972.87431845661
2023-05-02,100959.65382392348,100572.34392196726,102648.63304828419,100291.50207513053,99430.72732514658,94635.03269330734,97860.49838751105
2023-05-03,100393.70270821743,100189.87042141189,102258.26348466278,99910.09660739684,99105.22612528212,94015.74777149316,97188.78529858889
2023-05-04,100038.38033165927,99957.49386099023,102021.08957233702,99678.36894367826,98910.86415668855,93683.88216745878,96500.39848050907
2023-05-05,102079.94551974251,101552.06094624306,103648.57606834617,101268.48330219067,100114.5690706917,95675.07579166513,98286.86946168504
2023-05-08,102294.0733430926,101721.5357027528,103821.54958585126,101437.48481126722,100243.34720519731,95912.1226516897,98313.07103607563
2023-05-09,102057.08384393278,101539.09383289331,103635.34125241141,101255.55239867674,100110.3457022281,95304.69007287674,97881.93603928517
2023-05-10,102504.53973468259,101890.66346424645,103994.16894472104,101606.14029428911,100374.62857666612,96341.77008548423,98339.27261046623
2023-05-11,101721.86446511949,101294.86558815128,103386.0709809141,101012.00614570927,99947.81075012514,96655.85717501676,98167.77139627333
2023-05-12,101590.48972840457,101197.02749967217,103286.21305128059,100914.44126384331,99880.30880328116,96309.17614223085,98039.14548562866
2023-05-15,102240.49955596298,101707.26452877924,103806.98378731012,101423.25348863548,100263.05340970468,96830.6792342849,98377.38399139798
2023-05-16,101481.45853648499,101112.62869806614,103200.07185900118,100830.2781405002,99817.96446066651,96940.31340704625,97719.96267032523
2023-05-17,102412.62202660403,101845.08497111379,103947.64949579482,101560.68907618741,100369.02395468684,98113.69536416784,98906.17940182607
2023-05-18,103104.68025545798,102396.87471849167,104510.83079484403,102110.93798593861,100853.45793232242,99935.99310060668,99858.96392511991
2023-05-19,103024.02157253373,102334.04520984243,104446.7041878024,102048.28392467934,100797.60721642949,99710.79858358335,99713.6642853176
2023-05-22,103286.66584123344,102541.07590590014,104658.00897717717,102254.73650074139,100982.72497460333,100045.62727336804,99754.15762755762
2023-05-23,102173.97317715872,101674.64676278319,103773.69263626383,101390.72680566767,100212.63183097549,98777.42657223663,98634.63581268734
2023-05-24,101415.10536820297,101082.34539396517,103169.16336419107,100800.07940059173,99685.74963779152,98270.7389089341,97920.04742021696
2023-05-25,102180.37847518896,101694.879794615,103794.34337362328,101410.90333805038,100237.30170385817,100661.94910943194,98768.0256459485
2023-05-26,103804.43577208482,102967.42236243596,105093.15724221448,102679.89241202812,101371.476890866,103233.90754069845,100047.1388684705
2023-05-30,103420.77824701938,102671.35146783732,104790.97404322776,102384.64827649256,101109.4831410146,103702.07508924701,100085.25024940225
2023-05-31,102973.97481853484,102328.27187348428,104440.81166246011,102042.52670999423,100806.70259988608,103112.42102493587,99530.25326458357
2023-06-01,104465.82463740927,103503.24339343439,105640.04015500794,103214.21719702042,101856.80807280258,104303.58149655932,100475.89190395272
2023-06-02,105794.6230970713,104538.31023451517,106696.4756740308,104246.39368005731,102777.2111242568,105085.83613464035,101928.88830197587
2023-06-05,105667.21706453891,104439.5672868982,106595.69420468465,104147.92646581483,102689.59411403001,105159.91327839802,101733.56747470061
2023-06-06,105757.82903085776,104514.73746393216,106672.41624990736,104222.88673493057,102758.48936134433,105142.13476389617,101955.08987636643
2023-06-07,104902.30328437667,103854.0658120001,105998.1052085221,103564.05996638937,102173.3288697696,103358.35714221133,101602.55960274773
2023-06-08,105916.49055535112,104653.82470978338,106814.37491472834,104361.58558853126,102888.89539395124,104641.37327209428,102217.10562027224
2023-06-09,106013.51658757034,104731.48440498504,106893.63787355508,104439.02842399421,102958.89901767285,105041.38984838576,102400.5166410063
2023-06-12,106997.9037842513,105496.70849719383,107674.65981236752,105202.11567680044,103638.94279534726,106816.2782128197,103329.48155121782
2023-06-13,107808.18036774962,106128.293747869,108319.28397152569,105831.93726600251,104201.13522244552,107637.05296565473,104010.72248537291
2023-06-14,108309.39545201449,106520.28933648251,108719.37220416502,106222.83823197162,104550.71621517473,108419.3076037358,104134.58447340112
2023-06-15,109746.51271592187,107638.8896013751,109861.06567218005,107338.31487706958,105546.06802209865,109711.21299086968,105425.60750246428
2023-06-16,109644.47664743222,107562.92872153214,109783.53660030046,107262.56611313196,105479.96672660825,109020.81401104813,105067.92433194745
2023-06-20,108971.54379888093,107050.20302823598,109260.22582227564,106751.27217358649,104955.0672523614,108864.94088515322,104522.81245037272
2023-06-21,108553.89146737958,106728.39748758027,108931.77669235079,106430.36525434931,104632.25615597585,107381.36305897232,103987.26393514137
2023-06-22,108682.2300307298,106837.409207264,109043.038929815,106539.07256576841,104740.54396849159,108648.33852253082,104362.62606412047
2023-06-23,107437.24909806577,105880.00887161981,108065.8733204493,105584.34570941224,103779.94167161235,107571.2610207235,103573.6483407886
2023-06-26,107005.44892623251,105548.72932651127,107727.75459778501,105253.99124127456,103447.45413890116,106129.22337367568,103150.46938009243
2023-06-27,107836.43636937825,106196.59580145995,108388.99610273482,105900.04859047124,104096.59978807553,107954.02409987815,104281.33745020145
2023-06-28,107607.74596362567,106022.44865041894,108211.25373036372,105726.38773422672,103921.68201413802,108164.69215119584,104333.93596509022
2023-06-29,107790.03418736854,106170.79362330599,108362.66124551774,105874.31846325178,104069.66714379154,107948.08978857342,104745.16071785716
2023-06-30,109129.56884163439,107282.29778543039,109497.11211362193,106982.71882099533,105114.25439622911,109612.66410954838,105981.22581774375
2023-07-03,109312.75182572835,107438.30025034324,109656.33520767541,107138.2856589888,105261.00387981402,109870.80665130384,106103.15873862233
2023-07-05,109140.72873289853,107297.60239211036,109512.73267981118,106997.98069053865,105130.34556892648,109867.83949565147,105945.36319395593
2023-07-06,108010.77862839607,106366.58182720507,108562.49144449185,106069.55994109648,104263.69333459367,109031.10160168546,105115.74116366456
2023-07-07,108062.29352664493,106411.17554717092,108608.00578987277,106114.02913594752,104305.84998486785,108669.10861209733,104850.35774763474
2023-07-10,108481.24923136321,106762.6380605027,108966.72415273814,106464.51021265877,104634.87515846343,108704.71447992566,105115.74116366456
2023-07-11,109338.20212698024,107475.49609374699,109694.29894931233,107175.37763537554,105300.45100877919,109241.76965300317,105785.1768077037
2023-07-12,110452.94120605239,108402.97594278495,110640.92637163276,108100.26755617329,106166.53301172362,110621.49703135138,106636.31641226778
2023-07-13,111921.51487838189,109625.54231813812,111888.7323026367,109319.41999300872,107308.48223850333,112499.70655929638,107482.67433366016
2023-07-14,111520.20299527394,109296.02576602572,111552.41296948717,108990.82359482185,107002.01815900215,112475.96931407749,107415.73076925623
2023-07-17,111837.6146517471,109560.16180780432,111822.00202916341,109254.2220535742,107248.72665028804,113526.34241501355,107788.7020566495
2023-07-18,112687.15074178007,110261.79740271915,112538.12270317205,109953.89837590377,107902.50317065911,114455.06213420277,108589.63398791064
2023-07-19,112849.67345754412,110399.6435592664,112678.8146567325,110091.35960586311,108032.04092048512,114428.3577333315,108831.1089880819
2023-07-20,111876.70912195095,109606.62421877355,111869.4236441734,109300.55472122836,107207.49406688934,111790.55635838192,108109.07482915395
2023-07-21,111791.22484912132,109536.017122518,111797.35888331066,109230.14479077942,107135.13484192737,111455.26776966504,108109.07482915395
2023-07-24,112328.61618917198,109981.81182314685,112252.35689623583,109674.69463817972,107591.42010146986,111633.29710880674,108592.02482949648
2023-07-25,113340.92510767347,110819.31318976413,113107.14825444495,110509.85733572202,108449.27929192397,112389.92180015896,108888.4891861424
2023-07-26,112892.8836479461,110451.88151199324,112732.13104801411,110143.4516874434,108071.97185644334,112016.0601879614,108905.22507724336
2023-07-27,112254.87424741998,109935.07138959918,112204.6515189457,109628.08472430742,107539.33928513098,111749.01617924884,108183.1909183154
2023-07-28,113505.55696492671,110969.5774588564,113260.51468916076,110659.70200144024,108599.06172947233,113784.48495676901,109242.33374084882
2023-07-31,113917.09395611873,111310.67842341517,113608.65759185154,110999.85046334163,108948.25048674553,113843.82806981627,109450.33695881812
2023-08-01,113489.85853826665,110917.17137548358,113207.026696221,110607.44225870805,108590.60432559052,113579.75121675608,109137.13671107122
2023-08-02,111638.75037441535,109243.235692546,111498.53305906757,108938.18093425065,107027.44085987014,111087.34046877218,107618.95230405383
2023-08-03,111608.215749736,109219.1222260031,111473.92177646085,108914.13480302293,107007.04526109304,110909.31112963047,107310.53373947863
2023-08-04,111298.07617041538,108939.92583267114,111188.9614483037,108635.71804778704,106747.11373053091,110390.05889046716,106825.19289755021
2023-08-07,112076.64033936016,109645.41876925426,111909.01909776712,109339.24094040466,107406.72052360888,111324.71292096113,107757.62111603333
2023-08-08,111440.47849324318,109071.0396695402,111322.78209524784,108766.46575764091,106870.93420432937,110378.19026785773,107289.01616520592
2023-08-09,110942.76115144386,108620.9539687431,110863.40449560425,108317.63689241625,106450.6761992885,109164.62360604177,106571.76368944967
2023-08-10,110867.47370780796,108557.11950758267,110798.25218907576,108253.9806849115,106393.64992562181,109366.39019040235,106610.01715482332
2023-08-11,110655.3530604995,108365.71871318716,110602.89997650032,108063.11436500955,106215.194171348,108669.10861209735,106547.85527359109
2023-08-14,111049.21752802277,108723.67675514704,110968.24796644408,108420.07283200008,106550.49857114037,109888.60958521807,107136.00230371123
2023-08-15,109655.07846880834,107460.94645034103,109679.44893241192,107160.86862091953,105370.26164563926,108722.51741383989,105887.98299589535
2023-08-16,108920.89877350755,106796.61315921611,109001.40065827256,106498.39043807905,104749.76500353863,107571.26102072351,105110.95948049276
2023-08-17,108238.28297888822,106180.45993988823,108372.52712061911,105883.95778726238,104175.2170489023,106396.26738238825,104310.02754923161
2023-08-18,108454.65281342533,106377.81835337717,108573.95994573986,106080.76508998695,104360.49405067878,106262.74537803198,104360.23522253455
2023-08-21,109549.0779356029,107372.4541135793,109589.12969503898,107072.62339335619,105292.06471767658,107974.79418944471,105039.23423291712
2023-08-22,109442.98229027177,107277.055791282,109491.76189990719,106977.4914647808,105203.3290101439,107820.5020955219,104754.72408420048
2023-08-23,110669.65752683346,108391.92657758815,110629.64889524842,108089.2490456231,106247.58785682078,109520.68228432519,105921.45477809734
2023-08-24,109114.55444381721,106984.53495154025,109193.20204570986,106685.7874708007,104932.86371033646,107179.59647461177,104453.47804438288
2023-08-25,109926.66178362431,107723.40731847055,109947.32823492736,107422.5965838382,105564.88959061883,108010.40005727304,105189.85725282597
2023-08-28,110642.2206457375,108374.30946122365,110611.66807823106,108071.68112393084,106128.03716139017,108823.40070602018,105856.90205527926
2023-08-29,112218.20983146114,109802.51619763662,112069.3597605179,109495.89968425209,107355.28931304089,111200.09238356195,107387.04067022595
2023-08-30,112650.68007953594,110119.63264511229,112393.02299218884,109812.13060430244,107696.13129688313,111820.22791490555,107829.34636360894
2023-08-31,112641.71794897056,110128.9756814885,112402.55891305077,109821.44755084631,107702.30709892725,112155.51650362244,107671.55081894259
2023-09-01,113007.21278085,110410.13839891975,112689.52615954202,110101.82513934701,107989.73626783724,112036.83027752796,107872.38151215434
2023-09-05,112936.20798827111,110361.73495831201,112640.12344285607,110053.55686225565,107938.96319804074,112179.25374884132,107406.16740291278
2023-09-06,112264.00606128824,109852.1542671711,112120.02259471438,109545.39914264779,107416.47142744043,111191.19091660486,106684.13324398482
2023-09-07,111765.57686361007,109487.26153319799,111747.59674789656,109181.52534832856,107039.57903914408,110395.9932017719,106356.58794672278
2023-09-08,111874.5135317979,109572.7296820262,111834.82936378538,109266.75483281002,107126.61119042218,110550.2852956947,106516.774332975
2023-09-11,112928.0863988652,110373.23420729347,112651.86009075546,110065.02400031878,107947.08636569517,111852.86662708152,107217.29091763028
2023-09-12,112209.98451332134,109836.87226566885,112104.42510038069,109530.15981515865,107395.44037797872,110612.59556439432,106629.14388751014
2023-09-13,112637.9322837546,110164.52573471137,112438.84288760893,109856.89833281613,107730.73409405103,111033.93166702967,106753.46764997457
2023-09-14,113850.89357092274,111092.92250328446,113386.40615902292,110782.70261270978,108680.81158152668,111941.88129665237,107673.94166052844
2023-09-15,112756.10129375677,110269.6371491953,112546.12429911626,109961.71623038861,107835.31228797173,110025.09874522669,106381.25402027988
2023-09-18,112811.38708737656,110314.27819105216,112591.68694333595,110006.23261498731,107880.50966291137,110139.49743140348,106443.63786683077
2023-09-19,112527.64679568681,110101.73490522765,112374.75575825387,109794.28284271332,107662.03641618478,109904.75345317328,106222.89502518914
2023-09-20,111656.62216611435,109443.28873263688,111702.71614063534,109137.67533900448,106986.48139224118,108320.97446080999,105246.34788879618
2023-09-21,109873.13685968993,108100.5421428814,110332.24890686393,107798.67828333953,105607.58968500218,106336.05069552166,103506.79832151147
2023-09-22,110101.67487011087,108277.615612315,110512.97801068772,107975.25728641942,105788.38712439641,106350.90790933368,103274.05858630234
2023-09-25,110596.0149728117,108657.3989562446,110900.60188011972,108353.98010961789,106176.82269750608,106856.053178943,103708.34613344517
2023-09-26,109114.52368571801,107530.91738516197,109750.86439845744,107230.64416637403,105022.2751320346,105251.47408724282,102184.74065037508
2023-09-27,109167.0163153865,107578.9323510591,109799.87062047634,107278.52505354561,105069.77698583152,105498.10383652267,102225.53008850453
2023-09-28,110064.2008195724,108272.69328019697,110507.95405834037,107970.34869959943,105830.23365709932,106380.62233695775,102818.17663073809
2023-09-29,109570.11728140488,107845.7472517297,110072.19384336953,107544.59489064758,105411.18928441007,106457.87984878034,102568.6412445345
2023-10-02,109243.01782046264,107570.3720936398,109791.13363883343,107269.98870009842,105134.63156772644,107346.34123474023,102527.85180640507
2023-10-03,107747.27612566839,106303.27860638475,108497.8813456182,106006.43349047714,103863.54723191421,105462.44652337376,101155.40718228524
2023-10-04,108116.11588222552,106618.73859664766,108819.8539229605,106321.0125788657,104179.45873851502,106897.65337761669,101892.01644732857
2023-10-05,108097.67119434541,106612.66646062856,108813.65642931823,106314.95739889861,104171.6012395936,106582.68044480146,101853.62638791262
2023-10-06,109536.76603661805,107836.83821772803,110063.100884745,107535.71073455433,105398.73486907783,108368.5175450085,103062.91325951471
2023-10-09,110205.53423889048,108406.32082093686,110644.34030389904,108103.60309396661,105969.46488307402,108921.20589881633,103722.74240572617
2023-10-10,110868.10666099268,108968.46151796068,111218.08624517963,108664.17404899797,106533.20654564531,109524.4087795851,104262.60261626281
2023-10-11,111057.3051633321,109132.1232086567,111385.12668768292,108827.37872487582,106696.75321981111,110305.8982260983,104689.6920272651
2023-10-12,110388.9808474136,108572.2395564773,110813.68438733355,108269.0585120353,106133.97363215139,109922.5821097477,104051.45728947513
2023-10-13,110144.92944580466,108368.46828246216,110605.70630989716,108065.85625628797,105929.0171496212,108540.86122522813,103533.19148735996
2023-10-16,111027.54255618715,109119.07296775875,111371.80702805397,108814.36492594208,106681.43549714169,109768.06708610251,104622.50942328724
2023-10-17,111047.37012380855,109137.51774999005,111390.63259787846,108832.75820229706,106699.63380014672,109408.52251185117,104617.71066586023
2023-10-18,110034.67739693765,108280.72709606237,110516.15373018438,107978.36008154717,105839.97725296121,107973.31565760825,103223.67163331895
2023-10-19,109393.01401015677,107742.6103430659,109966.92770082658,107441.74598521387,105299.16536925879,106963.02511838966,102316.70647961741
2023-10-20,108106.59816356594,106653.04407205434,108854.86762572652,106355.22225842341,104206.12408113708,105367.36035497671,101059.43203374541
2023-10-23,107988.39138973247,106554.06024116832,108753.8403001407,106256.51483356302,104106.61105781053,105685.30473055436,100884.27738766019
2023-10-24,108809.44884802065,107254.41584840501,109468.65456146811,106954.91474249828,104808.31499009392,106713.4239263474,101644.88043983845
2023-10-25,107506.61462694174,106148.3846207374,108339.78961508797,105851.9720363916,103699.20951872172,104101.52573819102,100186.0581820328
2023-10-26,106166.42898624466,105013.43827442714,107181.41260517873,104720.19495526428,102560.55127138029,102116.6019729027,98986.36882528469
2023-10-27,106160.81415498718,105013.36773731218,107181.3406118439,104720.1246151197,102555.58165684508,102606.89002869996,98537.68500586091
2023-10-30,106868.1695559719,105499.37409054162,107677.38043617664,105323.50938439822,103118.92948915587,103762.78126327656,99715.77995418753
2023-10-31,107421.88051005706,105888.84152667067,108074.88832330002,105757.42177273403,103557.84113082482,104259.01220459864,100342.01779841002
2023-11-01,108454.23302541439,106623.07750395905,108824.28240585218,106582.86399021688,104380.97991265537,106068.62084690492,101412.14070462932
2023-11-02,110292.0930849987,107920.50538655408,110148.49533988145,108045.53331538777,105840.17881956261,107994.1157569451,103355.63746256122
2023-11-03,111068.65960194264,108465.30554661223,110704.54275345118,108661.04323847457,106454.43795824799,109262.9218164932,104298.59329696522
2023-11-06,111154.8826378602,108528.70850596539,110769.25464993306,108731.3422436188,106524.40424133328,109708.63823085435,104538.53116831482
2023-11-07,111191.43435582158,108560.95719202745,110802.16910148886,108764.77265867936,106557.3371784008,110745.67175493464,104836.05412878835
2023-11-08,110814.63226399942,108302.24664752257,110538.11754702567,108469.97604486671,106262.77605967267,110816.98638123243,104912.83424762024
2023-11-09,110365.03196768992,108006.1788037739,110235.9374618729,108126.72528986135,105918.96686257336,109964.1823084214,104094.64610631802
2023-11-10,111844.92759055535,109041.46293608368,111292.59475804403,109297.72668322848,107087.78024930917,112436.42268674461,105719.02549535494
2023-11-13,112145.12145675742,109253.41375874149,111508.9212487159,109536.50855687952,107325.98575782201,112085.7924407805,105618.2515893881
2023-11-14,114006.89029830083,110549.1537954761,112831.41149175866,111004.64205293464,108791.78474693697,114498.60396385557,107667.32101071386
2023-11-15,113970.40006490726,110530.88237376808,112812.76286143906,110980.7029825216,108767.41969775416,114584.77580396537,107895.261988496
2023-11-16,113669.82983248863,110337.06185704748,112614.94097201865,110754.17309840237,108540.2521707057,114682.83341512481,108027.22781773828
2023-11-17,114126.59362941579,110659.8869134017,112944.43066527079,111117.6007665255,108902.77520434858,114709.57639998649,108161.59302569406
2023-11-20,115232.02505329948,111423.58499080896,113723.89508511449,111985.16667647095,109769.31369471694,116106.15449831811,108994.17743927723
2023-11-21,115023.35419364752,111290.30261336909,113587.86112865979,111828.80836176389,109612.43029302613,115431.63699125158,108756.63894664112
2023-11-22,115280.90376571435,111481.80693117509,113783.31900185884,112040.10522942552,109822.58670020282,115904.09639047438,109176.53022150295
2023-11-24,115243.02565253506,111459.20134027698,113760.24672458608,112012.79914507549,109795.0800817876,115740.66703854196,109243.71282548086
2023-11-27,114848.50070721727,111190.82290390668,113486.3276872171,111706.06420403969,109488.4377807046,115639.63798462009,109046.96377097417
2023-11-28,115227.56947577155,111459.27550174811,113760.32241710094,112007.98208033631,109813.08766245349,115942.72514638568,109154.93581308151
