date,no_regime,hvr_no_hysteresis,hvr_hysteresis,full,SPY
2023-05-03,96313.9949921023,100549.84788031786,103842.80225778089,100756.77888403668,108147.45451414314
2023-05-04,96142.73587007304,100371.05684720194,103658.15591282152,100577.61990001165,107381.44759402679
2023-05-05,96860.31988038101,101120.19992951029,104431.83303515318,101328.30471443814,109369.35482616266
2023-05-08,96785.98767214807,101042.59861901493,104351.69032275141,101250.5437008959,109398.51079890064
2023-05-09,96622.6359201432,100872.06271905128,104175.56946219222,101079.65683903928,108918.76252021187
2023-05-10,96747.8529715912,101002.78676882359,104310.57465550688,101210.64991814778,109427.66677163866
2023-05-11,96556.44102520638,100802.95659779759,104104.20015199007,101010.40849778889,109236.8276773536
2023-05-12,96626.87470280354,100876.48792176174,104180.13958795271,101084.09114879125,109093.69835663983
2023-05-15,96602.32001609405,100850.85332926466,104153.66547609924,101058.4038004515,109470.07545925755
2023-05-16,95876.35721615057,100092.96296133763,103370.95459916783,100298.95369854328,108738.52559783155
2023-05-17,96269.18117631298,100503.06316994503,103794.48537286908,100709.8978910013,110058.49599996977
2023-05-18,96398.90269270483,100638.48978931716,103934.34714245264,100845.60321757058,111118.71319044221
2023-05-19,96387.17001157424,100626.24110933035,103921.69732466969,100833.3293298714,110957.03006889517
2023-05-22,96328.70985875918,100565.20990121676,103858.66737674539,100772.17251988551,111002.08929949027
2023-05-23,95891.3007454507,100108.56370137594,103387.0662551974,100314.5865448141,109756.33410068513
2023-05-24,95430.63698375186,99627.64012254826,102890.39268333132,99832.67322805068,108961.1712078308
2023-05-25,95192.09877433245,99378.61109335336,102633.20808504219,99583.13169855815,109904.7645073513
2023-05-26,95503.80687995297,99704.02800297046,102969.28222646633,99909.21831428772,111328.10608556059
2023-05-30,95316.55540248434,99508.54127670209,102767.39341322744,99713.32927747056,111370.51477317947
2023-05-31,95268.78768170963,99458.6727497255,102715.8917183479,99663.35812135471,110752.93825972927
2023-06-01,95626.54382569135,99832.16287292681,103101.61344569444,100037.61688506322,111805.20382127319
2023-06-02,96565.46753237091,100812.380087316,104113.93225580986,101019.85138079409,113422.0350367437
2023-06-05,96498.63905168869,100742.61251545668,104041.87983284432,100949.94022767655,113204.69051269686
2023-06-06,96506.77056107517,100751.10164553497,104050.64697744617,100958.4468283353,113451.19100948171
2023-06-07,96647.70904822544,100898.23855377562,104202.60254166981,101105.88654347966,113058.91064900691
2023-06-08,96892.87990146554,101154.1919279452,104466.93825357202,101362.36666820866,113742.75073686162
2023-06-09,96856.49038032637,101116.20200949896,104427.70418537436,101324.29856673062,113946.84254602756
2023-06-12,97019.2325044173,101286.10147034476,104603.16776377095,101494.54767968137,114980.55430673824
2023-06-13,97373.89959353556,101656.36668322394,104985.55896668669,101865.57489622102,115738.60959792603
2023-06-14,97260.20289385701,101537.6696459127,104862.97466413492,101746.63358109548,115876.43783268744
2023-06-15,98007.69083970143,102318.0318274751,105668.89329472191,102528.6017435012,117313.03212577764
2023-06-16,97974.04510397716,102282.90636508331,105632.61749200062,102493.40399311155,116915.01784568245
2023-06-20,97564.31120001175,101855.15251977237,105190.85493432374,102064.76983286806,116308.44104531802
2023-06-21,97593.65066720716,101885.7823255823,105222.48785008608,102095.46267464069,115712.50594320559
2023-06-22,97662.41049667915,101957.56618621702,105296.6225942188,102167.39426604423,116130.19259959688
2023-06-23,97276.02087456033,101554.1832953945,104880.02912690978,101763.18121557213,115252.25249380626
2023-06-26,97349.4074126509,101630.79734553408,104959.1522467009,101839.95293698252,114781.35734615491
2023-06-27,97682.94073121349,101978.99933266208,105318.75766488252,102188.87152178035,116039.73816445483
2023-06-28,97529.95848933923,101819.28898994286,105153.8168928462,102028.83249610219,116098.26750484087
2023-06-29,97864.42654094873,102168.46681932184,105514.43011159678,102378.7289314287,116555.86052967721
2023-06-30,98452.58828355602,102782.49569179291,106148.56810512689,102994.02147175778,117931.30002874919
2023-07-03,98652.07378054422,102990.75448510886,106363.64726385912,103202.70886046242,118066.9816814623
2023-07-05,98622.69002201498,102960.07844004907,106331.96659453592,103171.96968427981,117891.39366030417
2023-07-06,98128.4795174886,102444.1327453963,105799.12395106068,102654.96217638008,116968.2263369425
2023-07-07,97824.08763369234,102126.35382225823,105470.93793613606,102336.52926606139,116672.91921044928
2023-07-10,98028.89651774596,102340.17012317917,105691.7566079102,102550.78559968942,116968.2263369425
2023-07-11,98481.72743670842,102812.9163738244,106179.98504841755,103024.5047593764,117713.14521458303
2023-07-12,98795.75098291751,103140.75055622698,106518.55562703339,103353.01362262484,118660.25635901169
2023-07-13,99066.40703869586,103423.30996245482,106810.36870448248,103636.15453447177,119602.0466543144
2023-07-14,99124.74574267189,103484.21438045561,106873.2677099848,103697.18429341154,119527.55476655033
2023-07-17,99002.56615117188,103356.66137696519,106741.53741304185,103569.36878657977,119942.58099837862
2023-07-18,99174.67042182128,103536.3347280163,106927.09497138248,103749.41190434518,120833.82322698428
2023-07-19,99545.85487179492,103923.84372900259,107327.29468735248,104137.71839660784,121102.52610784746
2023-07-20,99881.47369669621,104274.2229422453,107689.1486346534,104488.8186882391,120299.07788982088
2023-07-21,100157.62124935782,104562.51535930186,107986.88247600597,104777.7044094178,120299.07788982088
2023-07-24,100369.2988412472,104783.5024512182,108215.10677839084,104999.14629148752,120836.48365154727
2023-07-25,100380.95101158685,104795.66707958009,108227.66979190256,105011.335954584,121166.37629735951
2023-07-26,100468.60649995634,104887.17762300787,108322.17725726425,105103.03482617937,121184.9992693005
2023-07-27,99845.87140393452,104237.05487418135,107650.76333200368,104451.57412850668,120381.55105127393
2023-07-28,100190.66382201803,104597.0111317473,108022.50796676797,104812.27117396286,121560.11913268379
2023-07-31,100197.52426546888,104604.17329489329,108029.90468697179,104819.44807679906,121791.57606966494
2023-08-01,99921.02285102684,104315.51145334971,107731.7893226755,104530.19217085991,121443.06045191169
2023-08-02,99605.26147059911,103985.86300744016,107391.34506438169,104199.86531036074,119753.69085440546
2023-08-03,99243.90946756912,103608.61888067651,107001.74639184013,103821.84481737233,119410.4960857782
2023-08-04,98879.23154355641,103227.90256018961,106608.56181306594,103440.34498490613,118870.42989948882
2023-08-07,99454.7215395669,103828.70238746544,107229.03751716221,104042.38125474167,119907.99547905955
2023-08-08,99344.31920828948,103713.44460362534,107110.00510181511,103926.88627105096,119386.55226471118
2023-08-09,99265.40529462021,103631.0600860302,107024.92253480897,103844.33220659646,118588.42489581059
2023-08-10,99226.42477411607,103590.36521705182,106982.8949303788,103803.55358781377,118630.99168881861
2023-08-11,99395.7198992221,103767.10587740637,107165.42375395249,103980.65797942219,118561.82065018055
2023-08-14,99346.66439150291,103715.89292710501,107112.53360659482,103929.33963316616,119216.28509267903
2023-08-15,98620.32915825713,102957.61374640062,106329.42118347307,103169.49991830612,117827.54347079204
2023-08-16,98285.39460603392,102607.94889988826,105968.30499803538,102819.1154635678,116962.9054878164
2023-08-17,97873.23741160728,102177.66518872275,105523.92972273423,102387.94623102047,116071.66325921076
2023-08-18,97987.49771973278,102296.9506217662,105647.12169066748,102507.47715279323,116127.5321750338
2023-08-21,97897.60046200997,102203.0997168211,105550.19721818567,102413.43310323013,116883.09275092634
2023-08-22,97731.48540591433,102029.67898370317,105371.09704771101,102239.65547124932,116566.50222792913
2023-08-23,98190.29938104468,102508.67142305225,105865.77623630116,102719.63367426027,117864.78941467406
2023-08-24,97638.25426462742,101932.34757226215,105270.57808398496,102142.12375232809,116231.28873299088
2023-08-25,98030.8491510092,102342.20863251113,105693.86187734544,102552.82830426174,117050.69949839548
2023-08-28,98351.80691427318,102677.2819961988,106039.90871660753,102888.59124698835,117792.95795147301
2023-08-29,98935.96883776576,103287.13513903093,106669.7342275599,103499.6994640511,119495.62967179426
2023-08-30,99009.395117493,103363.79067862927,106748.9001955676,103576.5127603053,119987.80821594961
2023-08-31,98694.66434800404,103035.21816953579,106409.56711045196,103247.26405089392,119812.22019479147
2023-09-01,98735.29333100717,103077.63399976723,106453.3720367067,103289.76717265796,120035.69585808365
2023-09-05,98182.66211557593,102500.6982735513,105857.54197036785,102711.64411606386,119516.91306829826
2023-09-06,97991.611275306,102301.24508994985,105651.55680041452,102511.78045896746,118713.4648502717
2023-09-07,98130.05312935094,102445.77556411021,105800.82057121924,102656.60837600533,118348.98668514042
2023-09-08,98213.8993350308,102533.30929404368,105891.22098454642,102744.32224984728,118527.23513086152
2023-09-11,98595.51058656772,102931.7036633625,106302.66255890892,103143.53651246736,119306.73952782109
2023-09-12,98447.25122615568,102776.9239126369,106142.81385314821,102988.43822591254,118652.27508532263
2023-09-13,98497.5391319054,102829.42346136572,106197.03273435187,103041.04581840812,118790.6171625987
2023-09-14,99145.00473110974,103505.364351504,106895.11033140727,103718.37779097765,119814.88061935446
2023-09-15,98561.40277250191,102896.09580059937,106265.88855745908,103107.8553689292,118376.43401931443
2023-09-18,98502.48654703435,102834.58846193139,106202.36688595636,103046.221448515,118445.85205130809
2023-09-19,98347.8938856445,102673.19687405844,106035.68980887606,102884.49771769033,118200.21901502289
2023-09-20,98106.18746598659,102420.86029794307,105775.08934325285,102631.64183436494,117113.55982189163
2023-09-21,97083.90690120154,101353.62022251509,104672.89771939121,101562.20538505203,115177.86469899197
2023-09-22,96854.97443492543,101114.61939339554,104426.06973943,101322.71269361243,114918.88204116953
2023-09-25,97013.06695252618,101279.66475982514,104596.52025438365,101488.09772244883,115402.13834081759
2023-09-26,96090.5804005454,100316.60759995018,103601.9234814987,100523.05859652485,113706.73640558819
2023-09-27,95837.34190968785,100052.23177652748,103328.88948958159,100258.138689191,113752.12511881483
2023-09-28,96046.65530535813,100270.75069577369,103554.56478794581,100477.10731910553,114411.59642275445
2023-09-29,95818.50452645938,100032.56593234521,103308.57959939574,100238.43237281547,114133.92429477989
2023-10-02,95247.61420965704,99436.56807642066,102693.06312867466,99641.2079567604,114088.53558155327
2023-10-03,94665.47066107995,98828.82207586555,102065.41376779528,99032.21121846125,112561.33887769311
2023-10-04,95050.87403417467,99231.1753428068,102480.94389158508,99435.39252609211,113381.0056400796
2023-10-05,94802.69076334663,98972.07706606887,102213.36028321747,99175.76102660349,113338.2868511604
2023-10-06,95358.07224740856,99551.88401668443,102812.15560503758,99756.76121656036,114683.92870211415
2023-10-09,95802.33692548254,100015.68728642316,103291.14818674012,100221.51899073801,115418.1578866623
2023-10-10,96302.47266279474,100537.81880334733,103830.37923489693,100744.72505129549,116018.89085583808
2023-10-11,96490.41321768636,100734.02491240183,104033.010990328,100941.33495138439,116494.13738256376
2023-10-12,95845.78837703617,100061.04971629905,103337.99621222039,100266.97477623148,115783.93751678267
2023-10-13,95925.25888285028,100144.01530474999,103423.67887984576,100350.11110738222,115207.2338663739
2023-10-16,96650.20475633068,100900.84402217467,104205.29333778194,101108.49737391753,116419.37950195525
2023-10-17,96770.72261746255,101026.66221302704,104335.23200788979,101234.57449787689,116414.03965334034
2023-10-18,95983.04785093486,100204.3458096838,103485.98517693146,100410.56577214524,114862.81363071315
2023-10-19,95259.54467164914,99449.02323559609,102705.92618773053,99653.68874858115,113853.58224249788
2023-10-20,94607.76398430826,98768.5774813853,102003.19619468506,98971.84264095499,112454.5419053952
2023-10-23,94317.13214965233,98465.16376911818,101689.84584369541,98667.8045050279,112259.63743095151
2023-10-24,94937.62927514051,99112.9501223177,102358.84685760699,99316.92399878496,113106.00343641246
2023-10-25,94243.48478117722,98388.27741737288,101610.44150456491,99006.63872839209,111482.68945748419
2023-10-26,93846.07093804391,97973.38546448624,101181.96205949172,98862.65568724021,110147.72730376026
2023-10-27,93101.22936548459,97195.78604270006,100378.8966676035,98563.07346214606,109648.45145826752
2023-10-30,93874.74539293653,98003.3210110051,101212.87797933813,98902.12249089006,110959.38429322439
2023-10-31,94371.58371549088,98522.01009412379,101748.55385580166,99110.7622681702,111656.23453746826
2023-11-01,94770.74035576057,98938.72149170238,102178.91233141888,99510.43788550852,112847.02077859001
2023-11-02,96134.59405085765,100362.5569538724,103649.37765247759,100957.37153630565,115009.65946762274
2023-11-03,96730.52673142977,100984.69852720606,104291.89403353597,101589.73325517439,116058.93972044977
2023-11-06,96717.34228479245,100970.93423361739,104277.6789666067,101575.62135672272,116325.93215119452
2023-11-07,96660.61327052779,100911.71029886958,104216.51547929578,101515.1737228962,116657.00276531807
2023-11-08,96544.28370186099,100790.26459999282,104091.09249796487,101391.58566333781,116742.4403431564
2023-11-09,95834.73109634234,100049.50614060348,103326.07459052153,100637.90089909543,115831.99615431667
2023-11-10,96628.66134448026,100878.35313926029,104182.06589033852,101480.3649167626,117639.53491045887
2023-11-13,96655.09211577437,100856.10650270399,104210.56273918421,101508.29998911006,117527.39808954604
2023-11-14,98172.53466550632,101024.74398210479,105846.62286359583,103102.35611916441,119807.51344810649
2023-11-15,98411.53566494746,101024.6096730835,106104.30642792532,103353.35876711656,120061.15625731405
2023-11-16,98311.13904431097,101091.53842315244,105996.06186362334,103247.92064056425,120208.00209422366
2023-11-17,98456.66921135837,101195.72255943784,106152.96803660976,103400.75873484515,120357.51785544076
2023-11-20,98806.41129503738,101558.96557903524,106530.04924936272,103768.06342942387,121283.98159012514
2023-11-21,98870.36600944422,101616.78077802541,106599.00326546544,103835.22968689843,121019.65908368782
2023-11-22,99250.75498723831,102006.58625747736,107009.12702167916,104234.72023673457,121486.89583749119
2023-11-24,99478.44300724418,102232.34941372777,107254.61327775102,104473.84181389154,121561.65371809975
2023-11-27,99244.36851570303,101995.60819421761,107002.24132349151,104228.01306283081,121342.71992488902
2023-11-28,99323.16314261114,102080.65977098315,107087.19527916188,104310.7644322585,121462.86651872417
2023-11-29,99205.46414106434,101958.61145867022,106960.29581720347,104187.15507029493,121377.42894088586
2023-11-30,99818.54691215175,102573.68660544134,107621.30290107433,104831.02433994912,121855.34539191902
2023-12-01,100437.14555134148,103195.43320877226,108288.2570251513,105480.68646194563,122576.22495492994
2023-12-04,100260.45987789053,103009.20742533775,108097.75993849785,105295.12835969878,121932.77319683503
2023-12-05,99868.29535463615,102596.7446156537,107674.94014949251,104883.2709448766,121908.74387806801
2023-12-06,99767.59480980714,102489.07443749254,107566.367903426,104777.51363230713,121417.47780549759
2023-12-07,100112.77546431682,102859.77159306926,107938.5311228252,105140.0278414794,122343.941540182
2023-12-08,100244.17943626408,102992.02248090958,108080.20686450662,105278.03038116467,122869.9166287492
2023-12-11,100728.0097068702,103476.87744073325,108601.85785739712,105786.15662065955,123347.83307978236
2023-12-12,100972.00738236883,103729.82723564454,108864.92868495692,106042.40685721728,123911.18710865386
2023-12-13,102462.48580624077,105262.56671120899,110471.91691395018,107607.73098549376,125619.93866542047
2023-12-14,102636.63147041458,105425.00632096796,110659.67544032355,107790.62152963049,126023.09723584507
2023-12-15,102268.96144819581,105038.9466664561,110263.26487281975,107404.48862907638,125816.46458489604
2023-12-18,102638.18432413696,105428.41494351803,110661.34967969076,107792.25236128857,126524.18722462529
2023-12-19,103187.5857674218,105996.4765075494,111253.69750453018,108369.2424884248,127293.56751857337
2023-12-20,101761.16188237914,104540.89595340719,109715.77091927736,106871.1894548178,125529.62245439974
2023-12-21,102601.63388179144,105399.31772915008,110621.94211117247,107753.86650585699,126719.88325758072
2023-12-22,102900.20627380452,105718.07438383272,110943.85372812896,108067.43197703046,126974.55617718027
2023-12-26,103299.65951194741,106128.57890669284,111374.53198649736,108486.94411606491,127510.70969212668
2023-12-27,103532.71147250915,106365.67570475761,111625.80147914363,108731.69898884044,127741.25570355362
2023-12-28,103607.16434547454,106454.72149515711,111706.07428856766,108809.89057927586,127789.50951989878
2023-12-29,103427.90873747565,106277.0443814628,111512.80637712288,108621.63349092391,127419.56359458575
2024-01-02,103773.37572566164,106678.79907898795,111885.27831273027,108984.44841227362,126706.47941970706
2024-01-03,103157.4477401132,106041.53223170947,111221.20360568917,108337.59105317472,125671.70313586052
2024-01-04,103032.14550178591,105922.67715052328,111086.1065664879,108205.99665110935,125266.90723207596
2024-01-05,103091.35410440234,105981.04575698143,111149.94347008599,108268.17846655373,125438.47635685882
2024-01-08,103947.47241557259,106851.00742056294,112072.98403655202,109167.28752286115,127229.22909677979
2024-01-09,103686.10253876145,106581.86967930765,111791.18303311463,108892.79272439619,127036.21383139909
2024-01-10,103934.65071594085,106837.19659747035,112059.16007234438,109153.82197013822,127754.65954142726
2024-01-11,103686.07483464254,106581.678826287,111791.15316338136,108892.76362909023,127698.3634223579
2024-01-12,103785.58131633633,106683.96418996707,111898.43800711297,108997.26691757834,127786.82875232403
2024-01-16,103171.69562437513,106052.93473146932,111236.56523852482,108352.55440766204,127317.69442674592
2024-01-17,102677.21606461631,105544.64601759498,110703.43250793089,107833.24411545448,126609.9717870167
2024-01-18,102948.36099915879,105823.36311991434,110995.77267950411,108118.00483489965,127735.89416840409
2024-01-19,103491.43172075211,106381.59998365065,111581.29491393152,108688.34633750404,129328.27010779489
2024-01-22,103624.16774786552,106518.04288240094,111724.40683673309,108827.74782269457,129601.70840041751
2024-01-23,103903.55919534963,106805.23679508452,112025.6381462223,109121.1691610893,129979.69662845474
2024-01-24,103450.13579015313,106339.1507963422,111536.77090518706,108644.9766948907,130121.77730991552
2024-01-25,104086.60614522314,106993.39563177172,112222.9937664638,109313.40797693211,130829.49994964477
2024-01-26,104298.41208435471,107211.11659974186,112451.35644891787,109535.84994034788,130663.29236001142
2024-01-29,104914.67904030293,107844.59382293577,113115.79662347176,110183.06329154773,131698.06864385793
2024-01-30,105063.28971537604,107997.35469527142,113276.02410595007,110339.13658431443,131596.1994760181
2024-01-31,104051.12313965285,106956.92170497378,112184.73707561374,109276.1431605662,129448.90464865782
2024-02-01,105328.26543545365,108269.73029767623,113561.71281926103,110617.41829668394,131143.14975588844
2024-02-02,105656.24322929107,108606.86741026037,113915.32844067924,110961.86578818061,132523.7450568754
2024-02-05,104966.36071454285,107897.71879283969,113171.51822321319,110237.34020718891,132041.20689342366
2024-02-06,105457.14968559804,108402.21385225735,113700.67187399637,110752.774584487,132424.55665661034
2024-02-07,105873.56362093113,108830.25683088531,114149.63663708947,111190.09911725961,133529.0328973999
2024-02-08,105913.69242978301,108871.50630265432,114192.90229087931,111232.24303006558,133588.00978404403
2024-02-09,105910.52863373347,108868.2541524021,114189.4911827887,111228.92036117351,134360.07084556684
2024-02-12,106223.70981270677,109190.18143034184,114527.15354682677,111557.82821258373,134301.09395892275
2024-02-13,104947.5155589477,107878.34735531274,113151.19995309945,110217.54872528503,132451.36433235765
2024-02-14,105653.48873244834,108604.0359895678,113912.35862646914,110958.97297182037,133655.02897341232
2024-02-15,106687.82485422872,109667.25764691991,115027.54818299129,112045.24920516882,134577.21301912013
2024-02-16,106421.50077750455,109393.49603279389,114740.40571280279,111765.55142722023,133907.02112543717
2024-02-20,106280.02798062236,109248.07237562488,114587.87407217572,111616.97444756885,133169.81004238589
2024-02-21,106663.30529897302,109642.0533427991,115001.11194879629,112019.49837856066,133290.4445832488
2024-02-22,107673.99220363256,109649.84740575978,116090.80364306869,113080.93782824205,136048.95441764803
2024-02-23,107885.12029062519,109708.618203043,116318.43548608836,113302.66790056869,136142.78128276367
2024-02-26,107353.72412114927,109663.12855213911,115745.5003965206,112744.58719813659,135644.1585138635
2024-02-27,107568.56012219368,109695.26153557755,115977.12999901126,112970.2113807287,135896.15066588833
2024-02-28,107570.97303098458,109714.7754888342,115979.73152343625,112972.74545588822,135716.5392383813
2024-02-29,107806.85051266986,109961.57739139619,116234.0474064989,113220.46773585246,136204.43893698248
2024-03-01,108378.68829053752,110545.04412905549,116850.58540074895,113821.02085813851,137483.16507012967
2024-03-04,108379.19874044158,110546.19494717165,116851.1357522161,113821.55694074012,137335.7228535194
2024-03-05,107730.83162556839,109884.69124743775,116152.08616855231,113140.63149248337,135963.16985525662
2024-03-06,108257.3994505109,110421.8310722103,116719.81548478821,113693.64139075171,136652.12712196278
2024-03-07,108970.37649525708,111149.01665381627,117488.52551782117,114442.42121417863,138008.59551477715
2024-03-08,108732.6859000243,110907.07913541012,117232.25479121164,114192.79477355178,137180.238334185
2024-03-11,108800.98497991821,110976.74176250311,117305.8927692479,114264.52355270399,137062.28456089675
2024-03-12,109280.06445467494,111465.01610524015,117822.4215994247,114767.6604308955,138536.70672699934
2024-03-13,109377.1736949664,111563.9904703033,117927.1218108303,114869.64609836457,138319.56455344608
2024-03-14,108870.61101341517,111047.2585337294,117380.96142805509,114337.6459196188,138046.1262608234
2024-03-15,108519.77095063328,110689.4848802055,117002.69640783082,113969.18810993653,137101.13880189465
2024-03-18,109027.80482559893,111207.63272158262,117550.44298632794,114502.73335938714,137915.95246639015
2024-03-19,109530.7797244957,111720.1889954601,118092.73513162881,115030.96559177013,138682.36135873737
2024-03-20,110220.15106944999,112423.15746617818,118835.99422146448,115754.95433412046,139965.0878206659
2024-03-21,110575.93842898746,112785.8438698139,119219.5932656667,116128.60787348067,140427.62231008254
2024-03-22,110144.588291008,112346.01703773963,118754.52474591792,115675.59710331426,140161.3960632672
2024-03-25,109883.47108226284,112079.8006932701,118472.99616145779,115401.36766086772,139774.15788608117
2024-03-26,109749.92506739864,111943.31792577254,118329.01093464838,115261.11551366853,139515.99910129054
2024-03-27,111108.01524983301,113328.72818502855,119793.26221271374,116687.40340679846,140688.47024888144
2024-03-28,111296.8955395358,113521.37030993612,119996.90716146296,116885.76848883672,140661.57870879906
2024-04-01,110763.75530710944,112977.57428167314,119422.09167658916,116325.85614377643,140416.8656940496
2024-04-02,110012.07269116469,112210.86789524124,118611.65048105405,115536.42711434595,139524.06656331525
2024-04-03,109968.98780505559,112166.92187781603,118565.1976752194,115491.17868222478,139677.3483417847
2024-04-04,108881.42559006345,111057.62271592378,117392.62137367856,114349.00355988617,137972.42470056313
2024-04-05,109718.94246944798,111911.8789226628,118295.60644558439,115228.57709690777,139413.8112489776
2024-04-08,109797.00033764279,111991.49692205075,118379.76605055438,115310.55471062574,139491.79671521645
2024-04-09,110090.28290595993,112290.64128615885,118695.9743414669,115618.56472488487,139653.14595571064
2024-04-10,108774.44386634618,110948.50276414408,117277.27695273452,114236.6496534242,138254.7858714279
2024-04-11,108862.01923428799,111037.82848815423,117371.69803470273,114328.62269663397,139298.17762662345
2024-04-12,107381.68321936374,109527.90521384642,115775.64504068607,112773.95028742326,137375.43251073477
2024-04-15,106500.34887756486,108628.95577148149,114825.41732158962,111848.35895500222,135654.37394546374
2024-04-16,106085.55602204401,108205.87251183412,114378.20035714614,111412.73690601155,135406.97177670602
2024-04-17,106036.08752140983,108155.41529151413,114324.86493346482,111360.78430046415,134605.60388225174
2024-04-18,106075.49904528007,108195.61452774676,114367.3572325359,111402.1749091829,134328.62101940342
2024-04-19,106316.51030005612,108441.44283921637,114627.20819265505,111655.28875923589,133156.14987181255
2024-04-22,107026.62787189688,109165.75342708798,115392.8352294993,112401.06551877316,134382.40409956814
2024-04-23,107953.23933987091,110110.8849429257,116391.87936058854,113374.20760867305,135977.07242645204
2024-04-24,108154.91818015001,110316.59470868343,116609.3233149422,113586.01393192836,135912.5327302544
2024-04-25,107561.56442005624,109711.38167378373,115969.58744703037,112962.86438316431,135396.2151606731
2024-04-26,107887.45171220516,110043.78242756934,116320.94915349597,113305.11639656429,136678.94162260165
2024-04-29,108362.94333228139,110528.77762910009,116833.60966854215,113804.48525275012,137162.98934408414
2024-04-30,107010.1394348859,110400.2468801526,115375.057901249,112383.74910018066,134990.15290542945
2024-05-01,106807.20762604607,110441.2786323049,115156.26303453314,112170.62688942997,134551.820802087
2024-05-02,107437.23108389036,110553.6070435636,115218.9350596371,112231.67402797972,135810.34487794145
2024-05-03,108138.4651644531,110610.90559721598,115278.74338687795,112289.93171525639,137493.75528709718
2024-05-06,108883.53643455144,110645.12241031221,115313.47272796043,112323.76063483075,138913.62860344577
2024-05-07,109397.3699749556,110722.50545083257,115394.00968402813,112402.20952342634,139066.9103819152
2024-05-08,109235.73005535526,110727.78383282619,115399.51757789258,112407.57461509686,139080.35615195637
2024-05-09,110197.50561679079,110885.91178175194,115562.61855765001,112566.44690448494,139881.72404641067
2024-05-10,110326.35558884343,110912.70208996827,115589.51696645348,112592.64792298194,140061.8973649625
2024-05-13,110159.60237442952,110722.36872508723,115581.43131112026,112584.77190301014,140080.72144302013
2024-05-14,110462.49418698391,111036.80618325667,115617.40702901637,112619.81488480604,140723.42925098856
2024-05-15,111351.42805028318,111935.02221944625,115712.50196957459,112712.44431559287,142466.00104832547
2024-05-16,111335.39672710143,111941.87210452188,115801.93602859197,112799.55963351733,142172.88326142775
2024-05-17,111610.0260964327,112207.92448663844,115822.20949346574,112819.30747183881,142377.25896605366
2024-05-20,111314.87791125794,111901.48720197765,115445.71859971427,112452.57779116482,142541.29736055603
2024-05-21,111544.07654803027,112192.95786245492,115743.30034562286,112742.44418757097,142890.8873816267
2024-05-22,111111.73468292969,111689.44360025752,115213.21601954455,112226.10326443217,142479.4468183666
2024-05-23,109761.8046502127,110302.57555918889,113779.88308712904,110829.93210245119,141438.74421717928
2024-05-24,110227.57654736933,110821.51986347085,114317.98733062486,111354.08501202145,142374.5698120454
2024-05-28,109609.07462577856,110248.79827322534,113731.40478064444,110782.71068447859,142474.0685103501
2024-05-29,108586.53192189951,109235.66900929801,112680.3128740163,109758.87025254716,141476.39237329457
2024-05-30,108806.24913496431,109506.09307573951,112970.4810935191,110041.51533174064,140537.87762442022
2024-05-31,110245.8327935935,110951.05354932086,114467.15897745975,111499.38911184778,141817.91493234053
2024-06-03,109968.07060570348,110691.39682686128,114181.26257373704,111220.90509381921,141933.54855469466
2024-06-04,110053.63414003146,110829.47193987573,114316.42742477033,111352.56554957117,142092.20864118056
2024-06-05,110588.90774970702,111325.10224357153,114823.11072619254,111846.11216229766,143780.99735835276
2024-06-06,110734.77705297105,111429.84469529866,114929.56461451284,111949.80603940903,143778.30820434453
2024-06-07,110417.24181287344,111056.0086380191,114541.04716103406,111571.36160950312,143603.5131938092
2024-06-10,110673.90956597665,111341.89374353312,114836.07169148032,111858.73709092173,144047.2236051681
2024-06-11,110508.60020926558,111178.7177554317,114662.00149646681,111689.17998318913,144394.12447223056
2024-06-12,110501.23893126013,111173.81129195952,114656.07664005634,111683.40873948706,145580.04138986263
2024-06-13,110397.56757492975,111116.14831492171,114593.19660219461,111622.15898128966,145873.15917676035
2024-06-14,110142.77379455855,110886.19444906988,114349.53899819075,111384.81864506067,145961.90125903214
2024-06-17,110818.85950946625,111516.63400072469,114999.45402946477,112017.88344381165,147123.6157905901
2024-06-18,110930.59674244064,111612.16303216969,115101.60940736244,112117.39025722284,147497.40819773488
2024-06-20,111153.10663047753,111803.03913167899,115304.58904152302,112315.1072741666,147096.72425050774
2024-06-21,111250.32229455686,111903.01315397391,115403.06434728664,112411.02942802565,146900.1535464753
2024-06-24,111836.62730204247,112470.37159903852,116000.04998146268,112992.53712083284,146422.63564638668
2024-06-25,111507.50856383108,112098.15949216035,115607.29262781983,112609.96271790749,146986.4844662654
2024-06-26,111339.22315769832,111957.19162311948,115458.99188111676,112465.50693853867,147169.93767081917
2024-06-27,111364.284248792,112001.24603463999,115507.76199435414,112513.01259764176,147401.95201775493
2024-06-28,111105.93026447283,111738.41013634989,115236.70837406226,112248.98653681282,146821.9161504156
2024-07-01,110624.49738469458,111254.23665932905,114737.37642808394,111762.60068223267,147124.07436968075
2024-07-02,111192.04478645854,111825.01487250962,115326.02452517334,112335.9870038085,148114.1821060227
2024-07-03,111284.7146047682,111918.2122215701,115422.13969024336,112429.61020792596,148775.1532106652
2024-07-05,111821.76003863603,112458.31483183162,115979.1517948082,112972.18075778222,149633.06672607866
2024-07-08,111721.73154089431,112357.71691343625,115875.40436390223,112871.12316824059,149805.7285656587
2024-07-09,111726.92015490895,112362.93506407345,115880.78588403034,112876.36516264438,149951.4119928044
