date,top10_ret,top20_ret,top30_ret,bottom10_ret,bottom20_ret,long_short10_ret,qqq_ret,top10_equity,top20_equity,top30_equity,bottom10_equity,bottom20_equity,long_short10_equity,qqq_equity,top10_turnover
2024-11-20,0.06740503131029228,0.06572738285563337,0.10230406551175354,0.03491342515091611,0.10306519611522977,0.016245803079688086,0.03704510132445815,1.146886880632156,1.482002754657445,1.3532276109224193,2.1690660930721792,1.7689173043450912,0.717357705814375,1.2885787920209226,1.6
2024-12-05,0.022746597607491592,-0.04332029158559533,-0.05392901282686545,-0.0435760901354844,-0.02578018869325921,0.033161343871487996,-0.014641372691560184,1.1729746550072069,1.417801963195029,1.2802493817353156,2.074546673490643,1.7233142824563035,0.7411462513757472,1.2697122296845038,1.4000000000000001
2024-12-19,0.034955368311505294,0.07429545337360455,0.07203950552105252,-0.041579001024807126,-0.02013951777778829,0.03826718466815621,0.020168417958773555,1.2139764160930446,1.5231382028445903,1.372477914139161,1.9882890952275654,1.6886075638280582,0.7695078318432546,1.2953203166201472,1.6000000000000003
2025-01-06,-0.026681173793962797,-0.04056389464768574,-0.03806930468519267,-0.008164836198740744,0.003601981840666413,-0.009258168797611026,0.013287894212551166,1.181586100353494,1.461353785250537,1.3202286342520997,1.9720550404492898,1.694689897608979,0.7623835984449661,1.312532395958764,1.2000000000000002
2025-01-22,0.047907329628169626,-0.017674482655637695,0.026539773682718416,-0.0027740841186585374,0.006553754801133088,0.02534070687341408,-0.008767537946731019,1.2381927351471922,1.4355251131193758,1.355267203414595,1.966584393880459,1.7057964796618659,0.7817029377382586,1.3010247183708818,1.6000000000000003
2025-02-05,-0.0650913173300894,-0.03531614989331292,-0.042909275292810856,0.013050990223114756,0.001410784695244033,-0.03907115377660208,0.01970201264841731,1.157597138907915,1.384827893048837,1.2971136698879602,1.9922502675779232,1.7082029912285739,0.7511609020502655,1.3266575238281286,1.6000000000000003
2025-02-20,-0.05887894857385996,-0.031493405407728395,-0.058927912784009676,-0.0411155902990352,-0.038919621115359966,-0.00888167913741238,-0.09126439335894576,1.0894390364969084,1.3412149467931196,1.2206774686778556,1.910337721803046,1.6417203780218332,0.7444893319376858,1.2055809297208733,1.8000000000000003
2025-03-06,0.08854016177867295,0.0743818502413712,0.04108607688104311,0.041034168394527434,0.045581683496410313,0.02375299669207276,-0.018312171687564494,1.1858981450363464,1.440976996106974,1.270830317002911,1.98872684156993,1.7165527566824315,0.7621731845764852,1.183504124752571,1.6000000000000003
2025-03-20,-0.15507441596120836,-0.1639187930727129,-0.16863970087938548,-0.008952539272950477,-0.04919929191788673,-0.07306093834412894,-0.05967534432405919,1.0019956828053547,1.2047737860595755,1.0565178724750854,1.9709226864176044,1.6320995765139592,0.7064880965305942,1.1128781085990171,1.2000000000000002
2025-04-03,0.04826110519829039,0.07465772900246813,0.05242532914468111,-0.08745248106103484,-0.04645640100135846,0.06785679312966261,-0.014556422813843062,1.0503531018614567,1.2947194608884889,1.11190616968683,1.7985606075109049,1.5562781041132794,0.7544281131454398,1.09667858430998,1.6000000000000003
2025-04-17,0.5463902626993695,0.34120480165150985,0.28495891343592183,-0.028931461078030053,0.014045306073179924,0.28766086188869977,0.10072051306913021,1.6242558091146357,1.7364839577352955,1.4287537436434867,1.746525621298225,1.5781365064205386,0.9714475544059225,1.2071366139936086,1.4000000000000004
2025-05-02,0.07009675092737917,0.03549900763739312,0.02389397155634659,-0.011371262812696792,0.021476464052686987,0.04073400687003798,0.06685355663738135,1.738110864008493,1.7981274150131514,1.462892344955128,1.7266654194493345,1.6120292983709124,1.0110185057609749,1.287837989986287,1.4000000000000001
2025-05-16,0.006135379727454105,0.05273685627183997,0.018468222047038612,-0.03883565466689415,-0.02963286532351377,0.022485517197174128,0.0032597882594722627,1.7487748341675986,1.8929550020571553,1.4899093656126725,1.659609237494332,1.5642602512747288,1.0337517797589244,1.2920360691461468,1.8000000000000003
2025-06-02,0.16474134416916444,0.10530161480420822,0.2253636015628578,-0.03515007968788179,-0.028715758106648597,0.09994571192852311,0.021176880391000186,2.0368703509975767,2.092286220525477,1.825680706249377,1.6012738405456617,1.5193413322832783,1.137070837344308,1.3193973624433128,1.0
2025-06-16,0.7362282688983987,0.3579875549762113,0.5208957951942248,0.007933566917459767,0.0032614137857923443,0.36414735099046946,0.023769886633324244,3.5364718834829967,2.8412986489218106,2.7766701095019,1.6139776537128085,1.524296533049711,1.5511321706517527,1.3507592881728974,0.9999999999999999
2025-07-01,0.22973269004649058,0.37329499451392767,0.30614536554273425,0.034111678698958633,0.02191929692776682,0.09781050567376598,0.018830303985188923,4.348915082549325,3.901941212483508,3.6267347951669433,1.669033140863559,1.557708041363593,1.7028491926300469,1.3761944961800103,1.2000000000000002
2025-07-16,0.006938713478007108,-0.029415824977212977,-0.036397401044623565,-0.034480470323253576,0.31287422701574286,0.02070959190063034,0.01925396459108719,4.379090958247318,3.787162392705719,3.4947310743447617,1.6114840931814864,2.0450747407214345,1.738114504477733,1.4026916962799094,1.2000000000000002
2025-07-30,0.03127134868540228,0.05538278773835013,0.0432517962895208,0.03843095741127074,0.03777718720258933,-0.00357980436293423,0.02168938928312003,4.516031038527762,3.996906003631602,3.645884470858979,1.6734149697354843,2.122331912044955,1.7318923945913243,1.4331152225247243,1.2000000000000002
2025-08-13,0.012235889863943661,0.018993163881275914,0.026773570792129348,0.015025156447131904,0.0022489178891808292,-0.0013946332915941214,-0.01180348813472365,4.571288696937339,4.072819894376633,3.743497816839447,1.6985582914567325,2.1271048622487325,1.7294770398003685,1.416199463999962,1.6000000000000003
2025-08-27,-0.018337671762841547,-0.01817194480358015,-0.03929907210982372,0.03837047956612588,0.019487472175206817,-0.028354075664483714,0.018465931464890506,4.487461905279715,3.9988088360610976,3.5963818261925056,1.763732787670947,2.1685567590655515,1.6804393169538816,1.4423509062428,0.9999999999999999
2025-09-11,0.026507336233316803,-0.003230750821282685,-0.01991531058806616,0.0188067416947579,0.00266644551898792,0.003850297269279452,0.016179310934339997,4.6064125668371645,3.9858896811298408,3.5247587651306054,1.7969028546272499,2.1743390975184327,1.6869095078671392,1.4656871500313293,1.6
2025-09-25,0.06598639799635567,0.06870421161436713,0.07013050756055292,-0.00863263715479784,-0.009640751944175385,0.03730951757557675,0.028928583327951785,4.910373139807897,4.259737089253708,3.7719518863577224,1.7813908442808324,2.1533768336367354,1.7498472877993156,1.5080874028837188,1.0
2025-10-09,0.08745062384925542,-0.002046160305636452,-0.04541298532383496,0.002735998872406209,0.0020190228985097424,0.04235731248842461,-0.0001964878251006219,5.339788334216724,4.251020984309229,3.6006562907003477,1.7862647276220995,2.1577245507729685,1.8239661161756537,1.5077910820698646,1.2000000000000002
2025-10-23,-0.1481330977737343,-0.015959498720874606,-0.03236221282705052,-0.00929437298250393,-0.016606968020886254,-0.06941936239561518,,4.548788946813152,4.183176820347735,3.4841310855036447,1.769662516998089,2.1218912881604006,1.6973475513595333,1.5077910820698646,1.0
