date,top10_ret,top20_ret,top30_ret,bottom10_ret,bottom20_ret,long_short10_ret,qqq_ret,top10_equity,top20_equity,top30_equity,bottom10_equity,bottom20_equity,long_short10_equity,qqq_equity,top10_turnover
2020-12-29,0.07338123112469247,0.05672129178567026,0.06498884009768958,0.24428955695866597,0.19893084439838252,-0.08545416291698675,0.00984156816826176,1.0733812311246924,1.0567212917856703,1.0649888400976897,1.244289556958666,1.1989308443983826,0.9145458370830133,1.0098415681682618,0.0
2021-01-13,0.43055425541577924,0.25298620727296334,0.17815917089851147,-0.014199122066881908,-0.029219744003799807,0.22237668874133057,0.01670674166731767,1.535530087868857,1.3240572035391136,1.2547263688656616,1.2266217376528636,1.1638983920468025,1.1179195120357022,1.0267127303725678,0.0
2021-01-28,0.026966166524989187,0.13016071004196617,0.16041757757412267,0.17012751747729243,0.11344493304793304,-0.07158067547615163,0.04126720697683561,1.5769374479224598,1.4963974292879447,1.456006533477466,1.435303848763428,1.295936767207149,1.0378980782362168,1.0690822971226046,0.0
2021-02-11,-0.09859741951108028,-0.09474709695429752,-0.07084110353622962,-0.06848444917677979,-0.06422568502322172,-0.015056485167150246,-0.06109143626082758,1.4214554848269167,1.3546181169730382,1.352861423889962,1.3370078552795526,1.2127043405864903,1.0222709812162396,1.0037705241103598,0.0
2021-02-26,0.16979963546069884,0.1635505088798665,0.1326998919363878,0.04054914354223593,0.04393258954672573,0.06462524595923146,0.004201874148754392,1.662818107974138,1.5761665993418652,1.5323859886450675,1.39122237872038,1.2659815826230094,1.0883354948143238,1.0079882415269008,0.0
2021-03-12,0.036697377058151834,0.01842610707675101,0.012035306120795668,-0.06899516514937497,-0.04150841978836313,0.0528462711037634,0.0017118130969036027,1.7238391710615875,1.605209213872137,1.5508287231136288,1.295234760941061,1.213432687647157,1.1458499674251301,1.0097137290002713,0.0
2021-03-26,0.029231271023145176,0.013706546512463452,-0.011021865955981392,0.04790805453579715,0.033266134621702734,-0.009338391756325986,0.06541143489789358,1.7742291810712028,1.6272110886243105,1.5337356968067846,1.3572869385048854,1.253798902788802,1.1351495715353408,1.075760552850282,0.0
2021-04-12,0.09755597336007409,0.0502862305431714,0.06337520337142054,0.012065664279398536,0.006793798503715198,0.042745154540337775,0.01473250143242355,1.947315835794451,1.7090374005692777,1.630936508509922,1.373663507035698,1.2623169598985282,1.183671715397017,1.0916091967360935,0.0
2021-04-26,-0.1164539280625041,-0.12366225357974889,-0.12759037393720776,0.033777284828579376,0.025018724214597686,-0.07511560644554174,-0.046453750813343464,1.720543257537869,1.4976939841628047,1.422844709521297,1.420062130571468,1.2938985197896387,1.0947594966625356,1.040899855125361,0.0
2021-05-10,0.13661292502222505,0.038108016092453935,0.04157774466036523,-0.006065663515984166,-0.0003986792832773589,0.07133929426910461,0.0207207754102674,1.9555917045773845,1.5547681306128522,1.482003383545125,1.4114485115156299,1.2933826692551353,1.172858866548841,1.0624681072479936,0.0
2021-05-24,0.1046436126079056,0.06612000993950896,0.09832939686533274,0.04577401302265538,0.025893811197197202,0.02943479979262511,0.01278157010369596,2.160231885330414,1.6575694148626057,1.6277278824014993,1.476056174062554,1.3268732758985546,1.2073817324707115,1.076048117843725,0.0
2021-06-08,-0.00011531956436954261,0.04902466671959163,0.04316613701348749,-0.017915724844275303,-0.033896328660017724,0.00890020263995288,0.03210000369734267,2.1599827683304604,1.7388312029908335,1.6979906071939164,1.4496115577933555,1.281897143248503,1.2181276745534781,1.110589266405027,0.0
2021-06-22,-0.06273883465631205,0.20603928892401036,0.12744663494797515,-0.032908854871876315,-0.02274413184043536,-0.014914989892217869,0.038495855801307544,2.0244679665676926,2.097098747613946,1.9143937962540498,1.4019065014173393,1.2527415056165816,1.1999593126000823,1.1533423506590348,0.0
2021-07-07,-0.05098598438815185,-0.05635831238972884,-0.053433188617761855,-0.020141513660829703,0.005088506145574162,-0.015422235363661073,0.0016899441222697487,1.9212484744299587,1.9789098012838102,1.8121016314501341,1.373669982467836,1.2591160884667274,1.1814532576543468,1.155291434785496,0.0
2021-07-21,-0.12561597434476235,-0.11699945253636504,-0.14927724435543938,0.018033860559633342,-0.001458639043982296,-0.07182491745219785,0.015986278400060394,1.6799089753560512,1.7473784379147574,1.5415960934152622,1.3984425553866149,1.2572794925791837,1.0965954749496931,1.173760245295182,0.0
2021-08-04,-0.049969902975616834,-0.05311794681604778,-0.07504197018620824,-0.00649793156593802,-0.01160177154146142,-0.02173598570483941,-0.01396527721989127,1.5959640868496414,1.6545612829820928,1.4259116853340188,1.3893555713628172,1.2426928231425154,1.072759891382195,1.1573683580799472,0.0
2021-08-18,0.15527184211302406,0.15331723531481045,0.10739546908333046,0.01928151611690714,0.030830206236482204,0.06799516299805845,0.05071642293298195,1.8437723705610156,1.908234044547833,1.579048139651868,1.416144453204164,1.2810052991685954,1.1457023750545068,1.2160659412175807,0.0
2021-09-01,-0.03913048280852628,-0.04525834850652006,-0.03815777631878733,-0.0513585418088728,-0.029294540091468257,0.0061140295001732604,-0.005964551720432754,1.771624667511942,1.8218705231276808,1.5187951739424348,1.3434133390968748,1.2434788380747177,1.1527072331740087,1.2088126530157317,0.0
2021-09-16,-0.035073959099096066,-0.03994582223360667,-0.04286453016714002,-0.048763427601134224,-0.050417159017723076,0.006844734251019079,-0.053791880296168326,1.7094867763846786,1.7490944070781744,1.4536927323912727,1.2779038999974264,1.1807861677603313,1.1605972078543123,1.1437883474842159,0.0
