ticker,signal_date,entry_date,entry_price,atr_pct,c0_exit_price,c0_return_pct,c0_pnl,va_return_pct,va_exit_reason,tp1_hit,tp2_hit,day3_stopped,hard_stopped,n_partial_exits,wavg_exit_price,R_dollar,stop_init,tp1_price,tp2_price,ambiguous_days
TEI,2022-12-30,2023-01-03,5.4,2.3514181628935713,5.61,3.4741627855400457,604.3086878984577,-3.209639113654028,hard_stop,False,False,False,True,1,5.247628103044497,0.12697658079625287,5.247628103044497,5.653953161592506,5.780929742388759,0
SOR,2022-12-30,2023-01-03,38.12,2.1583401079003766,38.42,0.38464519020721494,66.90660298591683,0.044978249167981765,time_expiry,False,False,False,False,1,38.29,0.8227592491316235,37.13268890104205,39.76551849826325,40.58827774739487,0
SRRK,2022-12-30,2023-01-03,9.24,6.963220205209157,10.19,9.841140230361784,1711.8042265570475,9.859749126033401,tp1+tp2,True,True,True,False,4,10.19172635359116,0.6434015469613261,8.46791814364641,10.526803093922652,11.170204640883979,0
DCTH,2022-12-30,2023-01-03,3.5999,7.589087301587304,3.5,-3.163200530243151,-541.4328379542785,-2.1948325355455878,day3_stop,False,False,True,False,2,3.535,0.27319955376984134,3.2720605354761902,4.146299107539683,4.4194986613095235,0
ATLX,2023-01-11,2023-01-12,8.49,12.988896660255289,8.53,0.0700601153405805,13.65878732436613,-15.9236553296624,hard_stop,False,False,False,True,1,7.166691208253192,1.102757326455674,7.166691208253192,10.69551465291135,11.798271979367023,0
ETON,2023-01-11,2023-01-12,3.77,6.216602316602316,3.54,-6.475642878698841,-1262.4790644251407,-9.117573870826002,hard_stop,False,False,False,True,1,3.44,0.23436590733590731,3.4887609111969113,4.238731814671815,4.473097722007722,0
CVNA,2023-01-11,2023-01-12,5.63,9.30688311688312,7.08,25.25286903989536,4923.2514943664755,19.272586935768366,tp1+tp2,True,True,False,False,3,6.74196065909091,0.5239775194805196,5.001226976623377,6.67795503896104,7.201932558441559,0
EYPT,2023-01-11,2023-01-12,3.92,7.1733082706766895,4.21,6.9692248156747905,1358.7068635306641,15.661146316389774,tp1+tp2,True,True,False,False,3,4.552088947368421,0.28119368421052626,3.5825675789473683,4.482387368421053,4.7635810526315785,0
OLMA,2023-01-11,2023-01-12,3.75,8.01749271137026,4.83,28.28582834331337,5514.551492767263,21.145060898610947,tp1+tp2,True,True,False,False,3,4.561147959183673,0.3006559766763847,3.3892128279883385,4.351311953352769,4.651967930029154,0
VYGR,2023-01-11,2023-01-12,9.09,7.114285714285717,9.13,0.039085744901854624,7.6200827594075236,6.686683775306546,breakeven_stop,True,False,False,False,2,9.736688571428571,0.6466885714285716,8.313973714285714,10.383377142857142,11.030065714285715,0
LOMA,2023-01-11,2023-01-12,7.49,4.0323082911638775,7.57,0.6646253554306396,127.76368327911405,-4.72099859026941,hard_stop,False,False,True,True,2,7.165,0.30201989100817445,7.127576130790191,8.094039782016349,8.396059673024524,0
W,2023-01-23,2023-01-24,56.41,7.092485131588451,69.33,22.41310677705039,4123.314403273198,-8.876207778034251,hard_stop,False,False,False,True,1,51.60895496472514,4.0008708627290455,51.60895496472514,64.41174172545809,68.41261258818713,0
CADL,2023-01-23,2023-01-24,2.7,10.030724789915967,2.49,-8.145930361499229,-1498.5977768161283,-12.388019968466423,hard_stop,False,False,False,True,1,2.375004516806723,0.2708295693277311,2.375004516806723,3.2416591386554625,3.5124887079831932,0
IDCC,2023-01-23,2023-01-24,69.16,3.458576165077535,71.66,3.201174285321789,588.916483973142,0.925736727816795,time_expiry,False,False,False,False,1,70.08,2.391951275767623,66.28965846907884,73.94390255153525,76.33585382730287,0
IOVA,2023-01-23,2023-01-24,6.99,5.607142857142856,8.1,15.417234201125641,2836.2914821442464,12.793896648762558,tp1+tp2,True,True,False,False,3,7.9158937499999995,0.39193928571428566,6.519672857142857,7.773878571428572,8.165817857142857,0
QUBT,2023-01-23,2023-01-24,1.93,5.513323464100668,1.92,-0.9152679097762946,-168.38082255953123,-6.988778623360236,hard_stop,False,False,False,True,1,1.8023114285714286,0.10640714285714288,1.8023114285714286,2.1428142857142856,2.2492214285714285,0
CLBT,2023-01-23,2023-01-24,4.97,5.033477633477639,5.59,12.025847700976318,2212.38186790681,8.822666753155062,tp1_only,True,False,False,False,2,5.430163838383838,0.25016383838383865,4.669803393939393,5.470327676767677,5.720491515151515,0
MLTX,2023-01-23,2023-01-24,11.43,7.896493845580005,12.25,6.746262505609951,1241.1024332479537,4.3063479340531785,time_expiry,False,False,False,False,1,11.97,0.9025692465497945,10.346916904140246,13.235138493099589,14.137707739649382,0
TARS,2023-01-23,2023-01-24,15.71,4.646455903790088,15.62,-0.9697981503574717,-175.5637852220534,2.643980022132686,time_expiry,False,False,False,False,1,16.19,0.7299582224854229,14.834050133017493,17.169916444970845,17.89987466745627,0
INOD,2023-02-01,2023-02-02,6.17,5.168831168831167,5.73,-7.50201380059977,-2345.9231703469413,-16.703384155513934,hard_stop,False,False,False,True,1,5.16,0.318916883116883,5.787299740259741,6.807833766233766,7.126750649350649,0
RPD,2023-02-01,2023-02-02,53.75,5.128003494975975,51.0,-5.4950563988302585,-1718.3359656507855,-7.496337557443256,hard_stop,False,False,False,True,1,49.92,2.756301878549587,50.4424377457405,59.26260375709917,62.018905635648764,0
PTON,2023-02-01,2023-02-02,15.75,6.7215333566189335,13.81,-12.66749041599341,-3961.19762864885,-4.3844028286036725,hard_stop,False,False,True,True,2,15.11981509779951,1.058641503667482,14.479630195599022,17.867283007334965,18.925924511002446,0
MRCY,2023-02-01,2023-02-02,56.5,4.059924236646074,54.21,-4.436118912617251,-1387.2000798893605,-5.251661941923491,hard_stop,False,False,False,True,1,53.74737136755396,2.2938571937050316,53.74737136755396,61.08771438741006,63.3815715811151,0
GHRS,2023-02-01,2023-02-02,9.03,7.223558070092724,10.16,12.06468568952902,3735.045431324008,9.222117438897559,tp1_only,True,False,False,False,2,9.902287293729373,0.652287293729373,8.247255247524752,10.334574587458745,10.98686188118812,0
OSCR,2023-02-10,2023-02-13,4.7,6.680952380952379,5.25,11.256210982290723,2119.881223461227,13.788790858000311,tp1+tp2,True,True,False,False,3,5.369508333333333,0.31400476190476184,4.323194285714286,5.3280095238095235,5.642014285714286,0
NGL,2023-02-10,2023-02-13,2.2,6.075206043956042,2.41,9.108147341680262,1715.336587109432,13.35908373375625,tp1+tp2,True,True,False,False,3,2.5038954326923077,0.13365453296703295,2.039614560439561,2.467309065934066,2.600963598901099,0
PRLB,2023-02-10,2023-02-13,35.78,5.408240321978341,32.4,-9.808108768488735,-1847.160261005818,-7.163593439169713,hard_stop,False,False,False,True,1,33.35,1.9350683872038505,33.45791793535538,39.6501367744077,41.585205161611555,0
COCO,2023-02-10,2023-02-13,15.57,4.3657603686635955,16.03,2.5434038794600924,478.9990287343244,3.9979110232397197,tp1_only,True,False,True,False,3,16.25737444470046,0.6797488894009218,14.754301332718894,16.929497778801846,17.609246668202765,0
CRSR,2023-02-10,2023-02-13,16.87,4.511531638083978,17.61,3.9697723699015524,747.6268809823669,5.009442860397018,tp1_only,True,False,False,False,2,17.786095387344766,0.7610953873447671,15.956685535186281,18.392190774689535,19.153286162034302,0
PNNT,2023-02-10,2023-02-13,5.77,2.5502232142857117,5.71,-1.4349118055050976,-270.2368140219478,-1.6938393576797828,day3_stop,False,False,True,False,2,5.695,0.14714787946428556,5.5934225446428565,6.064295758928571,6.211443638392856,0
RGTI,2023-02-10,2023-02-13,1.2,15.102040816326529,1.0,-16.99933466400532,-3201.4832008972116,-18.449305470691268,hard_stop,False,False,False,True,1,0.9825306122448979,0.18122448979591835,0.9825306122448979,1.5624489795918366,1.7436734693877551,0
ASYS,2023-02-10,2023-02-13,9.82,8.39753140520012,9.5,-3.6448487952811264,-675.4730299768489,-2.427731095853103,day3_stop,False,False,True,False,2,9.620000000000001,0.8246375839906517,8.830434899211218,11.469275167981303,12.293912751971956,0
CVRX,2023-02-22,2023-02-23,9.7,21.808643837682908,10.83,11.203778010988351,2096.9208695273846,8.020659711504852,time_expiry,False,False,False,False,1,10.52,2.115438452255242,7.161473857293709,13.930876904510484,16.046315356765724,0
OTTR,2023-02-22,2023-02-23,71.72,3.6108134920634942,72.7,0.961768598887013,180.0064803751302,-0.6630631653591679,day3_stop,False,False,True,False,2,71.53,2.589675436507938,68.61238947619047,76.89935087301588,79.48902630952381,0
UFPI,2023-02-22,2023-02-23,84.33,4.122751575818653,87.04,2.801535550977987,524.3408391175726,0.49842210515527174,day3_stop,False,False,True,False,2,85.09,3.47671640388787,80.15794031533456,91.28343280777574,94.7601492116636,0
LZB,2023-02-22,2023-02-23,31.88,3.634433855742741,31.7,-0.9615649504003275,-179.96836512852678,-0.852216520534832,day3_stop,False,False,True,False,2,31.735,1.158657513210786,30.489610984147056,34.19731502642157,35.355972539632354,0
WIX,2023-02-22,2023-02-23,92.31,5.753646078893601,94.22,1.661653402111394,310.99828052565863,-0.49091503916660617,day3_stop,False,False,True,False,2,92.225,5.311190695426683,85.93657116548798,102.93238139085337,108.24357208628005,0
FVRR,2023-02-22,2023-02-23,46.24,7.377844254208698,40.6,-12.54774188646928,-2348.459760749869,-10.630684996788432,hard_stop,False,False,False,True,1,41.49,3.411515183146102,42.14618178022468,53.0630303662922,56.474545549438304,0
TRTX,2023-02-22,2023-02-23,9.0,4.367072389493912,8.58,-5.047238855622084,-944.6510346298637,-5.618768356944026,hard_stop,False,False,False,True,1,8.528356181934658,0.3930365150544521,8.528356181934658,9.786073030108904,10.179109545163357,0
XPER,2023-02-22,2023-02-23,11.89,5.161696121747669,11.91,-0.23166450950077244,-42.666424122075114,-2.7447208190851224,day3_stop,False,False,True,False,2,11.61,0.6137256688757978,11.153529197349043,13.117451337751596,13.731177006627394,0
ARDX,2023-03-03,2023-03-06,3.83,5.645661929693341,3.87,0.6410156188927492,119.64978707652699,-3.9031033630406164,hard_stop,False,False,True,True,2,3.695262688855647,0.21622885190725494,3.570525377711294,4.26245770381451,4.478686555721765,0
HRTG,2023-03-03,2023-03-06,3.7799,6.346546310832022,3.26,-14.098626208521086,-2631.6014371614438,-5.508116302041799,hard_stop,False,False,True,True,2,3.5860141375981165,0.23989310400313962,3.4920282751962324,4.259686208006279,4.499579312009419,0
IOT,2023-03-03,2023-03-06,20.01,4.8473892637137,19.1,-4.928773138380905,-919.987967804027,-2.6987185044776263,hard_stop,False,False,True,True,2,19.548022444998534,0.9699625916691116,18.846044889997067,21.949925183338223,22.919887775007336,0
AI,2023-03-03,2023-03-06,28.45,8.981214887640448,20.6,-27.881319961132206,-5204.232000656053,-11.133635678082033,hard_stop,False,False,False,True,1,25.38381323735955,2.555155635533707,25.38381323735955,33.56031127106741,36.11546690660112,0
DSP,2023-03-03,2023-03-06,4.61,7.661203007518795,4.04,-12.71426777681081,-2373.201818322448,-8.758514585527289,hard_stop,False,False,True,True,2,4.22309112481203,0.35318145864661643,4.186182249624061,5.316362917293233,5.66954437593985,0
XPOF,2023-03-03,2023-03-06,29.28,4.768855973494444,27.27,-7.236551487189553,-1350.7499959301676,-4.235576088903681,hard_stop,False,False,True,True,2,28.152207382576496,1.3963210290391732,27.604414765152992,32.072642058078344,33.46896308711752,0
RVMD,2023-03-03,2023-03-06,25.56,6.088829637945553,23.08,-10.063128828415172,-1878.3492728669225,-7.676629116171263,hard_stop,False,False,False,True,1,23.69243417344934,1.5563048554588832,23.69243417344934,28.672609710917765,30.22891456637665,0
ECVT,2023-03-03,2023-03-06,11.05,3.153357531760436,10.17,-8.331210881404614,-1530.2438384092784,-4.1681247305751405,hard_stop,False,False,False,True,1,10.631864791288567,0.3484460072595282,10.631864791288567,11.746892014519057,12.095338021778586,0
CRBP,2023-03-14,2023-03-15,3.0,9.47347603536529,6.38,111.81769793745842,24884.099643173864,16.113199496771923,breakeven_stop,True,True,False,False,3,3.4973574918566777,0.2842042810609587,2.6589548627268496,3.5684085621219173,3.852612843182876,0
WAL,2023-03-14,2023-03-15,27.77,29.215170500741312,30.21,8.352182922595576,1858.7089156506336,15.202651952127422,day3_stop,False,False,True,False,2,32.120000000000005,8.113052848055862,18.034336582332966,43.99610569611173,52.109158544167585,0
FFWM,2023-03-14,2023-03-15,8.57,9.547228727556597,6.7,-22.132397981167177,-4925.381284577914,-11.810140842436901,hard_stop,False,False,False,True,1,7.58816299765808,0.8181975019516003,7.58816299765808,10.2063950039032,11.024592505854802,0
SCHW,2023-03-14,2023-03-15,57.05,8.023011392277446,52.09,-9.058622457101555,-2015.921164630723,-6.014341598971063,hard_stop,False,False,True,True,2,53.83372320042343,4.577127999294283,51.55744640084686,66.20425599858856,70.78138399788284,0
TBBK,2023-03-14,2023-03-15,28.55,5.776474769012083,27.04,-5.667054682229229,-1261.1559350361676,5.755407501843401,hard_stop,True,False,True,True,3,30.31418354655295,1.6491835465529496,26.570979744136462,31.8483670931059,33.49755063965885,0
EWBC,2023-03-14,2023-03-15,54.0,8.208410098092916,52.72,-2.7601094108080257,-606.8832564341974,3.0960486434538304,day3_stop,False,False,True,False,2,55.894999999999996,4.432541452970174,48.68095025643579,62.86508290594035,67.29762435891053,0
WOR,2023-03-23,2023-03-24,61.13,4.68023662024314,64.65,5.336031682749342,1154.8266354684638,0.13847652315195358,time_expiry,False,False,False,False,1,61.46,2.8610286459546317,57.69676562485444,66.85205729190926,69.7130859378639,0
ONON,2023-03-23,2023-03-24,30.1,5.5447827303245045,31.68,4.829013070205092,1045.097414718657,2.5788953654153346,time_expiry,False,False,False,False,1,31.0,1.6689796018276761,28.09722447780679,33.43795920365535,35.10693880548303,0
NCMI,2023-03-23,2023-03-24,1.367,21.889400921658986,1.4,2.0052068503811555,433.9678656575852,-7.430274783279089,day3_stop,False,False,True,False,2,1.2705,0.29922811059907833,1.007926267281106,1.9654562211981568,2.264684331797235,0
KC,2023-03-23,2023-03-24,6.35,7.430829569764678,8.81,38.18630455624184,8264.299058460136,7.001963982659842,breakeven_stop,True,False,False,False,2,6.821857677680057,0.47185767768005704,5.783770786783931,7.2937153553601135,7.765573033040171,0
RIOT,2023-03-23,2023-03-24,9.21,8.968773570674312,9.82,6.1975939543280365,1341.2863715585518,-11.11876569684589,hard_stop,False,False,False,True,1,8.218771144969075,0.8260240458591042,8.218771144969075,10.86204809171821,11.688072137577313,0
KBH,2023-03-23,2023-03-24,40.17,3.293801220260658,40.53,0.49341198111615786,106.7844667966092,-0.3372145427839923,day3_stop,False,False,True,False,2,40.195,1.3231199501787063,38.58225605978556,42.81623990035742,44.139359850536124,0
VNET,2023-03-23,2023-03-24,3.46,9.458624948538494,4.08,17.448340313592485,3723.4175272296598,-11.704240756855999,hard_stop,False,False,False,True,1,3.0672778921366817,0.3272684232194319,3.0672778921366817,4.114536846438864,4.441805269658296,0
PSIX,2023-04-03,2023-04-04,3.25,8.840659340659341,3.0,-8.06080147397514,-1929.9420483059657,-7.980901932398932,hard_stop,False,False,True,True,2,3.0026071428571433,0.28732142857142856,2.905214285714286,3.824642857142857,4.1119642857142855,0
PLSE,2023-04-03,2023-04-04,4.01,7.121462264150945,6.7,66.41529907765515,15901.356553019406,-8.910841524498181,hard_stop,False,False,False,True,1,3.667315235849056,0.28557063679245287,3.667315235849056,4.5811412735849055,4.866711910377358,0
VNET,2023-04-03,2023-04-04,4.08,8.988957902001383,3.22,-21.39348753473446,-5122.095028204749,-11.142890203030797,hard_stop,False,False,False,True,1,3.6399006211180125,0.3667494824016564,3.6399006211180125,4.813498964803313,5.180248447204969,0
TECK,2023-04-03,2023-04-04,43.73,4.213712976599577,45.1,2.7211527094450534,651.5068074527189,-5.435471717340967,hard_stop,False,False,False,True,1,41.518811978399604,1.8426566846669952,41.518811978399604,47.41531336933399,49.257970054000985,0
USAU,2023-04-03,2023-04-04,6.59,8.572995969547694,4.68,-29.26680781078209,-7007.149747587497,-10.645728516098119,hard_stop,False,False,False,True,1,5.9120474787281685,0.564960434393193,5.9120474787281685,7.719920868786386,8.284881303179578,0
SOUN,2023-04-03,2023-04-04,3.08,9.732087227414329,2.72,-12.040853358218625,-2882.8583942351397,-14.30450786738212,hard_stop,False,False,False,True,1,2.65,0.29974828660436137,2.7203020560747664,3.6794965732087226,3.9792448598130843,0
APLS,2023-04-03,2023-04-04,76.43,3.8588009538713774,79.88,4.096713024298116,967.143258185668,5.621414504498778,time_expiry,False,False,False,False,1,81.05,2.9492815690438943,72.89086211714734,82.3285631380878,85.27784470713169,0
PLSE,2023-04-13,2023-04-14,6.7,8.098489616110765,5.73,-14.819018679059779,-3560.275266825687,-16.008281943575533,hard_stop,False,False,False,True,1,5.65,0.5425988042794213,6.048881434864695,7.785197608558843,8.327796412838264,0
RSVR,2023-04-13,2023-04-14,6.45,4.817398984323249,5.99,-7.502514351142682,-1802.4821252923066,-6.157003017590346,hard_stop,False,False,False,True,1,6.077133318613381,0.3107222344888496,6.077133318613381,7.071444468977699,7.382166703466549,0
SLNO,2023-04-13,2023-04-14,3.5,7.840816326530613,3.87,10.130025662959797,2433.7427869706626,-9.770620391869322,hard_stop,False,False,False,True,1,3.1706857142857143,0.2744285714285714,3.1706857142857143,4.048857142857143,4.323285714285714,0
NYXH,2023-04-13,2023-04-14,8.32,8.175267857142858,8.8,5.346998311070165,1284.6185196838996,8.880699192274788,tp1_only,True,False,False,False,2,9.095182285714287,0.6801822857142859,7.503781257142857,9.680364571428573,10.360546857142857,0
CRSP,2023-04-13,2023-04-14,50.56,4.461855786618444,50.97,0.40847892821949544,98.13722869614503,4.04484239026468,breakeven_stop,True,False,False,False,2,52.815914285714285,2.2559142857142853,47.85290285714286,55.071828571428576,57.32774285714286,0
ATLX,2023-04-13,2023-04-14,23.44,7.047507313505606,32.85,39.58558991232551,9510.454082003955,2.9830097545036516,breakeven_stop,True,False,True,False,3,24.235967857142857,1.651935714285714,21.457677142857143,26.74387142857143,28.395807142857144,0
PSNL,2023-04-13,2023-04-14,3.23,7.365427675772502,2.31,-28.76846925344358,-6815.066672058743,-9.202431321861425,hard_stop,False,False,False,True,1,2.9445160232870577,0.23790331392745184,2.9445160232870577,3.7058066278549036,3.9437099417823553,0
IDYA,2023-04-24,2023-04-25,21.0,5.397828232971371,19.35,-8.22497861420018,-1989.5836882730036,-11.782149985742796,hard_stop,False,False,False,True,1,18.6,1.1335439289239877,19.639747285291214,23.267087857847976,24.400631786771964,0
ATLX,2023-04-24,2023-04-25,32.85,9.764729225023341,30.01,-9.010046877326017,-2179.4880131060563,-12.070099520846266,hard_stop,False,False,False,True,1,29.0007437394958,3.2077135504201677,29.0007437394958,39.265427100840334,42.47314065126051,0
SA,2023-04-24,2023-04-25,14.2,3.84789383733789,15.47,8.508757133620072,2058.2283790136353,3.375113207884617,tp1+tp2,True,True,True,False,4,14.738100809289232,0.5464009249019803,13.544318890117623,15.29280184980396,15.83920277470594,0
PHG,2023-04-24,2023-04-25,18.7734,2.570197631737212,18.4714,-2.0014388643106487,-484.13865911253015,-0.7058549546267279,day3_stop,False,False,True,False,2,18.715600000000002,0.48251348219655377,18.194383821364134,19.738426964393106,20.22094044658966,0
ZGN,2023-04-24,2023-04-25,13.64,3.175736135677868,12.83,-6.313911765911,-1527.3055952952272,-6.532975105507455,hard_stop,False,False,False,True,1,12.8,0.43317040890646125,13.120195509312246,14.506340817812923,14.939511226719384,0
CLW,2023-04-24,2023-04-25,35.86,3.06154117785538,30.69,-14.758825906469264,-3570.090654202595,-4.058384944710191,hard_stop,False,False,False,True,1,34.54255760034527,1.0978686663789392,34.54255760034527,38.05573733275788,39.153605999136815,0
MLTX,2023-04-24,2023-04-25,23.91,9.566189677882885,22.49,-6.314430945720456,-1506.0898286055453,-15.645496960908812,hard_stop,False,False,False,True,1,20.25,2.287275951981798,21.165268857621843,28.484551903963595,30.771827855945396,0
QTRX,2023-05-03,2023-05-04,16.4,6.071689895470386,16.37,-0.581398179251232,-116.3594666259487,10.183838724989048,hard_stop,True,True,False,True,3,18.142575,0.9957571428571432,15.205091428571427,18.391514285714287,19.387271428571427,0
VREX,2023-05-03,2023-05-04,20.69,3.098815871477047,22.26,7.158713023445612,1432.7255551593626,6.39399168700292,tp1_only,True,False,False,False,2,22.101145003808604,0.6411450038086011,19.92062599542968,21.972290007617204,22.613435011425803,0
PRTA,2023-05-03,2023-05-04,66.81,4.244599718801925,73.43,9.469939032278221,1895.2881073609096,9.45157210870551,tp1+tp2,True,True,False,False,3,73.41767987623024,2.835817072131566,63.40701951344212,72.48163414426314,75.3174512163947,0
SMCI,2023-05-03,2023-05-04,13.282,5.686343518370395,13.6,1.9854583860437542,397.36429705645423,1.2655610327305,day3_stop,False,False,True,False,2,13.504,0.7552601461099558,12.375687824668052,14.792520292219912,15.547780438329868,0
UIS,2023-05-03,2023-05-04,4.28,6.0168067226890765,4.14,-3.6571716380323687,-731.9364875016363,-8.07870240826758,hard_stop,False,False,False,True,1,3.95,0.2575193277310925,3.9709768067226894,4.795038655462185,5.052557983193278,0
LMAT,2023-05-03,2023-05-04,62.61,2.925899508638451,65.23,3.7687283156096547,754.2631406710243,3.382010728572915,tp1_only,True,False,False,False,2,64.98690568235853,1.8319056823585342,60.41171318116976,66.27381136471706,68.1057170470756,0
POWL,2023-05-03,2023-05-04,49.4,3.5489089322083207,54.65,10.185903496650429,2038.5793080742915,9.551869355116317,tp1+tp2,True,True,False,False,3,54.3355317718941,1.7531610125109103,47.29620678498691,52.90632202502182,54.65948303753273,0
COCO,2023-05-03,2023-05-04,24.0,4.228801258013789,24.6,2.090818363273472,411.7689108462837,-5.453505375845625,hard_stop,False,False,False,True,1,22.78210523769203,1.0149123019233093,22.78210523769203,26.02982460384662,27.044736905769927,0
SPRY,2023-05-12,2023-05-15,8.11,10.022654584221746,8.48,4.144854557223421,861.1127216465211,-0.09217077558816289,day3_stop,False,False,True,False,2,8.135,0.8128372867803836,7.134595255863539,9.735674573560766,10.54851186034115,0
BLBD,2023-05-12,2023-05-15,24.29,4.978704356790193,27.94,14.567571320923417,3026.4803782025665,-6.349796744203529,hard_stop,False,False,False,True,1,22.838807254082795,1.2093272882643378,22.838807254082795,26.708654576528673,27.917981864793013,0
PRE,2023-05-12,2023-05-15,15.0,5.640816326530613,14.1,-6.375249500997994,-1324.4875961721445,-10.359281437125745,hard_stop,False,False,False,True,1,13.5,0.846122448979592,13.98465306122449,16.692244897959185,17.538367346938777,0
ARLO,2023-05-12,2023-05-15,8.94,4.4425067685937245,9.1,1.38336302785927,287.4000729094478,6.030955816577754,tp1_only,True,False,False,False,2,9.517160105112279,0.39716010511227895,8.463407873865265,9.734320210224558,10.131480315336837,0
INOD,2023-05-12,2023-05-15,9.51,9.687067507304322,9.77,2.3238486224186774,482.7903088802159,-11.977277491764116,hard_stop,False,False,False,True,1,8.404511856066431,0.921240119944641,8.404511856066431,11.352480239889282,12.273720359833924,0
OUST,2023-05-12,2023-05-15,4.85,8.495373048004625,6.35,30.40516904335659,6316.814620531939,8.062257786335959,hard_stop,True,False,False,True,2,5.262025592828223,0.41202559282822426,4.35556928860613,5.674051185656448,6.0860767784846725,1
ARRY,2023-05-12,2023-05-15,22.18,6.178880291306324,23.76,6.695895854818786,1391.1033605162665,9.033127151083399,tp1_only,True,False,False,False,2,24.28047564861174,1.3704756486117426,20.535429221665908,24.920951297223485,26.291426945835227,0
ADSE,2023-05-12,2023-05-15,3.2,12.075433911882508,6.0,86.75149700598803,17735.23227763357,42.43612308094092,tp1+tp2,True,True,False,False,3,4.576224299065421,0.3864138851802403,2.736303337783712,3.972827770360481,4.359241655540721,0
LFCR,2023-05-23,2023-05-24,7.83,8.205323868677905,8.18,4.052941371407888,988.0954663057091,4.116543413810936,day3_stop,False,False,True,False,2,8.184999999999999,0.64247685891748,7.059027769299024,9.11495371783496,9.75743057675244,0
DRUG,2023-05-23,2023-05-24,3.049,10.185483870967738,3.05,-0.36653488693326214,-89.36015274650345,-4.6730931528747295,hard_stop,False,False,True,True,2,2.9181667580645163,0.3105554032258063,2.6763335161290325,3.6701108064516124,3.980666209677419,0
CINT,2023-05-23,2023-05-24,4.78,7.0679300291545175,4.88,1.68449711455749,410.67555865510076,-17.277161158853836,hard_stop,False,False,False,True,1,3.97,0.33784705539358595,4.374583533527697,5.455694110787173,5.793541166180758,0
NVGS,2023-05-23,2023-05-24,14.71,3.0731742798952566,13.33,-9.743124220627411,-2375.345702746021,-8.659770872938022,hard_stop,False,False,False,True,1,13.49,0.45206393657259225,14.16752327611289,15.614127873145186,16.06619180971778,0
NODK,2023-05-23,2023-05-24,13.42,3.413727760816928,13.65,1.307816557644756,318.841920705956,-0.39920159680638667,day3_stop,False,False,True,False,2,13.42,0.45812226550163176,12.870253281398043,14.336244531003263,14.794366796504896,0
RXRX,2023-05-23,2023-05-24,9.12,9.187722007722007,8.2,-10.446650558532069,-2546.8634034002425,-11.380454966514842,hard_stop,False,False,False,True,1,8.114495703474903,0.837920247104247,8.114495703474903,10.795840494208493,11.63376074131274,0
ESRT,2023-05-23,2023-05-24,6.45,3.7467731349814044,6.25,-3.487598446517832,-850.266484881824,-6.421575453743689,hard_stop,False,False,False,True,1,6.06,0.2416668672063006,6.15999975935244,6.933333734412601,7.175000601618902,0
IOVA,2023-05-23,2023-05-24,9.1,6.043834752444022,8.8,-3.6827444013072657,-883.5057016823303,-11.672698558926097,hard_stop,False,False,False,True,1,8.07,0.549988962472406,8.440013245033112,10.199977924944811,10.749966887417218,0
IOT,2023-06-02,2023-06-05,24.52,5.300170417817479,30.17,22.551227072771272,6121.044720912912,14.495436207653656,tp1+tp2,True,True,False,False,3,28.186803126285483,1.2996017864488458,22.960477856261384,27.119203572897693,28.418805359346536,0
CC,2023-06-02,2023-06-05,33.77,4.358544250042466,32.37,-4.528343372479223,-1229.1212449393643,-4.139402508195699,hard_stop,False,False,True,True,2,32.501871764056396,1.4718803932393407,32.00374352811279,36.71376078647869,38.185641179718026,0
NX,2023-06-02,2023-06-05,26.0,3.4443834413088856,26.77,2.5505143559035557,692.2821708742413,-0.8972055888223474,time_expiry,False,False,False,False,1,25.87,0.8955396947403103,24.92535236631163,27.791079389480622,28.68661908422093,0
KOD,2023-06-02,2023-06-05,7.86,9.38228862973761,9.42,19.36889579619386,5257.26945946784,16.16859144973133,tp1_only,True,False,False,False,2,9.167447886297376,0.7374478862973762,6.975062536443149,9.334895772594752,10.072343658892128,0
AMSC,2023-06-02,2023-06-05,6.32,6.2784304511278215,7.3,15.04522600368882,4083.702448103817,-6.269660046994618,hard_stop,False,False,True,True,2,5.9475,0.39679680451127836,5.843843834586466,7.113593609022557,7.510390413533836,0
SENS,2023-06-02,2023-06-05,15.214,7.822393822393825,15.2,-0.49085475689872515,-133.23194825516475,-2.7756371049146744,day3_stop,False,False,True,False,2,14.850999999999999,1.1900989961389967,13.785881204633204,17.594197992277994,18.78429698841699,0
SSYS,2023-06-02,2023-06-05,16.25,4.563849475632323,17.54,7.507569476431744,2009.296175044201,7.333654467745587,tp1_only,True,False,False,False,2,17.511625539790252,0.7416255397902525,15.360049352251696,17.733251079580505,18.474876619370757,0
BTDR,2023-06-13,2023-06-14,7.4,7.384362934362937,11.3,52.093111075147014,17957.777113317563,12.471846172519818,breakeven_stop,True,True,False,False,3,8.356275,0.5464428571428573,6.744268571428572,8.492885714285714,9.039328571428573,0
MPAA,2023-06-13,2023-06-14,6.15,9.698167903525047,7.0,13.366762410139058,4607.851885476419,8.994044431462278,day3_stop,False,False,True,False,2,6.73,0.5964373260667903,5.434275208719852,7.342874652133581,7.939311978200371,0
MANU,2023-06-13,2023-06-14,22.5,4.780131004366811,22.41,-0.7976047904191761,-274.95399593623733,7.932633532062505,hard_stop,True,True,False,True,3,24.382176582969432,1.0755294759825325,21.20936462882096,24.651058951965066,25.726588427947597,0
